k,current_theta1,current_thetadot1,current_theta2,current_thetadot2,force1,force2,reward
61,-0.2862715999104159,-0.6691679112416307,0.35307288896871436,1.9746247588607193,1.5,0.0,-0.42395832542704537
62,-0.2984161197076836,-0.24289039594535478,0.4117776003161041,1.1740942269477943,0.0,-1.0,-0.33048762253321123
63,-0.2870076144105224,0.22817010594322346,0.3943442934437634,-0.3486661374468134,1.5,-1.0,-0.24656227613369122
64,-0.234341668515746,1.0533189178955282,0.2700057695569071,-2.486770477737127,0.0,-1.0,-0.4924945407838387
65,-0.15970974073736793,1.4926385555675616,0.0733292533638368,-3.9335303238614054,-1.5,0.0,-0.9159159140004965
66,-0.10785576428748284,1.037079528997702,-0.07891022986418303,-3.0447896645603962,-1.5,0.0,-0.5351735928112507
67,-0.07867417330737103,0.5836318196022361,-0.186979700329733,-2.161389409310999,-1.5,0.0,-0.29176254785769334
68,-0.07117845764744325,0.1499143131985557,-0.25360455087537426,-1.3324970109128251,-1.5,1.0,-0.15928277032743957
69,-0.10788680420185606,-0.7341669310882564,-0.20527736991367015,0.9665436192340822,-1.5,1.0,-0.12743874364884678
70,-0.18695991778904197,-1.581462271743718,-0.04626980985985377,3.1801512010763275,1.5,0.0,-0.6678141350969529
71,-0.24320416819922763,-1.124885008203713,0.06857579079108785,2.296912013018832,1.5,0.0,-0.39090946037368585
72,-0.2772252824968434,-0.6804222859523155,0.1405628384552271,1.4397409532827847,1.5,0.0,-0.22340319379905474
73,-0.2900313557978715,-0.2561214660205618,0.17231169135776334,0.6349770580507248,1.5,0.0,-0.13724920980488836
74,-0.28260040200507786,0.14861907585587286,0.16636300965713127,-0.1189736340126415,1.5,-1.0,-0.10935175596053175
75,-0.23161574947481423,1.0196930506052726,0.046946113401875,-2.3883379251051253,0.0,0.0,-0.3930463910657287
76,-0.18276519147427736,0.9770111600107374,-0.06702947234911694,-2.2795117150198387,0.0,0.0,-0.34543228866294096
77,-0.13619963777275287,0.9313110740304895,-0.17511849272868601,-2.161780407591382,-1.5,0.0,-0.3262485701878852
78,-0.111606454097458,0.49186367350589766,-0.24100858828581628,-1.3178019111426051,-1.5,1.0,-0.16946772774002106
79,-0.13155528884305823,-0.3989766949120046,-0.1911109720677105,0.9979523243621156,-1.5,1.0,-0.1115847599063785
80,-0.19429297515206972,-1.2547537261802297,-0.029843579623601485,3.22534784888218,1.5,0.0,-0.6375041824207969
81,-0.23446453517890642,-0.803431200536734,0.08755982329643665,2.3480680584007625,1.5,0.0,-0.3705866059562551
82,-0.2526716281908445,-0.3641418602387612,0.1626417494691182,1.501638523453631,1.5,0.0,-0.20967116783789513
83,-0.2499292462036793,0.05484763974330409,0.19808633964240047,0.7088918034656457,0.0,-1.0,-0.12697961869117314
84,-0.22283099281689778,0.5419650677356304,0.15499061612523954,-0.8619144703432187,0.0,-1.0,-0.1255068768882816
85,-0.17250851837307093,1.006449488876537,0.036234773500772255,-2.3751168524893456,0.0,0.0,-0.3637781795538613
86,-0.1243261066891608,0.9636482336782025,-0.0770508909974779,-2.265713289965003,-1.5,0.0,-0.3244975521377477
87,-0.09819315927311,0.5226589483210161,-0.14786440686679073,-1.4162703173862563,-1.5,1.0,-0.1454554787545721
88,-0.11728943646993518,-0.3819255439365038,-0.10091087934014627,0.9390705505328891,-1.5,1.0,-0.07532584847610341
89,-0.1796427365281993,-1.2470660011652823,0.05876318387939451,3.1934812643908153,1.5,0.0,-0.62339943443086
90,-0.21908608103486338,-0.788866890133282,0.1736873728107069,2.298483778626248,1.5,0.0,-0.37343294692492773
91,-0.23655885942226806,-0.349455567748094,0.24641310886878154,1.4545147211614924,1.5,0.0,-0.22856612758882422
92,-0.2332442373074985,0.06629244229539161,0.2801154568233117,0.6740469590906026,1.5,-1.0,-0.15580424293672807
93,-0.186673630772507,0.9314121306998295,0.20130344786702936,-1.5762401791256462,0.0,-1.0,-0.2429732055241864
94,-0.11767899474868697,1.3798927204764009,0.04866608484316548,-3.052747260477277,-1.5,0.0,-0.5773852214377879
95,-0.07123813076762893,0.9288172796211607,-0.060356850096978956,-2.1804586988028887,-1.5,0.0,-0.28957290443429695
96,-0.046739157185760244,0.48997947163737376,-0.1271835883870392,-1.336534765801205,-1.5,1.0,-0.11968046711050512
97,-0.06747259049048715,-0.4146686660945381,-0.07620203471187603,1.019631073503263,-1.5,1.0,-0.07093918199642894
98,-0.13146354373532546,-1.279819064896766,0.0875245071044739,3.2745308363269983,1.5,0.0,-0.6429676545218121
99,-0.1723570283808674,-0.8178696929108384,0.2060307221946325,2.370124301803172,1.5,0.0,-0.38647560574932704
100,-0.19119086748055006,-0.3766767819936535,0.2821791661524466,1.5229688791562819,1.5,0.0,-0.23924500986703712
101,-0.18922317129898394,0.03935392363132251,0.3193778567121334,0.7439738111937363,1.5,-1.0,-0.1655599120668463
102,-0.1443033524677779,0.8983963766241209,0.2449950747545122,-1.4876556391524245,0.0,-1.0,-0.23185781169907665
103,-0.07709172257262173,1.3442325979031233,0.09710697198811571,-2.9577620553279296,0.0,-1.0,-0.5431387803580687
104,0.011947911349935197,1.7807926784511383,-0.12288318199372447,-4.399803079636803,0.0,1.0,-1.1417175141628626
105,0.0717199973531291,1.195441720063878,-0.2517233579567494,-2.576803519260498,-1.5,0.0,-0.4719582711084832
106,0.10893976378285912,0.7443953285946003,-0.3368958502049388,-1.7034498449637883,-1.5,1.0,-0.2981599749954046
107,0.10194085514547699,-0.13997817274764257,-0.30737783082048026,0.5903603876891705,-1.5,1.0,-0.12327903263760874
108,0.05269400416224008,-0.9849370196647381,-0.16829761461925835,2.781604324024438,-1.5,0.0,-0.466471922568058
109,-0.014389275951225557,-1.3416656022693125,0.0021166616219706613,3.40828552482458,1.5,0.0,-0.6710353718708945
110,-0.05857691959268414,-0.8837528728291717,0.12781741674335664,2.5140151024277198,1.5,0.0,-0.3748331013053363
111,-0.08055171773920568,-0.4394959629304307,0.2106165938275312,1.6559835416834912,1.5,0.0,-0.19761983841418518
112,-0.08143558700426051,-0.017677385301096582,0.2535348196156283,0.8583645157619424,1.5,-1.0,-0.10776676618177353
113,-0.038624298659996725,0.8562257668852757,0.18275759157359336,-1.4155445608406985,0.0,-1.0,-0.17173662210495522
114,0.026799915502146485,1.3084842832428643,0.037718550533282796,-2.900780820806211,-1.5,0.0,-0.5084739490177914
115,0.06975917148887836,0.8591851197346374,-0.06390295182629546,-2.032430047191565,-1.5,0.0,-0.2523984775939551
116,0.09093424076039856,0.423501385430404,-0.12373351631490379,-1.1966112897721666,-1.5,1.0,-0.10414061931590468
117,0.06701895575159905,-0.4783057001759902,-0.06611249402310172,1.1524204458360412,-1.5,1.0,-0.08670486363607866
118,-5.09210723632636e-05,-1.3413975364792463,0.104005218179525,3.4023542440525345,1.5,0.0,-0.6795851756462705
119,-0.043808807009111876,-0.8751577187349722,0.2283587832259369,2.4870713009282372,1.5,0.0,-0.40163817987610584
120,-0.06534901707751178,-0.4308042013679982,0.3099998475667073,1.6328212868154075,-1.5,-1.0,-0.24295528025407082
121,-0.08126531465180192,-0.3183259514858028,0.3469040191116382,0.7380834308986188,1.5,-1.0,-0.15925137795908512
122,-0.05425639904031353,0.5401783122297679,0.27253660386116463,-1.4873483050094711,0.0,-1.0,-0.20241983675189648
123,-0.004696765004776116,0.9911926807107482,0.12457610978190928,-2.9592098815851067,0.0,0.0,-0.5025105694081795
124,0.04287610187595457,0.9514573376146137,-0.018003001196168322,-2.851582219561552,-1.5,0.0,-0.45400207917516033
125,0.06818368260528913,0.5061516145866912,-0.11738437293022105,-1.9876274346810545,-1.5,0.0,-0.22877071938411522
126,0.07203276033856114,0.07698155466543999,-0.1757329045278394,-1.1669706319523667,-1.5,1.0,-0.10445810307568403
127,0.03135760816272476,-0.8135030435167275,-0.11803483094425013,1.1539614716717856,-1.5,1.0,-0.11458623490141928
128,-0.05197966881900079,-1.666745539634511,0.0512073556385218,3.3848437316554385,1.5,0.0,-0.7170844683229556
129,-0.11188851122446763,-1.198176848109337,0.17449513994369426,2.4657556861034493,1.5,0.0,-0.4187465359528331
130,-0.1493159938076928,-0.7485496516645034,0.25423324367611533,1.5947620746484208,1.5,0.0,-0.24210944098405723
131,-0.16552009567699397,-0.32408203738602337,0.29385567591861267,0.7924486448499464,1.5,-1.0,-0.15039826142654555
132,-0.13819737315428146,0.54645445045425,0.2204740218319062,-1.4676330817341292,0.0,-1.0,-0.19033527470056327
133,-0.08808120373346975,1.002323388416234,0.07282510452470481,-2.952978346144028,0.0,0.0,-0.4992984586882571
134,-0.04017681872204343,0.9580877002285265,-0.06891693450720371,-2.8348407806381704,-1.5,0.0,-0.45407643526941505
135,-0.014690260147224198,0.5097311714963846,-0.16713193568258794,-1.9643000235076844,-1.5,0.0,-0.23406391014557015
136,-0.010654617949245767,0.08071284395956863,-0.22444455537496,-1.146252393847441,-1.5,1.0,-0.11650933500015939
137,-0.05082480746665659,-0.8034037903482163,-0.16667459438016705,1.155399219895859,-1.5,1.0,-0.12938383184990793
138,-0.1334509558731492,-1.652522968129852,0.0020698577313624233,3.3748890422305893,1.5,0.0,-0.7238488523127253
139,-0.19287065133613074,-1.1883939092596307,0.12554307492946115,2.4694643439619743,1.5,0.0,-0.42848686329281427
140,-0.22983211499777234,-0.7392292732328323,0.20552096860824456,1.5995578735756681,1.5,0.0,-0.25031393508813304
141,-0.24548665956857588,-0.3130908914160705,0.24508839946396227,0.791348617114354,1.5,-1.0,-0.1565449505827701
142,-0.21718241810791833,0.5660848292131512,0.170394904130113,-1.4938699066769852,0.0,-1.0,-0.2038075926857324
143,-0.1659286262300243,1.0250758375578803,0.020998509890075706,-2.9879278848007456,-1.5,0.0,-0.5268979222959291
144,-0.136932881014655,0.5799149043073861,-0.08520560810373365,-2.124082359876187,-1.5,0.0,-0.26841196794405253
145,-0.1295347720734874,0.1479621788233521,-0.14997185608915653,-1.2953249597084575,-1.5,1.0,-0.12425879267525056
146,-0.16694276918336604,-0.7481599421975724,-0.09792276465228417,1.040981828737447,-1.5,1.0,-0.119628079363289
147,-0.24719244787337963,-1.6049935738002714,0.0661071973862071,3.280599240769825,1.5,0.0,-0.7323910553558786
148,-0.30409312870644095,-1.1380136166612265,0.1843571120096104,2.364998292468066,1.5,0.0,-0.47087477142915785
149,-0.3386581340515807,-0.6913001069027949,0.2594514239673489,1.5018862391547698,1.5,0.0,-0.3186822788162971
150,-0.3521410869395516,-0.26965905775941845,0.29481296233545634,0.7072307673621492,1.5,-1.0,-0.23956259615874362
151,-0.3222156189427898,0.5985093599352356,0.21747244782182584,-1.5468102902726095,0.0,-1.0,-0.2886589470534679
152,-0.2695580682704413,1.05315101344697,0.06599170027846679,-3.029614950867181,0.0,0.0,-0.5914011470574515
153,-0.21922043440301855,1.0067526773484552,-0.07933006601821888,-2.9064353259337135,-1.5,0.0,-0.5273967210934878
154,-0.1914252975356756,0.5559027373468586,-0.18082459437464687,-2.02989056712856,-1.5,0.0,-0.2908153568627394
155,-0.1851723408204074,0.12505913430536425,-0.24122217590323392,-1.207951630571741,-1.5,1.0,-0.16621628039610659
156,-0.22308661375002484,-0.7582854585923489,-0.18670778384213732,1.0902878412219317,-1.5,1.0,-0.1728136544531445
157,-0.3034123159480341,-1.6065140439601848,-0.021385679394984647,3.306442088943053,1.5,0.0,-0.7681887138009051
158,-0.36071806626092134,-1.1461150062577454,0.09919071627803837,2.41152791346046,1.5,0.0,-0.4964086457711764
159,-0.3956713524742144,-0.6990657242658618,0.17654910921320838,1.5471678587034003,1.5,0.0,-0.33184647062516237
160,-0.4093555807106365,-0.27368456472844155,0.2135564208901692,0.7401462335392168,1.5,0.0,-0.2443143207620058
161,-0.4028036325668533,0.13103896287566374,0.21292433093960458,-0.012641799011292365,1.5,-1.0,-0.20845408835881937
162,-0.352937583305169,0.9973209852336864,0.0995188208996911,-2.2681102007982696,0.0,0.0,-0.4414175849501908
163,-0.30502001094782194,0.9583514471469414,-0.008982487767575084,-2.1700261733453234,0.0,0.0,-0.37449044662772335
164,-0.2591933078242694,0.9165340624710501,-0.11214450720070993,-2.0632403886626967,0.0,0.0,-0.3346073407701107
165,-0.2155249952601635,0.8733662512821184,-0.20974183523197307,-1.9519465606252628,-1.5,0.0,-0.3190858602491383
166,-0.19357037494528642,0.4390924062975413,-0.2658624215651709,-1.1224117266639577,-1.5,1.0,-0.18078282852800204
167,-0.21575000218309287,-0.44359254475612875,-0.2073210388779088,1.1708276537452427,-1.5,1.0,-0.16791066363031035
168,-0.28051861079573925,-1.295372172252928,-0.037987133064603135,3.386678116266113,1.5,0.0,-0.7375125996733922
169,-0.3226575934419567,-0.842779652924349,0.08729862857950238,2.50571523288211,1.5,0.0,-0.4611732917416536
170,-0.34268222096637335,-0.4004925504883326,0.16986839229989176,1.651395274407787,1.5,0.0,-0.29066140703564725
171,-0.34161158517281837,0.021412715871100108,0.2124419178113984,0.851470510230133,0.0,-1.0,-0.19810307027729762
172,-0.3161168727707109,0.50989424804215,0.17631684859420643,-0.7225013843438393,0.0,-1.0,-0.17011752807678782
173,-0.267388393901556,0.9745695773830969,0.06449028800640144,-2.2365312117560996,0.0,0.0,-0.37324843655639606
174,-0.22064925899734383,0.9347826980842435,-0.042292443468530436,-2.1356546294986374,0.0,0.0,-0.3222167157274468
175,-0.17601886982114995,0.8926077835238776,-0.14366598969502928,-2.0274709245299767,-1.5,0.0,-0.2969919093792596
176,-0.15322728528597288,0.45583169070354124,-0.20316193964305643,-1.1899189989605428,-1.5,1.0,-0.1459378623924833
177,-0.1751246528588593,-0.43794735145772845,-0.1464026098229214,1.1351865964027006,-1.5,1.0,-0.1261246927669579
178,-0.23996833337837206,-1.296873610390255,0.022194739792696844,3.371946992312364,1.5,0.0,-0.7106727915134118
179,-0.2818876202685268,-0.838385737803095,0.14598277142977775,2.475760632741618,1.5,0.0,-0.44238566781421274
180,-0.3016481299431097,-0.395210193491657,0.2270356961542321,1.6210584944890871,1.5,0.0,-0.2817378886061589
181,-0.30040315553310304,0.02489948820013299,0.2684627342996839,0.8285407629090367,0.0,-1.0,-0.19666928457763425
182,-0.2750501059002906,0.5070609926562488,0.23206032966019458,-0.728048092789787,1.5,-1.0,-0.16886280114217858
183,-0.2072175610293478,1.3566508974188562,0.08492681887447528,-2.9426702157143856,0.0,0.0,-0.5751421649590862
184,-0.14195740318788913,1.3052031568291735,-0.055818388805640246,-2.8149041536023107,-1.5,0.0,-0.5046296305769256
185,-0.09940814561967301,0.8509851513643225,-0.1524235556573835,-1.932103337034865,-1.5,0.0,-0.25597487137597263
186,-0.07858251381482129,0.4165126360970346,-0.20745988787696476,-1.1007266443916253,-1.5,1.0,-0.11846891264048678
187,-0.10231569132819862,-0.4746635502675466,-0.14658583977833584,1.2174809619725786,-1.5,1.0,-0.11733417805140052
188,-0.16892749528165907,-1.3322360790692087,0.025956073863383833,3.450838272834393,1.5,0.0,-0.7133671042141543
189,-0.21251627496530276,-0.8717755936728737,0.15343644018381794,2.549607326408682,1.5,0.0,-0.43173041853143646
190,-0.2338465807229235,-0.4266061151524147,0.2379400482640927,1.6900721616054954,1.5,0.0,-0.2632165243296869
191,-0.23409913302128216,-0.005051045967172929,0.2826680823553403,0.894560681824952,0.0,-1.0,-0.17471686519038568
192,-0.2102529150269431,0.4769243598867809,0.24961944008285053,-0.6609728454497951,1.5,-1.0,-0.1397332505183735
193,-0.144012310902229,1.3248120824942817,0.1061085499499495,-2.8702178026580203,0.0,0.0,-0.5316624344947748
194,-0.08021666272587268,1.2759129635271262,-0.03136583153464492,-2.749487629691888,-1.5,0.0,-0.46680033418300076
195,-0.03900212137315544,0.8242908270543448,-0.12505746650453575,-1.8738326993978167,-1.5,0.0,-0.22669575304506168
196,-0.019451894350707308,0.39100454044896255,-0.1773122577960966,-1.0450958258312169,-1.5,1.0,-0.09407350474965738
197,-0.044593279077043385,-0.5028276945267216,-0.11324893812670854,1.2812663933877613,-1.5,1.0,-0.1095378455860671
198,-0.112692247991604,-1.3619793782912124,0.0627343953457561,3.5196666694492924,1.5,0.0,-0.7287872116629385
199,-0.15752764865308128,-0.8967080132295451,0.19304709257012603,2.606253944487398,1.5,0.0,-0.4419143842472575
200,-0.18000546265299325,-0.4495562799982393,0.28021152786078574,1.7432887058131934,1.5,0.0,-0.2729782849660788
201,-0.18140520521525222,-0.02799485124517942,0.32773137321917856,0.9503969071678561,1.5,-1.0,-0.18551760111383958
202,-0.1397116751120816,0.8338706020634122,0.26337478792417546,-1.2871317059000615,0.0,-1.0,-0.20648804154266825
203,-0.07570691046965852,1.2800952928484615,0.12546313667655093,-2.7582330249524905,0.0,-1.0,-0.4837972038931475
204,0.010256197866278155,1.7192621667187333,-0.08492931481843183,-4.207849029899655,0.0,1.0,-1.0404109709270937
205,0.06735982593675408,1.1420725614095182,-0.20525081935356138,-2.4064300907025906,-1.5,0.0,-0.40142702084370696
206,0.10209558831803972,0.694715247625713,-0.2823464461826473,-1.5419125365817183,-1.5,1.0,-0.23314920211355344
207,0.09227269440427782,-0.19645787827523786,-0.24371745674988082,0.7725797886553301,-1.5,1.0,-0.0996862102460114
208,0.03974033886080891,-1.0506471108693782,-0.09417249794621693,2.9908991760732775,-1.5,0.0,-0.5129146155529013
209,-0.03035158653298531,-1.4018385078758844,0.08607730921839743,3.6049961432922872,1.5,0.0,-0.7563879417331464
210,-0.07697756313988774,-0.9325195321380486,0.22014727932440514,2.681399402120154,1.5,0.0,-0.4573651413963573
211,-0.10113172451429159,-0.48308322748807697,0.31083958023043823,1.8138460181206622,-1.5,-1.0,-0.28301920944769354
212,-0.11943469376697705,-0.366059385053709,0.3562321146314503,0.9078506880202425,1.5,-1.0,-0.1890755828262427
213,-0.09475082331623734,0.4936774090147941,0.2902204386238447,-1.320233520152112,1.5,-1.0,-0.1925423181093615
214,-0.028202476036289406,1.3309669455989586,0.11551193275697758,-3.4941701173373425,-1.5,0.0,-0.713173277222344
215,0.01612209505758911,0.8864914218775702,-0.0162410067749503,-2.6350587906385576,-1.5,0.0,-0.3869937858093126
216,0.0383710116700187,0.44497833224859173,-0.10529895140794279,-1.7811588926598498,-1.5,0.0,-0.18108683955779303
217,0.039374182858648285,0.020063423772591793,-0.15385002823469138,-0.9710215365349717,-1.5,1.0,-0.0723844257330124
218,-0.004065177070347585,-0.8687871985799174,-0.08650141429531166,1.3469722787875942,-1.5,0.0,-0.13595529615163168
219,-0.06575413063517599,-1.233779071296568,0.013852685031465584,2.0070819865355447,1.5,0.0,-0.2820449474504133
220,-0.1053364087421794,-0.791645562140068,0.07185451762706846,1.1600366519120575,1.5,0.0,-0.11487821720188819
221,-0.12370593139430106,-0.36739045304243323,0.08971941099606422,0.3572978673799152,-1.5,1.0,-0.0364846057226602
222,-0.18562385932836423,-1.2383585586812633,0.22121388432547073,2.6298894665881303,1.5,0.0,-0.505884326086836
223,-0.22487991389951534,-0.7851210914230224,0.30870850687850787,1.749892451060743,1.5,0.0,-0.3297988538184438
224,-0.24286712634647697,-0.35974424893923296,0.35607672179453664,0.947364298320575,1.5,-1.0,-0.23712082478260388
225,-0.21784034720875578,0.5005355827544239,0.2919669786424752,-1.282194863041229,0.0,-1.0,-0.22742711031027815
226,-0.1703083961484052,0.9506390212070113,0.15432801079542305,-2.7527793569410424,0.0,0.0,-0.4768975215468225
227,-0.12458686452978288,0.9144306323724465,0.02156482585294686,-2.6552636988495237,0.0,0.0,-0.41031736311988676
228,-0.08106158933130596,0.8705055039695383,-0.10539668942079167,-2.5392303054747707,-1.5,0.0,-0.3779529622399179
229,-0.05972944790791533,0.4266428284678125,-0.1894691306747251,-1.6814488250786686,-1.5,0.0,-0.18993087114809293
230,-0.05952328111151346,0.00412333592803743,-0.23351661188220138,-0.8809496241495257,-1.5,1.0,-0.09687749112864125
231,-0.1031801111843208,-0.8731366014561468,-0.16336659089616157,1.4030004197207964,0.0,1.0,-0.17387366349199868
232,-0.16950144460350547,-1.326426668383693,-0.018806684823572284,2.8911981214517857,1.5,0.0,-0.5350061453210183
233,-0.21327176215799923,-0.8754063510898752,0.08210519437615943,2.018237583994634,1.5,0.0,-0.2942070687263745
234,-0.23523750707352853,-0.43931489831058584,0.14118904224935172,1.181676957463846,1.5,0.0,-0.15473893096939023
235,-0.23639692256131933,-0.02318830975581615,0.16104277377794368,0.3970746305718391,1.5,-1.0,-0.08972857798021107
236,-0.19352623163915925,0.8574138184432019,0.06618197098343898,-1.8972160558900941,0.0,0.0,-0.2585618165549321
237,-0.15239080401874025,0.8227085524083798,-0.024304961451356466,-1.8097386486959086,0.0,0.0,-0.22141385524010931
238,-0.11304112592837554,0.7869935618072943,-0.11024117081244307,-1.718724187221732,-1.5,0.0,-0.20359999679660987
