k,current_theta1,current_thetadot1,current_theta2,current_thetadot2,force1,force2,reward
60,-0.14147104908994806,-1.4576589269251943,-0.584269471423814,3.3901998386455094,0.0,1.0,-1.042296097628311
61,-0.23455191115507285,-1.8616172413024952,-0.34661165343200495,4.753156359836181,1.5,0.0,-1.478059944029658
62,-0.30747283584604734,-1.4584184938194893,-0.14595099859476685,4.013213096744762,0.0,1.0,-1.0274844319239396
63,-0.40213472095023584,-1.8932377020837696,0.12612342747359478,5.441488521367233,0.0,-1.0,-1.8373267689895503
64,-0.4662479944889515,-1.2822654707743126,0.30386529897110903,3.554837429950285,-1.5,0.0,-1.0237750068295517
65,-0.5450812545652138,-1.5766652015252471,0.504893339684129,4.020560814260399,0.0,-1.0,-1.4845699794791254
66,-0.5960185627926565,-1.0187461645488542,0.6186121317379176,2.2743758410757726,1.5,1.0,-1.048450557439361
67,-0.6463697787934645,-1.0070243200161597,0.7618705163080337,2.8651676914023216,0.0,-1.0,-1.4594047686049678
68,-0.6738474609124163,-0.5495536423790364,0.8313958576735783,1.3905068273108914,1.5,1.0,-1.2570653948674086
69,-0.7007046501944186,-0.5371437856400454,0.9318741970870729,2.0095667882698924,0.0,0.0,-1.5757206321492139
70,-0.7250845251330174,-0.4875974987719742,1.0267807839254273,1.8981317367670887,0.0,0.0,-1.7720591173724447
71,-0.7471925256116523,-0.4421600095726985,1.1167126864220778,1.7986380499330092,0.0,0.0,-1.9768741097825409
72,-0.7672142926453943,-0.40043534067483977,1.2022035622229645,1.7098175160177345,1.5,-1.0,-2.1881023958680794
73,-0.7556892514349013,0.2305008242098603,1.2116559787362409,0.18904833026552614,1.5,-1.0,-2.0436199505984
74,-0.7146820721222367,0.820143586253293,1.1492184745814757,-1.2487500830953004,0.0,-1.0,-1.9430741801374547
75,-0.660109935544419,1.091442731556354,1.0346691888032638,-2.29098571556424,1.5,-1.0,-1.8282785965225903
76,-0.5740848733643266,1.7205012436018488,0.8409661423582468,-3.8740609289003367,-1.5,-1.0,-1.9352211249220286
77,-0.48679345334839924,1.745828400318546,0.6098191715604095,-4.622939415956745,-1.5,-1.0,-1.8298215705737497
78,-0.3960736437349264,1.8143961922694571,0.338870257779951,-5.418978275609171,-1.5,0.0,-1.9045753375716143
79,-0.32464497065423714,1.428573461613784,0.10401613518059297,-4.697082451987161,0.0,-1.0,-1.3213839981486433
80,-0.2315916165612934,1.8610670818588748,-0.20146998392686785,-6.109722382149216,0.0,1.0,-2.1338387447906553
81,-0.17087027298911162,1.2144268714436355,-0.40870707654110794,-4.144741852284801,1.5,1.0,-1.1289240070144335
82,-0.11994360171035492,1.0185334255751337,-0.5611328784282121,-3.0485160377420835,0.0,0.0,-0.8457995934136084
83,-0.07331726904384736,0.9325266533301512,-0.7029413876892522,-2.8361701852208,1.5,1.0,-0.9451753804018654
84,-0.03249480887626208,0.8164492033517057,-0.7987440308567796,-1.9160528633505476,-1.5,1.0,-0.8559403332736143
85,-0.02956385785935852,0.05861902033807109,-0.7984690963371598,0.0054986903923957,-1.5,1.0,-0.6386002407540802
86,-0.06228325852634144,-0.6543880133396583,-0.7079805514069398,1.8097708986043999,-1.5,1.0,-0.6902903843350339
87,-0.1315158217118847,-1.3846512637108652,-0.5245880172909262,3.667850682320273,0.0,1.0,-1.0610083867404465
88,-0.22183259005017142,-1.806335366765734,-0.2716021022357195,5.059718301104134,1.5,0.0,-1.5661572371350696
89,-0.29144371200577435,-1.3922224391120581,-0.057848705688089225,4.275067930952606,-1.5,-1.0,-1.099010366728818
90,-0.353343111098206,-1.237987981848633,0.10567899840603154,3.2705540818824153,0.0,1.0,-0.7474763171506301
91,-0.4361898037591814,-1.656933853219509,0.3387373792870694,4.661167617620757,0.0,-1.0,-1.5286002247048058
92,-0.4890418555287865,-1.0570410353921011,0.4792731416767947,2.810715247794506,-1.5,0.0,-0.9197374785261501
93,-0.5568308127834781,-1.3557791450938332,0.6430828705776043,3.2761945780161916,0.0,-1.0,-1.3521955326601436
94,-0.5996069667911655,-0.8555230801537483,0.7269300682455444,1.6769439533588015,1.5,1.0,-1.065158876913094
95,-0.6419816352186546,-0.8474933685497803,0.8412974607694349,2.2873478504778095,0.0,0.0,-1.417432097396182
96,-0.681421334124348,-0.7887939781138675,0.9483934309047263,2.141919402705827,0.0,0.0,-1.6242858677628638
97,-0.7182155678393206,-0.7358846742994526,1.049021466448741,2.012560710880294,1.5,-1.0,-1.8458759823994149
98,-0.720891704260024,-0.053522728414067466,1.0653437880300047,0.326446431625274,1.5,-1.0,-1.6601138337239296
99,-0.6918746454438724,0.5803411763230308,1.003321388705645,-1.2404479864871951,1.5,-1.0,-1.579119688448115
100,-0.631003585760154,1.2174211936743689,0.8617222492055674,-2.8319827900015513,1.5,-1.0,-1.6158428043016988
101,-0.5357560984510523,1.904949746182034,0.6328009631313471,-4.578425721484404,-1.5,-1.0,-1.9170124370989035
102,-0.43755668903112427,1.9639881883985608,0.36403709619230584,-5.375277338780826,-1.5,0.0,-1.9615216671689932
103,-0.3586518785464106,1.5780962096942726,0.13060722752078266,-4.6685973734304635,0.0,-1.0,-1.3599988719781975
104,-0.25814292296039665,2.010179111720279,-0.17361816541559053,-6.084507858727463,0.0,1.0,-2.149883833242452
105,-0.1896517346290792,1.3698237666263489,-0.38003588926238874,-4.128354476935964,1.5,1.0,-1.1263814495178543
106,-0.1308860998587283,1.1753126954070183,-0.5314505467679458,-3.0282931501111414,0.0,0.0,-0.827166821545926
107,-0.07634178002876835,1.0908863965991988,-0.6720262346579606,-2.811513757800296,0.0,0.0,-0.9121794644757935
108,-0.02572372750698939,1.0123610504355791,-0.8025988570243843,-2.6114524473284737,-1.5,1.0,-1.037054574508547
109,-0.014194266906807272,0.23058921200364235,-0.834259399375911,-0.6332108470305344,-1.5,1.0,-0.7188965907345567
110,-0.03823125418706659,-0.4807397456051863,-0.7761270661623907,1.1626466642704048,-1.5,1.0,-0.682977750073738
111,-0.09765716634878854,-1.188518243234439,-0.6281515407042886,2.959510509162042,-1.5,1.0,-0.9126751836455288
112,-0.1948982013057836,-1.9448206991399015,-0.38312042622711906,4.9006222895433895,1.5,0.0,-1.5746878886933047
113,-0.2724642606747532,-1.551321187379392,-0.17358718898338757,4.1906647448746295,1.5,0.0,-1.1027827070415617
114,-0.3280556678215175,-1.1118281429352865,-0.006405533857501755,3.343633102517716,0.0,1.0,-0.7284637592375802
115,-0.4053340340241406,-1.5455673240524619,0.2320900425295133,4.769911527740301,0.0,-1.0,-1.4752031837620594
116,-0.4525648853849169,-0.9446170272155263,0.37789960832172087,2.916191315844152,-1.5,0.0,-0.8174467453886903
117,-0.5151820903153419,-1.2523440986084993,0.5486523187933782,3.415054209433146,0.0,-1.0,-1.227980002833365
118,-0.5515981873887669,-0.7283219414684995,0.6367721864751765,1.762397353635968,1.5,1.0,-0.8915642419253256
119,-0.5881802834209624,-0.7316419206439101,0.7566574735790599,2.397705742077666,0.0,0.0,-1.2327012144099956
120,-0.6215922534632835,-0.6682394008464213,0.8690231795673773,2.2473141197663487,0.0,0.0,-1.4164264486781961
121,-0.652099421969336,-0.6101433701210492,0.9746581318975343,2.11269904660314,0.0,0.0,-1.616980739887758
122,-0.679957341073482,-0.5571583820829213,1.0743089032968909,1.993015427987131,0.0,0.0,-1.8306084033286876
123,-0.7054000564317695,-0.5088543071657499,1.168651786904034,1.8868576721428632,0.0,0.0,-2.0542944676902115
124,-0.7286362076077603,-0.4647230235198161,1.2582849121060165,1.7926625040396469,0.0,-1.0,-2.2856719601696196
125,-0.7366356754559983,-0.15998935696476058,1.2937170499169977,0.7086427562196238,1.5,-1.0,-2.2427244811146814
126,-0.7156392006807151,0.41992949550566416,1.2595265183335305,-0.6838106316693435,0.0,-1.0,-2.1307434039953015
127,-0.6819002649131499,0.6747787153513025,1.1760277283777385,-1.6699757991158397,0.0,-1.0,-2.010236463418115
128,-0.6344154318228363,0.9496966618062719,1.0411551438206677,-2.697451691141417,1.5,-1.0,-1.8953954424135744
129,-0.554676726321142,1.5947741100338877,0.826927748965922,-4.284547897094913,-1.5,-1.0,-2.036508529958927
130,-0.4723693545353322,1.6461474357161956,0.5741779402558852,-5.0549961742007365,-1.5,-1.0,-1.9659524992455717
131,-0.3854063601395888,1.739259887914868,0.28033358596139085,-5.876887085889887,-1.5,0.0,-2.1052663207544673
132,-0.31789383225250284,1.3502505577417185,0.024021933285363284,-5.126233053520551,-1.5,0.0,-1.5067056362473716
133,-0.27379112198051103,0.8820542054398363,-0.1855852217779527,-4.1921431012663195,0.0,-1.0,-1.0270076231591638
134,-0.2103826884432271,1.2681686707456783,-0.4609217358286163,-5.5067302810132714,1.5,1.0,-1.8533262304203328
135,-0.16079143596042642,0.9918250496560137,-0.6733503687581802,-4.248572658591279,1.5,1.0,-1.430958933207719
136,-0.1211418331422868,0.7929920563627924,-0.831731038646528,-3.167613397766954,1.5,1.0,-1.2395824163434657
137,-0.08744329296224151,0.6739708036009057,-0.9443033674631539,-2.2514465763325187,-1.5,1.0,-1.1755175957956263
138,-0.08995930043215476,-0.0503201493982649,-0.9669231405520751,-0.45239546177842227,0.0,1.0,-0.9533927240329894
139,-0.10912061966722728,-0.3832263847014502,-0.9311926983883949,0.7146088432736022,-1.5,1.0,-0.9119035642092288
140,-0.16131104162606877,-1.0438084391768296,-0.8125019575317948,2.3738148171320024,-1.5,1.0,-1.0224073253300963
141,-0.24833488551932217,-1.7404768778650679,-0.6050984268872432,4.14807061289103,1.5,0.0,-1.4396018001829665
142,-0.3173445368018777,-1.3801930256511106,-0.42744109916969963,3.5531465543508727,0.0,1.0,-1.0099026095349717
143,-0.4077910039329671,-1.8089293426217876,-0.17905079957938277,4.967805991806337,1.5,0.0,-1.5959187786599252
144,-0.47622964420444025,-1.3687728054294637,0.026783263428890897,4.116681260165473,-1.5,-1.0,-1.1685421967530307
145,-0.5363434357633644,-1.202275831178483,0.1810063303437507,3.0844613382971957,1.5,1.0,-0.8683960187952631
146,-0.5974373841482675,-1.221878967698063,0.3677541964082963,3.7349573212909126,0.0,-1.0,-1.2643192971322101
147,-0.6305225938468446,-0.6617041939715421,0.4672222161030005,1.989360393894084,1.5,1.0,-0.8356257014272496
148,-0.6645856760753219,-0.6812616445695453,0.5999994991244,2.655545660427988,-1.5,0.0,-1.1774755289429994
149,-0.7131836249348434,-0.9719589771904307,0.7552189354754716,3.1043887270214316,0.0,-1.0,-1.6080832044658486
150,-0.7382403039674142,-0.5011335806514166,0.8354858401093724,1.6053380926780174,1.5,1.0,-1.3844475982981443
151,-0.762353150780059,-0.48225693625289595,0.9461344142340578,2.2129714824937063,0.0,0.0,-1.7328433830470282
152,-0.7835095998483464,-0.42312898136574695,1.050473428947785,2.0867802942745453,0.0,0.0,-1.9440662245520417
153,-0.801941524120478,-0.36863848544263117,1.1492094695991697,1.9747208130276925,0.0,-1.0,-2.16556344424279
154,-0.8034973648686662,-0.031116814963763673,1.1902621028238494,0.8210526644935943,1.5,-1.0,-2.096086675471818
155,-0.7746243757701244,0.5774597819708358,1.1573591091350306,-0.6580598737763741,1.5,-1.0,-1.9778481608985057
156,-0.7161358992094585,1.1697695312133174,1.0511413433566859,-2.1243553155668957,1.5,-1.0,-1.9118110629968554
157,-0.6267135593929019,1.7884467963311343,0.8664306168834235,-3.694214529465248,-1.5,-1.0,-1.9857600460508724
158,-0.5366341061296083,1.8015890652658713,0.644629444947352,-4.43602343872143,-1.5,-1.0,-1.849724640603228
159,-0.4436760696598,1.8591607293961652,0.38344948359213066,-5.223599227104426,-1.5,0.0,-1.8810053364125814
160,-0.3697424203357952,1.4786729864800967,0.15707281678299345,-4.527533336182744,0.0,-1.0,-1.2956329227275165
161,-0.2739291965793731,1.9162644751284423,-0.1406687802548321,-5.9548319407565105,0.0,1.0,-2.0514295595416647
162,-0.20951517015577245,1.2882805284720127,-0.3420803026104541,-4.02823044711244,0.0,-1.0,-1.055230902713653
163,-0.12764003161846194,1.6375027707462104,-0.604449907802564,-5.247392103842199,-1.5,1.0,-1.8924786294974392
164,-0.09472289367860975,0.6583427587970436,-0.7434038445538805,-2.7790787350263306,1.5,1.0,-0.969456392861142
165,-0.06737899330262134,0.5468780075197683,-0.8374716165485747,-1.8813554398938828,-1.5,1.0,-0.8978273295793125
166,-0.07723741094516819,-0.19716835285093692,-0.8380265134865171,-0.011097938758848569,-1.5,1.0,-0.7102039811364128
167,-0.12192098259388433,-0.8936714329743227,-0.7504749420725809,1.7510314282787247,-1.5,1.0,-0.7713153493222125
168,-0.20209969165590416,-1.6035741812403965,-0.5719478467692813,3.5705419060659906,0.0,1.0,-1.1339796076771371
169,-0.30253930253210304,-2.008792217523977,-0.32469991484638605,4.944958638457906,1.5,0.0,-1.6213531697400798
170,-0.3824996392285252,-1.5992067339284433,-0.11504405028291875,4.1931172912693455,1.5,0.0,-1.1665258473246534
171,-0.43987352256672363,-1.147477666763968,0.05070986815397463,3.3150783687378675,0.0,1.0,-0.8113826859132416
172,-0.5185999013646799,-1.574527575959125,0.28699455548820685,4.725693746684644,0.0,-1.0,-1.5918776563208326
173,-0.5672261593945493,-0.9725251605973875,0.43056333774846667,2.8713756452051964,-1.5,0.0,-0.9666604679082176
174,-0.6309897548323894,-1.2752719087568005,0.5982512984649734,3.3537592143301342,0.0,-1.0,-1.3997536522668903
175,-0.6691307722739942,-0.7628203488320967,0.6847263090467774,1.729500211636081,1.5,1.0,-1.0952394020368934
176,-0.7071429336696748,-0.7602432279136119,0.8023825030240821,2.3531238795460916,0.0,0.0,-1.4496268977020732
177,-0.7420726279078199,-0.6985938847629024,0.912672837792385,2.205806695366057,0.0,0.0,-1.6513243235915154
178,-0.7741961599812536,-0.6424706414686737,1.0163981731638352,2.0745067074290042,0.0,0.0,-1.8682622707563552
179,-0.8037722968149467,-0.5915227366738617,1.114300085185441,1.9580382404321148,1.5,-1.0,-2.096905229921287
180,-0.8002254721710559,0.0709364928778159,1.1313109819789364,0.3402179358699102,1.5,-1.0,-1.9262643557530041
181,-0.7659609818371501,0.6852898066781158,1.0728816608490686,-1.1685864225973577,1.5,-1.0,-1.8295321011939778
182,-0.7009924298470182,1.2993710398026388,0.9378004311290336,-2.701624594400701,1.5,-1.0,-1.820217062736055
183,-0.6030632403523052,1.95858378989426,0.7186837533176942,-4.382333556226787,-1.5,-1.0,-2.0322365021504245
184,-0.5028693151896798,2.003878503252508,0.46004794498531987,-5.172716166647486,-1.5,-1.0,-2.0031477396692425
185,-0.3989991274905078,2.07740375398344,0.16123666639301532,-5.976225571846091,-1.5,0.0,-2.1867414884603003
186,-0.3173107053559025,1.633768442692106,-0.0942037898032338,-5.108809123924982,-1.5,0.0,-1.5480169371985388
187,-0.2607188276945223,1.1318375532276037,-0.29928543507863514,-4.101632905508026,0.0,-1.0,-1.062768515686737
188,-0.18622957487887432,1.4897850563129602,-0.5666511275833541,-5.34731385009438,1.5,1.0,-1.8964362012222828
189,-0.12501540745973144,1.2242833483828572,-0.7717442804032175,-4.101863056397268,1.5,1.0,-1.5274255989656167
190,-0.07250966550360405,1.0501148391225477,-0.9245052451869837,-3.0552192956753244,-1.5,1.0,-1.3818229059702993
191,-0.05819412513614057,0.2863108073492695,-0.9822017510749684,-1.1539301177596941,0.0,1.0,-1.0387832657689897
192,-0.06118771500844733,-0.05987179744613513,-0.9801406075249135,0.04122287100109823,0.0,1.0,-0.9646837448484117
193,-0.08035892692309086,-0.3834242382928706,-0.9209016081910704,1.184779986676862,-1.5,1.0,-0.9320532172721551
194,-0.13285930319652298,-1.050007525468642,-0.7783306142790077,2.851419878241253,-1.5,1.0,-1.0851056958483103
195,-0.22127942726165548,-1.7684024813026498,-0.5449296075353592,4.66802013487297,1.5,0.0,-1.5917958278707285
196,-0.29195575910911575,-1.413526636949206,-0.34187455263930544,4.061101097921076,0.0,1.0,-1.1266463590643405
197,-0.3847419725526955,-1.8557242688715947,-0.06687943704029015,5.499902311980305,1.5,0.0,-1.8371311447128313
198,-0.45402498214169085,-1.3856601917799072,0.1614256125308585,4.566100991422973,-1.5,-1.0,-1.3706635343375948
199,-0.5135854695362095,-1.1912097478903731,0.3347836991634467,3.4671617326517636,-1.5,0.0,-1.0478597169359813
200,-0.5878233997758756,-1.4847586047933208,0.5313425640002598,3.9311772967362613,0.0,-1.0,-1.5107944222865606
201,-0.6345599008308215,-0.9347300210989177,0.6418306254489737,2.209761228974278,1.5,1.0,-1.1024510645777175
202,-0.6806882647350991,-0.9225672780855533,0.7820391650408673,2.804170791837872,0.0,0.0,-1.5106469800254387
203,-0.7228125798708406,-0.8424863027148296,0.9126704671617801,2.6126260424182552,0.0,-1.0,-1.7322053076380513
204,-0.7442915881659304,-0.42958016590179626,0.975608052529333,1.2587517073510586,1.5,-1.0,-1.594230789359412
205,-0.7317021435684208,0.2517888919501923,0.9536791961014247,-0.43857712855816655,1.5,-1.0,-1.4576794131694732
206,-0.6862828984689502,0.908384901989413,0.8495575251760686,-2.0824334185071214,1.5,-1.0,-1.4508168089481086
207,-0.6066396779070694,1.5928644112376147,0.6586606765283471,-3.8179369729544286,1.5,-1.0,-1.6575385737179618
208,-0.4891053190444303,2.3506871772527824,0.37020178520606134,-5.769177826445716,-1.5,-1.0,-2.316730524809987
209,-0.3681023942640417,2.420058495607772,0.05604251984708203,-6.283185307179586,0.0,1.0,-2.40539517301977
210,-0.276205855721946,1.8379307708419135,-0.16738962341165645,-4.468642865174769,-1.5,0.0,-1.2716468895052346
211,-0.20939681374112767,1.3361808396163666,-0.3404457489835114,-3.4611225114370985,0.0,-1.0,-0.8479877473726078
212,-0.12410238890544412,1.705888496713671,-0.5766102346873749,-4.723289714077271,-1.5,1.0,-1.6088568299946768
213,-0.08627668841678501,0.7565140097731822,-0.6914818787253452,-2.2974328807594038,0.0,0.0,-0.7781164199985775
214,-0.05139211176998226,0.697691532936055,-0.7991689395773116,-2.1537412170393284,1.5,1.0,-0.8975808783925386
215,-0.020302693063932273,0.6217883741209997,-0.8652891058796119,-1.3224033260460057,-1.5,1.0,-0.8559060030460653
216,-0.025162792355816734,-0.09720198583768924,-0.8407253881066901,0.4912743554584382,-1.5,1.0,-0.7199922802453814
217,-0.06476861187679919,-0.7921163904196491,-0.7286210746620607,2.242086268892587,-1.5,1.0,-0.8178036041825505
218,-0.14073366143449867,-1.5193009911539894,-0.5242789610916625,4.0868422714079635,0.0,1.0,-1.245202155158538
219,-0.23813058725227293,-1.9479385163554854,-0.2495990268318446,5.493598685196358,1.5,0.0,-1.8177103996551345
220,-0.31466539145552924,-1.5306960840651265,-0.01469473525574777,4.6980858315219365,-1.5,-1.0,-1.319982292930072
221,-0.38277198803372936,-1.3621319315640021,0.16819811260848433,3.6578569572846416,-1.5,0.0,-0.9365710458554466
222,-0.46637136765677645,-1.671987592460941,0.37651648673353116,4.166367482500936,0.0,-1.0,-1.3669749427814397
223,-0.5210615243213922,-1.0938031332923148,0.4946807751539794,2.3632857684089643,1.5,1.0,-0.8552904273132965
224,-0.5758074565734081,-1.0949186450403199,0.643488817005553,2.976160837031472,0.0,0.0,-1.2484510930135835
225,-0.6263070127627118,-1.0099911237860737,0.7816329906489349,2.762883472867636,0.0,0.0,-1.435890964045139
226,-0.6729275292393353,-0.9324103295324702,0.9101738186595667,2.570816560212636,0.0,0.0,-1.6551721802256132
227,-0.7160617066507707,-0.862683548228709,1.0302244511283938,2.4010126493765416,1.5,-1.0,-1.8995610197769464
228,-0.7240700141133432,-0.1601661492514478,1.0634284581910964,0.6640801412540529,1.5,-1.0,-1.6784902524974916
229,-0.7000475197192888,0.480449887881088,1.0174972873662713,-0.9186234164965001,1.5,-1.0,-1.5791023134678812
230,-0.6443602072073419,1.1137462502389375,0.8925621485773338,-2.498702775778748,1.5,-1.0,-1.586064579285561
231,-0.5549848220349853,1.78750770344713,0.6821743059673417,-4.207756852199841,-1.5,-1.0,-1.8183900122671064
232,-0.4632263939049708,1.8351685626002916,0.4329992108158093,-4.983501903030649,-1.5,-1.0,-1.8122237521106428
233,-0.36786089564780994,1.9073099651432164,0.14439740222625763,-5.772036171791033,-1.5,0.0,-2.0038838918964355
234,-0.2947986894239071,1.4612441244780565,-0.10033575471832745,-4.894663138891701,-1.5,0.0,-1.4016216126882899
235,-0.24654899565690544,0.9649938753400327,-0.29547015631118334,-3.902688031857118,0.0,-1.0,-0.956198373202212
236,-0.17997125998339375,1.331554713470234,-0.5540478453325873,-5.17155378042808,1.5,1.0,-1.7652589922789308
237,-0.1262359753843146,1.0747056919815827,-0.7516924952654649,-3.9528929986575507,1.5,1.0,-1.4199948980803252
238,-0.08100899992627886,0.9045395091607148,-0.8978736575034417,-2.923623244759537,1.5,1.0,-1.2810277929542133
