k,l,t,current_theta,current_thetadot,force,next_theta,next_thetadot,reward
3737,13,137,1.577137666185928,-12.419004864548445,-3,1.5162896708984168,-12.16959905750223,-36.859984273079775
3738,13,138,1.5162896708984168,-12.16959905750223,3,1.4611053617169114,-11.036861836301098,-35.30558595240206
3739,13,139,1.4611053617169114,-11.036861836301098,-3,1.407095062213472,-10.802059900687908,-31.855376309549495
3740,13,140,1.407095062213472,-10.802059900687908,-3,1.3542275579254617,-10.573500857602058,-30.56803238033264
3741,13,141,1.3542275579254617,-10.573500857602058,3,1.3068950522043756,-9.466501144217213,-29.349553431794945
3742,13,142,1.3068950522043756,-9.466501144217213,0,1.262804404396557,-8.818129561563715,-17.501337778727972
3743,13,143,1.262804404396557,-8.818129561563715,0,1.2218928102265254,-8.18231883400629,-15.749315715269102
3744,13,144,1.2218928102265254,-8.18231883400629,0,1.184095711386938,-7.5594197679175155,-14.160144348549785
3745,13,145,1.184095711386938,-7.5594197679175155,0,1.1493478982128214,-6.949562634823327,-12.724895991382905
3746,13,146,1.1493478982128214,-6.949562634823327,-3,1.1153689844960775,-6.795782743348762,-20.434645037164405
3747,13,147,1.1153689844960775,-6.795782743348762,0,1.0843255252111006,-6.208691856995381,-10.838506167358739
3748,13,148,1.0843255252111006,-6.208691856995381,0,1.0561522735380506,-5.634650334610008,-9.733594680633722
3749,13,149,1.0561522735380506,-5.634650334610008,3,1.0330016651789073,-4.630121671828636,-17.752216563830032
3750,13,150,1.0330016651789073,-4.630121671828636,-3,1.0103680817427936,-4.526716687222761,-16.479264870905695
3751,13,151,1.0103680817427936,-4.526716687222761,0,0.9904278375282699,-3.988048842904744,-7.153334699661163
3752,13,152,0.9904278375282699,-3.988048842904744,3,0.9753429492481208,-3.0169776560298285,-15.495189864094012
3753,13,153,0.9753429492481208,-3.0169776560298285,0,0.9628342954078846,-2.5017307680472576,-5.666684760938436
3754,13,154,0.9628342954078846,-2.5017307680472576,3,0.9550757633113705,-1.5517064193028287,-14.26111508564742
3755,13,155,0.9550757633113705,-1.5517064193028287,0,0.9498006705093444,-1.0550185604052116,-4.801627849494545
3756,13,156,0.9498006705093444,-1.0550185604052116,-3,0.9447646047884253,-1.007213144183812,-13.621912984779948
3757,13,157,0.9447646047884253,-1.007213144183812,-3,0.9399569331891144,-0.961534319862157,-13.564348624086811
3758,13,158,0.9399569331891144,-0.961534319862157,-3,0.9353674464379316,-0.9178973502365766,-13.510050006078705
3759,13,159,0.9353674464379316,-0.9178973502365766,0,0.9332018320453894,-0.43312287850843,-4.458814853836217
3760,13,160,0.9332018320453894,-0.43312287850843,0,0.9334368925923303,0.047012109388173795,-4.373087839453099
3761,13,161,0.9334368925923303,0.047012109388173795,-3,0.9338383627918478,0.08029403990350731,-13.356743176105041
3762,13,162,0.9338383627918478,0.08029403990350731,3,0.9388365933114496,0.9996461039203586,-13.360915152393197
3763,13,163,0.9388365933114496,0.9996461039203586,-3,0.9439726469627486,1.0272107302597973,-13.506999978011557
3764,13,164,0.9439726469627486,1.0272107302597973,0,0.9514698757800142,1.499445763453112,-4.560937979505377
3765,13,165,0.9514698757800142,1.499445763453112,-3,0.9591068917281588,1.5274031896289222,-13.751308382337927
3766,13,166,0.9591068917281588,1.5274031896289222,0,0.9691111423127107,2.00085011691039,-4.832726199171111
3767,13,167,0.9691111423127107,2.00085011691039,-3,0.9792651330281809,2.0307981430940303,-14.096222149807268
3768,13,168,0.9792651330281809,2.0307981430940303,-3,0.9895845880236165,2.0638909990871275,-14.207215113622919
3769,13,169,0.9895845880236165,2.0638909990871275,-3,1.000085121371244,2.1001066695255273,-14.32235288988064
3770,13,170,1.000085121371244,2.1001066695255273,-3,1.0107822485069637,2.139425427143916,-14.44189605227924
3771,13,171,1.0107822485069637,2.139425427143916,0,1.023906881764718,2.624926651550808,-5.566117885314959
3772,13,172,1.023906881764718,2.624926651550808,3,1.041675561147625,3.553735876581399,-14.930950505227914
3773,13,173,1.041675561147625,3.553735876581399,0,1.0618626765796435,4.037423086403699,-6.6883437415112725
3774,13,174,1.0618626765796435,4.037423086403699,0,1.0844785929204326,4.523183268157833,-7.267840237426979
3775,13,175,1.0844785929204326,4.523183268157833,0,1.1095359113751404,5.011463690941581,-7.926387780247705
3776,13,176,1.1095359113751404,5.011463690941581,3,1.13926450853105,5.945719431181899,-17.666826525717898
3777,13,177,1.13926450853105,5.945719431181899,0,1.1714496169475384,6.437021683297681,-10.024776057425875
3778,13,178,1.1714496169475384,6.437021683297681,-3,1.203894637048302,6.489004020152705,-20.004995840357125
3779,13,179,1.203894637048302,6.489004020152705,0,1.238848950352124,6.990862660764433,-11.45752880292411
3780,13,180,1.238848950352124,6.990862660764433,-3,1.2741125014313193,7.052710215839044,-21.560949683109836
3781,13,181,1.2741125014313193,7.052710215839044,-3,1.3097151535792935,7.120530429594837,-22.09088547037791
3782,13,182,1.3097151535792935,7.120530429594837,0,1.3478987505696898,7.636719398079277,-13.646964277454765
3783,13,183,1.3478987505696898,7.636719398079277,-3,1.3864543094590382,7.711111777869694,-23.916103525436686
3784,13,184,1.3864543094590382,7.711111777869694,-3,1.4254019803123408,7.789534170660494,-24.557402246167765
3785,13,185,1.4254019803123408,7.789534170660494,0,1.4669730732050266,8.314218578537139,-16.22653828698046
3786,13,186,1.4669730732050266,8.314218578537139,0,1.5111619373350684,8.837772826008392,-17.672673044712212
3787,13,187,1.5111619373350684,8.837772826008392,-3,1.555742856058886,8.91618374476352,-28.22867485666462
3788,13,188,1.555742856058886,8.91618374476352,3,1.6051486040462208,9.88114959746699,-29.051512427929822
3789,13,189,1.6051486040462208,9.88114959746699,3,1.6593391919097753,10.83811757271091,-31.646221942109865
3790,13,190,1.6593391919097753,10.83811757271091,-3,1.7138355217757886,10.899265973202633,-34.513512021029435
3791,13,191,1.7138355217757886,10.899265973202633,0,1.7708319629186393,11.399288228570132,-26.565560853963724
3792,13,192,1.7708319629186393,11.399288228570132,3,1.8324951589637553,12.332639209023174,-37.67360641627316
3793,13,193,1.8324951589637553,12.332639209023174,3,1.8987459533688384,13.250158881016661,-40.99959152412157
3794,13,194,1.8987459533688384,13.250158881016661,-3,1.9650596056074257,13.262730447717445,-44.582852014391165
3795,13,195,1.9650596056074257,13.262730447717445,-3,2.0313661320693694,13.261305292388782,-45.8972981608312
3796,13,196,2.0313661320693694,13.261305292388782,0,2.099799566061303,13.68668679838676,-38.218463618386224
3797,13,197,2.099799566061303,13.68668679838676,0,2.170246536933186,14.08939417437655,-40.77833063986962
3798,13,198,2.170246536933186,14.08939417437655,0,2.242579228563189,14.466538326000595,-43.40095297544802
3799,13,199,2.242579228563189,14.466538326000595,3,2.3188707074807744,15.258295783517138,-55.073881095679745
3800,13,200,2.3188707074807744,15.258295783517138,3,2.39894186749465,16.014232002775167,-59.167365811791626
3801,13,201,2.39894186749465,16.014232002775167,-3,2.4781631688315238,15.844260267374764,-63.42017308196443
3802,13,202,2.4781631688315238,15.844260267374764,3,2.560793164838085,16.525999201312207,-64.81052179879656
3803,13,203,2.560793164838085,16.525999201312207,-3,2.6421745144343722,16.276269919257516,-69.09917312558444
3804,13,204,2.6421745144343722,16.276269919257516,-3,2.7221102323587156,15.98714358486868,-70.39712707208525
3805,13,205,2.7221102323587156,15.98714358486868,3,2.8048303956383442,16.544032655925758,-71.60829658588088
3806,13,206,2.8048303956383442,16.544032655925758,3,2.8900847819249327,17.050877257317698,-75.70586939351753
3807,13,207,2.8900847819249327,17.050877257317698,3,2.9776111888848718,17.505281391987786,-79.83619175798182
3808,13,208,2.9776111888848718,17.505281391987786,3,3.067137501204385,17.905262463902638,-83.97432962212929
3809,13,209,3.067137501204385,17.905262463902638,-3,-3.1292321228843867,17.36313661816292,-88.09650464659546
3810,13,210,-3.1292321228843867,17.36313661816292,3,-3.040931724434334,17.660079690010512,-88.10831971655664
3811,13,211,-3.040931724434334,17.660079690010512,3,-2.9514198871204993,17.902367462766964,-86.42417022910803
3812,13,212,-2.9514198871204993,17.902367462766964,3,-2.8609689089181414,18.090195640471578,-84.60387282764563
3813,13,213,-2.8609689089181414,18.090195640471578,3,-2.76984709834324,18.2243621149802,-82.65123332003499
3814,13,214,-2.76984709834324,18.2243621149802,3,-2.678315756567832,18.306268355081617,-80.57300219079488
3815,13,215,-2.678315756567832,18.306268355081617,0,-2.5888417289459777,17.894805524370806,-69.37882256822385
3816,13,216,-2.5888417289459777,17.894805524370806,0,-2.501640364044005,17.44027298039457,-65.53291396316519
3817,13,217,-2.501640364044005,17.44027298039457,0,-2.4169074273484465,16.94658733911163,-61.707334718139194
3818,13,218,-2.4169074273484465,16.94658733911163,0,-2.334818183308518,16.41784880798572,-57.925889806074295
3819,13,219,-2.334818183308518,16.41784880798572,0,-2.2555269691241113,15.858242836881342,-54.211455693728254
3820,13,220,-2.2555269691241113,15.858242836881342,0,-2.179167223929072,15.271949039007898,-50.58539612958084
3821,13,221,-2.179167223929072,15.271949039007898,0,-2.105851923784707,14.663060028872987,-47.06709169423912
3822,13,222,-2.105851923784707,14.663060028872987,0,-2.035674364026632,14.035511951614927,-43.673594565572024
3823,13,223,-2.035674364026632,14.035511951614927,3,-1.966493739482364,13.8361249088536,-49.41941015616871
3824,13,224,-1.966493739482364,13.8361249088536,0,-1.900603143259197,13.178119244633423,-38.47932338645657
3825,13,225,-1.900603143259197,13.178119244633423,-3,-1.8402610959476486,12.068409462309655,-44.42774422341148
3826,13,226,-1.8402610959476486,12.068409462309655,0,-1.7832605716992673,11.400104849676271,-31.497455201288723
3827,13,227,-1.7832605716992673,11.400104849676271,-3,-1.7318306820020093,10.285977939451596,-37.89633039124723
3828,13,228,-1.7318306820020093,10.285977939451596,3,-1.6815242353644126,10.061289327519342,-34.576321772706216
3829,13,229,-1.6815242353644126,10.061289327519342,0,-1.63456794696795,9.391257679292526,-24.260573063794823
3830,13,230,-1.63456794696795,9.391257679292526,0,-1.590947167023831,8.724155988823762,-22.17863394616218
3831,13,231,-1.590947167023831,8.724155988823762,0,-1.55064065455169,8.061302494428215,-20.26665421303872
3832,13,232,-1.55064065455169,8.061302494428215,3,-1.5114064246539982,7.846845979538363,-27.520891988409925
3833,13,233,-1.5114064246539982,7.846845979538363,3,-1.4732312772441838,7.635029481962866,-26.57904608508665
3834,13,234,-1.4732312772441838,7.635029481962866,3,-1.4360978682531318,7.42668179821041,-25.68141950029686
3835,13,235,-1.4360978682531318,7.42668179821041,3,-1.3999851072645748,7.222552197711407,-24.827445689192928
3836,13,236,-1.3999851072645748,7.222552197711407,3,-1.3648685361722175,7.023314218471479,-24.016317527679604
3837,13,237,-1.3648685361722175,7.023314218471479,0,-1.3329361729107088,6.386472652301745,-14.247024866302823
3838,13,238,-1.3329361729107088,6.386472652301745,0,-1.3041417153284405,5.758891516453659,-12.962297499129043
3839,13,239,-1.3041417153284405,5.758891516453659,3,-1.2762232726728364,5.583688531120806,-20.820411218127227
3840,13,240,-1.2762232726728364,5.583688531120806,3,-1.2491509081201848,5.414472910530341,-20.261486969815827
3841,13,241,-1.2491509081201848,5.414472910530341,3,-1.2228935063692348,5.251480350189991,-19.733541646174103
3842,13,242,-1.2228935063692348,5.251480350189991,3,-1.1974189636399502,5.094908545856929,-19.235147226443367
3843,13,243,-1.1974189636399502,5.094908545856929,-3,-1.1771253310263925,4.058726522711538,-18.76487018148746
3844,13,244,-1.1771253310263925,4.058726522711538,0,-1.1597331763656065,3.4784309321572056,-8.57544632333618
3845,13,245,-1.1597331763656065,3.4784309321572056,3,-1.1429836142672134,3.349912419678621,-16.9348533767941
3846,13,246,-1.1429836142672134,3.349912419678621,3,-1.1268512748263362,3.2264678881754283,-16.65424903436842
3847,13,247,-1.1268512748263362,3.2264678881754283,0,-1.1135265070408553,2.664953557096181,-7.389978481231417
3848,13,248,-1.1135265070408553,2.664953557096181,3,-1.1007541649132089,2.5544684255292704,-15.909904155560998
3849,13,249,-1.1007541649132089,2.5544684255292704,-3,-1.092943861906464,1.5620606013489673,-15.710829551571479
3850,13,250,-1.092943861906464,1.5620606013489673,3,-1.0856143796879019,1.4658964437124442,-15.216634758623748
3851,13,251,-1.0856143796879019,1.4658964437124442,-3,-1.0831827783824066,0.4863202610990459,-15.107678145294619
3852,13,252,-1.0831827783824066,0.4863202610990459,-3,-1.0856065270295352,-0.48474972942571426,-14.890075396556693
3853,13,253,-1.0856065270295352,-0.48474972942571426,0,-1.0906346802841393,-1.0056306509208284,-5.916205887663475
3854,13,254,-1.0906346802841393,-1.0056306509208284,0,-1.0982533377673596,-1.5237314966440647,-6.048549329799579
3855,13,255,-1.0982533377673596,-1.5237314966440647,0,-1.1084521498486075,-2.039762416249582,-6.262977736972246
3856,13,256,-1.1084521498486075,-2.039762416249582,-3,-1.1234396051536175,-2.997491061001984,-15.559393913994434
3857,13,257,-1.1234396051536175,-2.997491061001984,3,-1.1387659746905916,-3.065273907394814,-16.20907799821726
3858,13,258,-1.1387659746905916,-3.065273907394814,3,-1.1544478990717841,-3.136384876238521,-16.423530138300613
3859,13,259,-1.1544478990717841,-3.136384876238521,0,-1.1727171662042912,-3.6538534265014357,-7.647440767546054
3860,13,260,-1.1727171662042912,-3.6538534265014357,0,-1.1935745510242342,-4.171476963988568,-8.211392245786746
3861,13,261,-1.1935745510242342,-4.171476963988568,-3,-1.2192382329205949,-5.132736379272143,-17.86322305037224
3862,13,262,-1.2192382329205949,-5.132736379272143,3,-1.2452659391816,-5.205541252201018,-19.067207616987044
3863,13,263,-1.2452659391816,-5.205541252201018,3,-1.271680398226673,-5.282891809014609,-19.463202269265814
3864,13,264,-1.271680398226673,-5.282891809014609,0,-1.300718077635653,-5.807535881796027,-10.87674976274511
3865,13,265,-1.300718077635653,-5.807535881796027,0,-1.332382185886512,-6.332821650171769,-11.83208488927578
3866,13,266,-1.332382185886512,-6.332821650171769,0,-1.3666753453549942,-6.858631893696487,-12.886674451627027
3867,13,267,-1.3666753453549942,-6.858631893696487,3,-1.4013833723342493,-6.941605395851009,-23.04309064332903
3868,13,268,-1.4013833723342493,-6.941605395851009,0,-1.438737550957874,-7.470835724724919,-14.63796532844535
3869,13,269,-1.438737550957874,-7.470835724724919,-3,-1.480948847955979,-8.442259399620987,-24.931167345263916
3870,13,270,-1.480948847955979,-8.442259399620987,-3,-1.5279922918710915,-9.408688783022502,-27.093221828359596
3871,13,271,-1.5279922918710915,-9.408688783022502,0,-1.5776230095407362,-9.926143533928926,-20.5261446816647
3872,13,272,-1.5776230095407362,-9.926143533928926,0,-1.6298229628838423,-10.439990668621205,-22.29730434677775
3873,13,273,-1.6298229628838423,-10.439990668621205,3,-1.6823510274081586,-10.505612904863225,-33.18095496780711
3874,13,274,-1.6823510274081586,-10.505612904863225,3,-1.7351913087885085,-10.568056276069997,-34.18831514778931
3875,13,275,-1.7351913087885085,-10.568056276069997,0,-1.7905352433739377,-11.068786917085859,-26.22282573589413
3876,13,276,-1.7905352433739377,-11.068786917085859,-3,-1.850546968786662,-12.002345082544862,-37.28188667040594
3877,13,277,-1.850546968786662,-12.002345082544862,-3,-1.9151451774170254,-12.919641726072674,-40.5282491664764
3878,13,278,-1.9151451774170254,-12.919641726072674,3,-1.9798034120683967,-12.931646930274267,-44.03061948592626
3879,13,279,-1.9798034120683967,-12.931646930274267,3,-2.04445066069865,-12.929449726050668,-45.32085698511551
3880,13,280,-2.04445066069865,-12.929449726050668,3,-2.1090051202912856,-12.91089191852711,-46.615959542002905
3881,13,281,-2.1090051202912856,-12.91089191852711,-3,-2.1778057280649956,-13.760121554742017,-47.90862600026317
3882,13,282,-2.1778057280649956,-13.760121554742017,3,-2.246277013494738,-13.694257085948424,-51.648283466091115
3883,13,283,-2.246277013494738,-13.694257085948424,0,-2.3165156304107555,-14.047723383203493,-43.98206982037905
3884,13,284,-2.3165156304107555,-14.047723383203493,-3,-2.390587067948181,-14.814287507485103,-55.56507655478693
3885,13,285,-2.390587067948181,-14.814287507485103,-3,-2.4683057741587007,-15.543741242103966,-59.520844082648324
3886,13,286,-2.4683057741587007,-15.543741242103966,0,-2.547252649410682,-15.789375050396254,-54.62345615387429
3887,13,287,-2.547252649410682,-15.789375050396254,0,-2.627229238684111,-15.99531785468582,-57.372916747856266
3888,13,288,-2.627229238684111,-15.99531785468582,3,-2.7058101825847505,-15.716188780127922,-69.09668669022656
3889,13,289,-2.7058101825847505,-15.716188780127922,3,-2.782799424402961,-15.397848363642115,-70.30690269815848
3890,13,290,-2.782799424402961,-15.397848363642115,-3,-2.8624301420913145,-15.926143537670745,-71.42923660525888
3891,13,291,-2.8624301420913145,-15.926143537670745,-3,-2.9444569965351746,-16.405370888772037,-75.33173639001367
3892,13,292,-2.9444569965351746,-16.405370888772037,-3,-3.0286244623807934,-16.833493169123802,-79.26275442204161
3893,13,293,-3.0286244623807934,-16.833493169123802,-3,-3.1146688425471685,-17.208876033275008,-83.19947989815051
3894,13,294,-3.1146688425471685,-17.208876033275008,0,3.0830801775431853,-17.08725741784652,-78.12035142653329
3895,13,295,3.0830801775431853,-17.08725741784652,3,3.000715913042348,-16.472852900167425,-85.72435351217368
3896,13,296,3.000715913042348,-16.472852900167425,0,2.9194266432389173,-16.25785396068609,-72.1569682209833
3897,13,297,2.9194266432389173,-16.25785396068609,0,2.8394408597198826,-15.997156703806986,-69.04704116696591
3898,13,298,2.8394408597198826,-15.997156703806986,3,2.7631927068842543,-15.249630567125674,-74.90302423984961
3899,13,299,2.7631927068842543,-15.249630567125674,0,2.6886499567572804,-14.908550025394804,-61.43129292027304
3900,14,0,0.4086265821192061,35.73731009528814,3,0.589278566238166,36.13039682379198,-137.55041170275047
3901,14,1,0.589278566238166,36.13039682379198,-3,0.7679191651982114,35.728119792009075,-141.27680360760633
3902,14,2,0.7679191651982114,35.728119792009075,-3,0.9449763896103276,35.41144488242324,-139.59835360860865
3903,14,3,0.9449763896103276,35.41144488242324,-3,1.1208065029238763,35.16602266270973,-138.86194475069476
3904,14,4,1.1208065029238763,35.16602266270973,0,1.2979016589786636,35.419031210957456,-129.94595107640367
3905,14,5,1.2979016589786636,35.419031210957456,-3,1.4742217674053137,35.264021685330036,-142.8735207741757
3906,14,6,1.4742217674053137,35.264021685330036,0,1.6520844517405453,35.572536867046296,-135.22177163980092
3907,14,7,1.6520844517405453,35.572536867046296,-3,1.829265919322616,35.43629351641412,-149.1874530941511
3908,14,8,1.829265919322616,35.43629351641412,-3,2.0056828834191873,35.28339281931429,-151.30415883612142
3909,14,9,2.0056828834191873,35.28339281931429,0,2.1833793780800486,35.53929893217222,-144.60560002840742
3910,14,10,2.1833793780800486,35.53929893217222,0,2.36208192387266,35.74050915852226,-150.13990440215588
3911,14,11,2.36208192387266,35.74050915852226,0,2.5414406800987814,35.871751245224274,-155.63555456647117
3912,14,12,2.5414406800987814,35.871751245224274,0,2.7210405914010996,35.919982260463584,-160.9728573922297
3913,14,13,2.7210405914010996,35.919982260463584,0,2.900415522925086,35.874986304797346,-166.04482205946408
3914,14,14,2.900415522925086,35.874986304797346,-3,3.0768492723740164,35.286749889786044,-179.76351526506375
3915,14,15,3.0768492723740164,35.286749889786044,3,-3.0289055210189795,35.48610275731806,-180.8504790029741
3916,14,16,-3.0289055210189795,35.48610275731806,3,-2.851011650033227,35.578774197150516,-180.7976921665899
3917,14,17,-2.851011650033227,35.578774197150516,-3,-2.6776053811333,34.681253779985475,-176.22625448030826
3918,14,18,-2.6776053811333,34.681253779985475,-3,-2.5091284042178623,33.69539538308751,-165.1267892605457
3919,14,19,-2.5091284042178623,33.69539538308751,0,-2.343751805745084,33.075319694555645,-145.01659374652388
3920,14,20,-2.343751805745084,33.075319694555645,0,-2.181820719175566,32.386217313903636,-136.8635399243728
3921,14,21,-2.181820719175566,32.386217313903636,0,-2.0236137312591422,31.641397583284704,-128.6884154434581
3922,14,22,-2.0236137312591422,31.641397583284704,-3,-1.871554309025485,30.411884446731484,-129.59286676905225
3923,14,23,-1.871554309025485,30.411884446731484,3,-1.7213281170733246,30.045238390432093,-119.00184921829413
3924,14,24,-1.7213281170733246,30.045238390432093,0,-1.575235584553577,29.2185065039495,-105.08648742692543
3925,14,25,-1.575235584553577,29.2185065039495,-3,-1.4354926615215329,27.948584606408847,-106.77894796635316
3926,14,26,-1.4354926615215329,27.948584606408847,-3,-1.3020215017348071,26.69423195734516,-97.41553405657024
3927,14,27,-1.3020215017348071,26.69423195734516,-3,-1.1746925777548782,25.46578479598578,-88.73450193415357
3928,14,28,-1.1746925777548782,25.46578479598578,3,-1.0489026385398466,25.157987843006353,-80.75013278870804
3929,14,29,-1.0489026385398466,25.157987843006353,0,-0.9266896695497155,24.4425937980262,-68.7934189565648
3930,14,30,-0.9266896695497155,24.4425937980262,-3,-0.8100411166381694,23.329710582309232,-73.0378078757817
3931,14,31,-0.8100411166381694,23.329710582309232,-3,-0.6986890805898373,22.270407209666423,-66.7083726386532
3932,14,32,-0.6986890805898373,22.270407209666423,-3,-0.5923506598628052,21.2676841454064,-61.03793588511358
3933,14,33,-0.5923506598628052,21.2676841454064,0,-0.4885184550819478,20.76644095617148,-46.985835412076575
3934,14,34,-0.4885184550819478,20.76644095617148,-3,-0.38912394693481167,19.878901629427222,-53.31775840339389
3935,14,35,-0.38912394693481167,19.878901629427222,0,-0.2916493961376931,19.494910159423718,-40.27416022963506
3936,14,36,-0.2916493961376931,19.494910159423718,-3,-0.19802251408819632,18.72537640989935,-47.43044906373762
3937,14,37,-0.19802251408819632,18.72537640989935,0,-0.1057277241040314,18.458957996832982,-35.26003674967057
3938,14,38,-0.1057277241040314,18.458957996832982,-3,-0.01669935267458085,17.80567428589011,-43.12920479110553
3939,14,39,-0.01669935267458085,17.80567428589011,-3,0.06935220243103847,17.210311021123864,-40.705598019419575
3940,14,40,0.06935220243103847,17.210311021123864,-3,0.15270581290817845,16.670722095427994,-38.643529184291936
3941,14,41,0.15270581290817845,16.670722095427994,-3,0.23362869211333942,16.184575841032192,-36.90789284477886
3942,14,42,0.23362869211333942,16.184575841032192,-3,0.31237577212672324,15.749416002676762,-35.46696134430524
3943,14,43,0.31237577212672324,15.749416002676762,3,0.39362028603548666,16.24890278175268,-34.29230355759592
3944,14,44,0.39362028603548666,16.24890278175268,0,0.47535283943666484,16.346510680235635,-27.17736880897829
3945,14,45,0.47535283943666484,16.346510680235635,-3,0.5555738858644795,16.044209285562932,-36.850642751708264
3946,14,46,0.5555738858644795,16.044209285562932,3,0.6389334545129898,16.671913729702055,-36.284976873167174
3947,14,47,0.6389334545129898,16.671913729702055,-3,0.721179870407898,16.449283178981656,-38.836450537542305
3948,14,48,0.721179870407898,16.449283178981656,3,0.8069426345229436,17.15255282300912,-38.65839373764065
3949,14,49,0.8069426345229436,17.15255282300912,-3,0.8919462759209165,17.00072827959459,-41.67678891166596
3950,14,50,0.8919462759209165,17.00072827959459,-3,0.9763633208184259,16.883408979501894,-41.88031699930668
3951,14,51,0.9763633208184259,16.883408979501894,0,1.0625627580312567,17.239887442566165,-33.27137654811044
3952,14,52,1.0625627580312567,17.239887442566165,-3,1.1484487388707114,17.17719616789093,-44.36656997701001
3953,14,53,1.1484487388707114,17.17719616789093,3,1.2385690078187817,18.024053789614033,-45.10027934808932
3954,14,54,1.2385690078187817,18.024053789614033,3,1.3329881534162125,18.88382911948614,-49.15691743673601
3955,14,55,1.3329881534162125,18.88382911948614,-3,1.427319548405441,18.866278997845715,-53.5441873071351
3956,14,56,1.427319548405441,18.866278997845715,-3,1.5216168934859016,18.85946901609211,-54.77985378875699
3957,14,57,1.5216168934859016,18.85946901609211,3,1.6203383246376597,19.744286230351634,-56.144547009602256
3958,14,58,1.6203383246376597,19.744286230351634,0,1.7212329309631567,20.17892126509938,-52.11116530605321
3959,14,59,1.7212329309631567,20.17892126509938,-3,1.8220379903526287,20.161011877894417,-64.53210035546809
3960,14,60,1.8220379903526287,20.161011877894417,-3,1.9226945961642818,20.131321162330643,-66.2457521855012
3961,14,61,1.9226945961642818,20.131321162330643,-3,2.0231152948975497,20.08413974665358,-68.01078172468681
3962,14,62,2.0231152948975497,20.08413974665358,3,2.1276164243427216,20.90022588903433,-69.80224441855302
3963,14,63,2.1276164243427216,20.90022588903433,3,2.2360155836024305,21.67983185194175,-75.31570246693063
3964,14,64,2.2360155836024305,21.67983185194175,-3,2.343666265380401,21.53013635559408,-81.0003393634114
3965,14,65,2.343666265380401,21.53013635559408,0,2.45257972706093,21.782692336105868,-73.81853496645799
3966,14,66,2.45257972706093,21.782692336105868,-3,2.560292698879942,21.542594363802387,-86.52430512889586
3967,14,67,2.560292698879942,21.542594363802387,0,2.668773207930233,21.696101810058227,-79.18383071202271
3968,14,68,2.668773207930233,21.696101810058227,3,2.7799526417544507,22.235886764843535,-91.68383555207232
3969,14,69,2.7799526417544507,22.235886764843535,0,2.8912926094361096,22.26799353633179,-88.08414947388215
3970,14,70,2.8912926094361096,22.26799353633179,-3,3.0002615951163403,21.793797136046148,-100.38421838031078
3971,14,71,3.0002615951163403,21.793797136046148,3,3.11099264740491,22.146210457714,-101.50480755636357
3972,14,72,3.11099264740491,22.146210457714,3,-3.06004068972231,22.43039401047328,-106.43684002477315
3973,14,73,-3.06004068972231,22.43039401047328,0,-2.949027021961737,22.20273355211458,-97.1315026602885
3974,14,74,-2.949027021961737,22.20273355211458,3,-2.837253092800022,22.354785832342984,-101.77993959992202
3975,14,75,-2.837253092800022,22.354785832342984,0,-2.7272616537881667,21.99828780237108,-90.2236705240087
3976,14,76,-2.7272616537881667,21.99828780237108,0,-2.6193437094700527,21.58358886362281,-85.58224726471167
3977,14,77,-2.6193437094700527,21.58358886362281,3,-2.5115526924930753,21.55820339539544,-89.88993816509195
3978,14,78,-2.5115526924930753,21.55820339539544,-3,-2.408586538627988,20.59323077301741,-87.01509799957005
3979,14,79,-2.408586538627988,20.59323077301741,0,-2.3084282660867737,20.031654508242884,-71.41456093737489
3980,14,80,-2.3084282660867737,20.031654508242884,-3,-2.213481376735474,18.98937787025988,-75.77092353210269
3981,14,81,-2.213481376735474,18.98937787025988,0,-2.121667948831783,18.362685580738283,-60.55714621572541
3982,14,82,-2.121667948831783,18.362685580738283,3,-2.030900433191106,18.153503128135355,-65.2261965992057
3983,14,83,-2.030900433191106,18.153503128135355,-3,-1.945731764302081,17.033733777805004,-62.577750430001124
3984,14,84,-1.945731764302081,17.033733777805004,-3,-1.8662195832499342,15.902436210429387,-56.94416913438396
3985,14,85,-1.8662195832499342,15.902436210429387,0,-1.7901807360087476,15.207769448237325,-42.702625407205375
3986,14,86,-1.7901807360087476,15.207769448237325,-3,-1.7198603409277538,14.06407901619876,-48.15136049695817
3987,14,87,-1.7198603409277538,14.06407901619876,3,-1.6508199053915984,13.808087107231074,-43.569429818868876
3988,14,88,-1.6508199053915984,13.808087107231074,0,-1.5852880827874385,13.106364520831976,-32.692358756273734
3989,14,89,-1.5852880827874385,13.106364520831976,-3,-1.5254614880307273,11.965318951342239,-38.743370622431684
3990,14,90,-1.5254614880307273,11.965318951342239,0,-1.4690762842205165,11.277040762042178,-25.952049518059574
3991,14,91,-1.4690762842205165,11.277040762042178,3,-1.4138771859879233,11.03981964651864,-32.508090479171884
3992,14,92,-1.4138771859879233,11.03981964651864,0,-1.362049085106202,10.365620176344294,-22.183005268051538
3993,14,93,-1.362049085106202,10.365620176344294,-3,-1.315752568999628,9.259303221314788,-29.0204967152168
3994,14,94,-1.315752568999628,9.259303221314788,0,-1.2726963685622155,8.611240087482493,-17.229493728570645
3995,14,95,-1.2726963685622155,8.611240087482493,-3,-1.2350351935692907,7.532234998584944,-24.514125817183803
3996,14,96,-1.2350351935692907,7.532234998584944,0,-1.2004756116454025,6.911916384777651,-13.30001605416447
