u,index,value
-3,0,-4619.819969316182
-3,1,-2803.1130173090874
-3,2,-142.1964494721473
-3,3,-1111.2857930259327
-3,4,-1043.938912714861
-3,5,-2920.4664690867107
-3,6,-1099.175046488703
-3,7,-1605.5458760001143
-3,8,-230.84742432975048
-3,9,-2995.9205809311347
-3,10,-2694.4804393592945
-3,11,-4019.368691457293
-3,12,-2466.8162166193374
-3,13,-822.0192587018669
-3,14,-1822.568352839243
-3,15,-803.5745780997917
-3,16,-2345.083403898495
-3,17,-922.0226188073416
-3,18,-891.1109617837707
-3,19,443.69432933823276
-3,20,-2612.0376603994914
-3,21,-3078.21938253619
-3,22,-3490.733325885902
-3,23,-4098.784081081816
-3,24,-666.2678610473783
-3,25,-2181.7149442715904
-3,26,-1413.0749710929374
-3,27,-1635.5323072744718
-3,28,-1211.8264975024156
-3,29,-49.646333522750666
-3,30,-26.807560636122272
-3,31,-3771.7464362072233
-3,32,-3928.2047022542106
-3,33,-3737.4178777622715
-3,34,-4361.012295117879
-3,35,75.3123946309373
-3,36,-2964.652477830794
-3,37,-282.75810672710736
-3,38,-2361.541513908372
-3,39,-270.29353586185186
-3,40,931.700725867274
-3,41,-1411.2335054335217
-3,42,-3734.782840320736
-3,43,-2464.1222501222333
-3,44,-2889.228029133344
-3,45,-4087.7561474358113
-3,46,-2274.514557984165
-3,47,-2041.7846681372694
-3,48,-1952.503199343783
-3,49,-1194.8022684930725
-3,50,1445.1669107705393
-3,51,-899.6600209260807
-3,52,-2603.7360122033356
-3,53,-3431.9652554440027
-3,54,-1357.3883508902618
-3,55,-3616.818376117805
-3,56,-4690.248969148216
-3,57,-659.7164113969607
-3,58,-1331.3061692730794
-3,59,-2327.7505324143212
-3,60,994.0428739142308
-3,61,233.8143197573409
-3,62,-2347.4592539675946
-3,63,-1368.6606170304678
-3,64,-3897.464974360656
-3,65,-1404.0722674518324
-3,66,-3875.5095050382565
-3,67,-3929.0506281076614
-3,68,-1466.2590308350914
-3,69,-3908.5167665044933
-3,70,53.54765840852317
-3,71,1964.1343865841147
-3,72,-2115.1613818836277
-3,73,-1982.746369201442
-3,74,-1479.550484444248
-3,75,-4730.078227648512
-3,76,-1314.7039797819937
-3,77,-2882.8691183334736
-3,78,-3670.721448702429
-3,79,-2162.850732854907
-3,80,-441.6224511449247
-3,81,2037.42985189591
-3,82,-1835.440102704956
-3,83,-1855.0599612096185
-3,84,-1327.8881110592301
-3,85,-1978.2400323528645
-3,86,-3467.0346378442778
-3,87,-1047.1784884795102
-3,88,-3524.1237073602106
-3,89,-4029.1411896019504
-3,90,-1690.180567956801
-3,91,-785.0195694887237
-3,92,338.8264723397226
-3,93,-2290.876699238606
-3,94,-340.55601510265257
-3,95,-2934.8464687769165
-3,96,-571.6797205055934
-3,97,-4087.5802390539598
-3,98,-2869.392029612695
-3,99,-4463.547448505426
-3,100,-3189.074891312965
-3,101,-462.7904045804053
-3,102,1335.2466322906785
-3,103,-1103.3648458782175
-3,104,-1863.7675494563557
-3,105,-1251.9348301947682
-3,106,-2260.1440959434685
-3,107,4.492185679760127
-3,108,-4228.923269637824
-3,109,-4254.438715039226
-3,110,-5014.293061861351
-3,111,-2175.9734900069047
-3,112,-660.1462032434201
-3,113,-1179.3350874202702
-3,114,-1034.147157773602
-3,115,-2554.067316314495
-3,116,-1274.0971064479568
-3,117,-1360.0752059017207
-3,118,-724.1743930648355
-3,119,-2700.5719277285907
-3,120,-2856.637360898416
0,0,-5080.764646453195
0,1,-2335.634525456207
0,2,-201.2762386316387
0,3,-1176.8183821579667
0,4,-1069.9522199867008
0,5,-2910.1772821683303
0,6,-1049.684588510852
0,7,-1577.8993587257391
0,8,-341.95482993267217
0,9,-2850.945384172042
0,10,-2022.13397722443
0,11,-4310.841116206851
0,12,-2340.606083017263
0,13,-907.600841518353
0,14,-1673.7568827950547
0,15,-833.0817183746718
0,16,-2359.9024116279897
0,17,-844.4993602159996
0,18,-890.5519175874716
0,19,587.892629131601
0,20,-3093.9930179595026
0,21,-3930.9790505044666
0,22,-3455.0284268383857
0,23,-3982.1434664737135
0,24,-594.1780092296316
0,25,-2225.205397997214
0,26,-1393.2456394816356
0,27,-1619.7341903502431
0,28,-1159.333587427481
0,29,-0.8664460593586706
0,30,-164.92084348819793
0,31,-3662.6961645931056
0,32,-3684.0580523831604
0,33,-3388.7424034619053
0,34,-4201.013103751594
0,35,-46.08801859971268
0,36,-2886.2508618415136
0,37,-250.7769952940138
0,38,-2444.354769084785
0,39,-38.52953810271954
0,40,829.5100045751991
0,41,-1465.9765048798654
0,42,-4042.10206004956
0,43,-2071.484983709315
0,44,-2916.9150319637747
0,45,-4044.0001431523406
0,46,-2222.829965914998
0,47,-2067.640417041949
0,48,-1944.4822164747857
0,49,-1044.4509101759575
0,50,1471.3693668176365
0,51,-1119.1765231027923
0,52,-2507.5257645679126
0,53,-3527.174925855357
0,54,-1095.177275675969
0,55,-3551.8926627111896
0,56,-4678.856724013765
0,57,-405.3346083197291
0,58,-1574.1190588549755
0,59,-2167.2437068253926
0,60,1092.2499238754028
0,61,63.135177771801224
0,62,-2212.053953301246
0,63,-1679.1739155961495
0,64,-3533.775413724482
0,65,-984.1566953855511
0,66,-3757.560578092994
0,67,-3806.2660771562046
0,68,-1535.5972344906254
0,69,-3931.870967603596
0,70,254.12960833806756
0,71,1908.857910989473
0,72,-2373.8499277137435
0,73,-1747.93989558122
0,74,-1666.7521158219488
0,75,-4626.157289457062
0,76,-1331.0691559162897
0,77,-3003.699199454982
0,78,-3579.4873580607705
0,79,-2048.2750571653246
0,80,-190.12444925169655
0,81,1957.908931308365
0,82,-1976.3818534003892
0,83,-1668.5636052532366
0,84,-1419.900790632114
0,85,-1982.576129012343
0,86,-3509.527104845286
0,87,-1816.1626870320474
0,88,-3424.1851807804237
0,89,-3756.621212979826
0,90,-1904.8290398662796
0,91,-590.3025946449554
0,92,209.36613747202549
0,93,-2266.9391032377866
0,94,-321.68472009191834
0,95,-3099.7392547802083
0,96,-239.91842180523227
0,97,-4153.875289569806
0,98,-3964.2689883151793
0,99,-4771.083138621147
0,100,-3065.180375804644
0,101,-216.64608000137386
0,102,1270.5104475091075
0,103,-1197.3277379603146
0,104,-1792.9470875312022
0,105,-1307.5575796647533
0,106,-2105.7826982347583
0,107,-272.1071380851234
0,108,-4542.458198164381
0,109,-3458.9240543356464
0,110,-4798.54038903851
0,111,-2063.343671404309
0,112,-683.718060358981
0,113,-1146.973819413279
0,114,-1081.4258202712174
0,115,-2554.8663674854674
0,116,-1191.5492539202153
0,117,-1431.739015336237
0,118,-542.6941220769497
0,119,-2777.6485590863795
0,120,-2604.1259378498753
3,0,-4889.202291492772
3,1,-2347.964984977746
3,2,-262.08190984469354
3,3,-1101.3304523893273
3,4,-1213.7799913707283
3,5,-2783.1146316661857
3,6,-1107.7436470512614
3,7,-1491.7390637615351
3,8,-532.1406521469487
3,9,-2658.1943702877707
3,10,-2751.6816656374035
3,11,-3790.018004391206
3,12,-2266.4759726378597
3,13,-881.2698143684291
3,14,-1681.6000043070794
3,15,-853.4607132445694
3,16,-2425.9120416693213
3,17,-773.759108812565
3,18,-932.813752989289
3,19,719.2919981606028
3,20,-3349.416550657359
3,21,-3865.2120590795694
3,22,-3587.159395141758
3,23,-3837.483441996801
3,24,-688.8462567118873
3,25,-2251.745065222329
3,26,-1374.842369545521
3,27,-1656.1100086754566
3,28,-1070.897931435482
3,29,-9.619340997847996
3,30,-237.5504962001923
3,31,-4116.467209342525
3,32,-2931.8832408324297
3,33,-3924.2161123237306
3,34,-3871.8574116139284
3,35,-117.65945668124299
3,36,-2809.6143933921253
3,37,-213.07469681283914
3,38,-2540.949611495404
3,39,136.02553070803768
3,40,687.5298021006421
3,41,-1468.2945130482165
3,42,-4133.674760904592
3,43,-2043.7850887994834
3,44,-3042.4174059701386
3,45,-3733.5662691958937
3,46,-2256.5317637612925
3,47,-2032.4275759441573
3,48,-2076.8296655095583
3,49,-881.7163410088948
3,50,1507.783564585103
3,51,-1339.371645699031
3,52,-2589.6448299571134
3,53,-3395.7797060876155
3,54,-1225.0777941557387
3,55,-3774.0191891666927
3,56,-4618.8278760140565
3,57,-496.6574008707837
3,58,-1628.308675763738
3,59,-2029.2718796800543
3,60,1202.8446859970159
3,61,-199.42711265204056
3,62,-2145.0759518683153
3,63,-1683.1532680080456
3,64,-3944.021762187576
3,65,-1244.8000327250325
3,66,-4048.105022360685
3,67,-3466.124401460734
3,68,-1490.8005297318125
3,69,-3968.3480853359933
3,70,537.1563977942711
3,71,1734.7287057673998
3,72,-2464.798229325155
3,73,-1677.8961412765334
3,74,-1803.881258260159
3,75,-4449.256316087399
3,76,-1218.8862062484322
3,77,-3102.7157961314188
3,78,-3420.111386256852
3,79,-2248.484647874007
3,80,-117.98153083506578
3,81,1894.618957380105
3,82,-2156.877363460224
3,83,-1574.5987355397463
3,84,-1470.826459154399
3,85,-2034.8056488802774
3,86,-3742.2694834728954
3,87,-1359.3316590827403
3,88,-3662.695089068133
3,89,-3700.715378490131
3,90,-1727.2586782524359
3,91,-368.32940776141373
3,92,-25.33958037053281
3,93,-2172.8425555214344
3,94,-413.595129904289
3,95,-3097.5553927736078
3,96,-156.7045910938937
3,97,-4674.526163502133
3,98,-2899.259774334835
3,99,-4614.808300997355
3,100,-2863.916731840585
3,101,-302.4721542519544
3,102,1155.7471059975508
3,103,-1259.3693062809834
3,104,-1833.8298718557423
3,105,-1258.6695422374153
3,106,-2225.8089840464154
3,107,-99.56767569523939
3,108,-5023.112488292323
3,109,-3266.726672365328
3,110,-5015.591495732672
3,111,-1808.1141443827169
3,112,-742.5340711917727
3,113,-1102.1119533625629
3,114,-1179.54409698536
3,115,-2530.8788295210575
3,116,-1185.4911902856397
3,117,-1406.4001021660824
3,118,-480.1126040948934
3,119,-2938.1412383751244
3,120,-2589.5785902834173
