u,index,value
-3,0,-4030.632572205587
-3,1,-3619.123214940384
-3,2,108.24112412680236
-3,3,-1433.9498484606406
-3,4,-1376.9788596376006
-3,5,-3017.2044163628893
-3,6,-967.3532427746699
-3,7,-1476.387510946496
-3,8,-643.2555184036075
-3,9,-2403.962633803242
-3,10,-4559.434571587804
-3,11,-3724.321879989464
-3,12,-3004.93793920869
-3,13,-1059.5495154479272
-3,14,-1921.750361265183
-3,15,-602.2661691155611
-3,16,-2350.1137331531017
-3,17,-1171.2733249507178
-3,18,-379.62527663821334
-3,19,-100.97603932460929
-3,20,-2204.4696576448387
-3,21,-5160.51963898796
-3,22,-4457.163205160172
-3,23,-4530.031942781081
-3,24,-473.408053914733
-3,25,-2197.529526878117
-3,26,-1889.1415539087734
-3,27,-1539.1702467192488
-3,28,-1483.2164166904026
-3,29,584.2535062775879
-3,30,-772.1209157148132
-3,31,-3396.187277213258
-3,32,-3619.01378111243
-3,33,-5089.907177113706
-3,34,-4042.190825484408
-3,35,-91.78922401735156
-3,36,-3246.3556928463695
-3,37,286.22326151454985
-3,38,-2722.47425903807
-3,39,204.66964183491373
-3,40,841.2389297051639
-3,41,-1775.1040986564988
-3,42,-3332.05099855729
-3,43,-3210.6163032507234
-3,44,-4476.188166126067
-3,45,-4007.5337032959665
-3,46,-2042.792681748694
-3,47,-2432.0569056909508
-3,48,-1518.8149204539993
-3,49,-2196.5117394941412
-3,50,2342.1877940425766
-3,51,-1827.2705287450926
-3,52,-2290.5731668915337
-3,53,-2765.3458338866394
-3,54,-3356.8930472554403
-3,55,-4144.64145812932
-3,56,-4707.140282108579
-3,57,-517.6350117691296
-3,58,-1908.7478481303458
-3,59,-1532.797232023742
-3,60,1164.2979725476885
-3,61,565.8725914734441
-3,62,-3262.4118507618477
-3,63,-486.32899514065565
-3,64,-3847.364642394894
-3,65,-5312.228711455638
-3,66,-3694.9799358573305
-3,67,-5107.511519640688
-3,68,-1192.4623101094649
-3,69,-3886.544604286471
-3,70,-74.45160522106245
-3,71,841.894020672004
-3,72,-1850.8041887217762
-3,73,-2234.021538137327
-3,74,-1057.8406065718189
-3,75,-4414.204356909771
-3,76,-4976.862400810241
-3,77,-2710.4510969037633
-3,78,-3780.0234868248554
-3,79,-1815.6632506597446
-3,80,-575.7823752433505
-3,81,1852.1084744801153
-3,82,-1509.2778312922026
-3,83,-1238.2817702326033
-3,84,-2027.2444624447478
-3,85,-1569.1048375311038
-3,86,-3459.4343483104103
-3,87,-5104.160823620044
-3,88,-2850.7979177965353
-3,89,-4352.638689633408
-3,90,-1462.66442797725
-3,91,-990.0770661064938
-3,92,115.87826826638012
-3,93,-2393.2121308041783
-3,94,-523.0806271607844
-3,95,-2805.305316393075
-3,96,-632.697248992085
-3,97,-3023.6015923411214
-3,98,-5869.730428577997
-3,99,-3179.3955702168832
-3,100,-3825.4063520554537
-3,101,-197.69360324694114
-3,102,782.6464690911366
-3,103,-980.0304962101815
-3,104,-1314.1597515085411
-3,105,-1115.3277908353866
-3,106,-2129.8021795853833
-3,107,-1130.2543193926977
-3,108,-2890.7590164908434
-3,109,-5129.2267668433515
-3,110,-4628.118629585536
-3,111,-2821.649291723463
-3,112,-543.8685149787817
-3,113,-1540.8068356448368
-3,114,-1075.555075868417
-3,115,-2582.387595153998
-3,116,-1195.9355796303205
-3,117,-1191.3436682760012
-3,118,-850.1759418826653
-3,119,-2096.9801022601177
-3,120,-4989.865776475933
0,0,-4809.775787639954
0,1,-2985.5794307559167
0,2,-37.56971932637329
0,3,-1565.8660312723434
0,4,-1347.3032452455363
0,5,-3018.841768777026
0,6,-884.3757043482295
0,7,-1498.1201405304942
0,8,-652.1435945856186
0,9,-2526.1962210972997
0,10,-4900.464231672445
0,11,-3575.6556722817904
0,12,-3110.7040762917113
0,13,-1028.7766874947758
0,14,-1721.611670949028
0,15,-688.2272280306224
0,16,-2363.745310184251
0,17,-1069.9486472548278
0,18,-378.11878310054226
0,19,27.777493575249267
0,20,-2452.990103834091
0,21,-4958.9126063258245
0,22,-4584.571626169753
0,23,-4045.2687838436177
0,24,-581.8710061584919
0,25,-2357.2987066953797
0,26,-1738.5955897163094
0,27,-1617.164317973144
0,28,-1340.1563503511536
0,29,583.0918556716067
0,30,-943.7413088207386
0,31,-3614.252209047971
0,32,-3315.823052133639
0,33,-4734.7813642614565
0,34,-4285.840881425822
0,35,217.62436200218468
0,36,-3165.774118653499
0,37,241.96584123482702
0,38,-2731.3054635759704
0,39,383.218852684344
0,40,702.5204147631771
0,41,-1628.3894941232154
0,42,-3449.4977255784424
0,43,-3113.5552051601417
0,44,-4102.821632308687
0,45,-4054.4829039771516
0,46,-2212.5976389718144
0,47,-2326.7902240575227
0,48,-1552.6518139383975
0,49,-2070.438342322361
0,50,2435.42555369696
0,51,-2112.08112760688
0,52,-2074.263711549171
0,53,-3202.0937372167964
0,54,-3164.131671523079
0,55,-4787.003469941257
0,56,-4243.084360888521
0,57,-403.0714441573439
0,58,-1961.9501072316252
0,59,-1458.0476126744006
0,60,1290.7474921707028
0,61,377.1795570161238
0,62,-3325.730991345656
0,63,-327.66466467516074
0,64,-4089.954854805493
0,65,-4779.237417306643
0,66,-4186.327127411002
0,67,-4542.1293302928325
0,68,-1660.0842674197672
0,69,-3798.819097594738
0,70,176.1788926553449
0,71,709.4057056757648
0,72,-1908.71416380998
0,73,-2193.2091036207094
0,74,-1016.1660436550919
0,75,-4720.101953980652
0,76,-5104.970763252287
0,77,-3210.599983031538
0,78,-3890.2944579723844
0,79,-1475.776042150509
0,80,-258.9479734807814
0,81,1660.8931255530822
0,82,-1526.3296755434692
0,83,-1224.7635452362172
