u,index,value
3,2,-211.48510922880212
3,3,-1073.0302478126798
3,4,-1170.6696518705196
3,5,-2509.809014506254
3,6,-1211.4040767034942
3,7,-1603.066761977059
3,8,15.931343883082029
3,9,-3288.136057947663
3,10,-2749.1553898597194
3,11,-3404.4643538222563
3,12,-2156.2512866292295
3,13,-382.19816131282045
3,14,-1616.0473162890285
3,15,-1129.2936742472575
3,16,-2151.7692095897314
3,17,-911.5075076613742
3,18,-841.3939266828799
3,19,634.7367832287937
3,20,-3879.9287443424823
3,21,-2370.6440224130574
3,22,-4021.6832647415863
3,23,-3172.5859482995597
3,24,-996.1664413897624
3,25,-1858.5091683351086
3,26,-1349.8675126961227
3,27,-1748.2223671306729
3,28,-1106.2614299189918
3,29,59.79378668424816
3,30,-394.0025187128187
3,31,-4020.8510257647254
3,32,-1714.294894657968
3,33,-4706.782820576508
3,34,-2460.2691814716372
3,35,-547.5861839876533
3,36,-2165.1797347151974
3,37,-672.0431107600731
3,38,-2282.9912023610395
3,39,28.792308771455385
3,40,779.4657689202487
3,41,-1754.042802128411
3,42,-4081.5901668395773
3,43,-1201.542785649265
3,44,-4135.412152369992
3,45,-4061.320394993007
3,46,-2100.397989563375
3,47,-1883.1348427919609
3,48,-1978.9105213034686
3,49,-498.9203702403987
3,50,1081.3666155954468
3,51,-1162.82975424456
3,52,-2644.552160158958
3,53,-3292.501180810294
3,54,-689.7846104520739
3,55,-2230.6835024051784
3,56,-4752.4177830351755
3,57,-285.19764042499276
3,58,-1181.1856123449381
3,59,-2091.9309127874812
3,60,786.1461613811572
3,61,-234.13466301090972
3,62,-1573.733316812069
3,63,-2360.40061955723
3,64,-3144.8062382880416
3,65,-595.5287722209316
3,66,-2132.920337884755
3,67,-4154.391497547392
3,68,-1154.8525796848705
3,69,-3967.467047979569
3,70,330.06537104673623
3,71,2080.056386764342
3,72,-2731.4411011046236
3,73,-1124.0426508923472
3,74,-2744.190304439792
3,75,-3341.422037368607
3,76,-550.4642880106743
3,77,-2545.944592887676
3,78,-3405.444475233903
3,79,-1816.0391707501124
3,80,-13.321033675111275
3,81,2175.153331339797
3,82,-2364.1155027484565
3,83,-1526.2666988624394
3,84,-1232.0243832631024
3,85,-2450.914189013643
3,86,-2468.4377917566308
3,87,-448.3055585831888
3,88,-3275.464106696677
3,89,-3702.710400057619
3,90,-1565.664333447504
3,91,-118.23660103203453
3,92,4.577191075375795
3,93,-2423.8218126494576
3,94,-308.67006502719204
3,95,-2713.3357901863496
3,96,-851.4253841285777
3,97,-3753.0892163140243
3,98,-981.377303249854
3,99,-4191.038733985691
3,100,-3211.6636865662763
3,101,264.1248389467188
3,102,1141.2678744928455
3,103,-1256.1801734119285
3,104,-1693.892123664926
3,105,-1646.5173772665325
3,106,-1851.008702515649
3,107,-77.10901822977124
3,108,-4716.973251368647
3,109,-1588.3518444675497
3,110,-5053.97234647313
3,111,-1680.299200338837
3,112,-391.9249563843301
3,113,-1120.1606935582108
3,114,-1138.4926871562718
3,115,-2628.103244817927
3,116,-1003.5147988197635
3,117,-1718.7868756432188
3,118,48.877378596187384
3,119,-3371.739554074336
3,120,-2275.600134932833
