u,index,value
-3,0,-4849.709637475802
-3,1,-3146.3094146302305
-3,2,-30.76362862673501
-3,3,-1264.4130399987814
-3,4,-1178.018397218106
-3,5,-3137.461512362057
-3,6,-837.6797076762252
-3,7,-1714.5540856846392
-3,8,-539.7030849973451
-3,9,-2509.0251343034633
-3,10,-4264.690326217956
-3,11,-4694.4545994420305
-3,12,-2580.8254043988236
-3,13,-785.8253633535364
-3,14,-2172.7140921573214
-3,15,-327.4090287626682
-3,16,-2307.10371165276
-3,17,-972.5935266735484
-3,18,-686.7137913058018
-3,19,27.103390517035592
-3,20,-2441.104041969996
-3,21,-5376.436185863478
-3,22,-4997.194875312934
-3,23,-3856.03745518741
-3,24,-572.783625085549
-3,25,-2268.901303570437
-3,26,-1440.7291198854325
-3,27,-1813.7867787798457
-3,28,-1265.9110464804892
-3,29,142.984085702548
-3,30,-397.8973301013299
-3,31,-3705.0695076669867
-3,32,-3515.5540046410215
-3,33,-4648.469153813279
-3,34,-4798.885142311658
-3,35,1069.4130712569897
-3,36,-3491.8940616543446
-3,37,64.86235849865318
-3,38,-2494.5510952536183
-3,39,101.4302094356912
-3,40,781.8876284256324
-3,41,-1676.6141386390022
-3,42,-4005.2367691663108
-3,43,-2704.4678132128975
-3,44,-3148.205191697452
-3,45,-5254.418381398316
-3,46,-1603.2208576444432
-3,47,-2168.6742258854333
-3,48,-1582.6455509531256
-3,49,-1833.9177861899243
-3,50,2001.6302071263965
-3,51,-1821.862269309048
-3,52,-2121.617321337952
-3,53,-3546.9150757233588
-3,54,-2424.7022026273958
-3,55,-1811.803516284697
-3,56,-4101.777328559846
-3,57,-1127.3279699048
-3,58,-1234.450884291034
-3,59,-2307.484752794798
-3,60,1410.228710327897
-3,61,429.12843105567447
-3,62,-3001.651530872331
-3,63,-781.8065301626561
-3,64,-4477.247922980063
-3,65,-1927.5926123636543
-3,66,-1080.9138775925069
-3,67,-3434.9405473736592
-3,68,-2557.3052840250866
-3,69,-3052.869184967242
-3,70,-103.9894889604554
-3,71,1266.686466346813
-3,72,-2565.693770088276
-3,73,-1811.421636840693
-3,74,-1165.7864223171562
-3,75,-5208.297681571947
-3,76,-1832.5661756774605
-3,77,-828.4711869876218
-3,78,-3403.1613980656516
-3,79,-2487.6908345835263
-3,80,-121.35309892124386
-3,81,1378.281949401228
-3,82,-1111.321581267377
-3,83,-1297.7252798263273
-3,84,-1678.8616122002454
-3,85,-1924.555152756132
-3,86,-3725.4314797500047
-3,87,-2199.389986805887
-3,88,-1583.2350097403046
-3,89,-4505.063187723767
-3,90,-1846.003194949862
-3,91,-973.9914804816686
-3,92,552.6530842749345
-3,93,-2837.3033815098383
-3,94,-499.76291800697066
-3,95,-2611.549143090812
-3,96,-826.3999399984363
-3,97,-3871.70038368966
-3,98,-3008.955518444795
-3,99,-2997.9816159194993
-3,100,-4580.107380940356
-3,101,242.04517091117563
-3,102,1067.782779036472
-3,103,-1304.7742209430387
-3,104,-1183.598789023105
-3,105,-1308.8116817463329
-3,106,-2140.5307786353637
-3,107,-374.31641488600576
-3,108,-4676.348270760085
-3,109,-2085.927771792603
-3,110,-5125.21728004754
-3,111,-2591.4955095083683
