u,index,value
-3,0,-2915.225098207152
-3,1,-3185.470793687926
-3,2,-59.057498358910934
-3,3,-1360.8391772180698
-3,4,-820.5085943891814
-3,5,-3397.3717179130826
-3,6,-768.8006978363799
-3,7,-1625.8903735323156
-3,8,-593.7324514342198
-3,9,-2008.324665283616
-3,10,-4550.426969394251
-3,11,-3782.9370852011416
-3,12,-2558.8688378664992
-3,13,-585.1315580277926
-3,14,-1975.9275965803063
-3,15,-558.1438297663423
-3,16,-2245.3961942395
-3,17,-908.5809352214671
-3,18,-712.2174410703354
-3,19,177.20788537400622
-3,20,-2397.706617544408
-3,21,-4403.3512880958915
-3,22,-3467.7597412501304
-3,23,-3969.853301240417
-3,24,-645.6485671652089
-3,25,-2276.5082501232255
-3,26,-1478.3660729902094
-3,27,-1482.2841052051401
-3,28,-1213.853642779525
-3,29,104.86779623734431
-3,30,-323.2089173657521
-3,31,-3265.907380699272
-3,32,-3589.210302904672
-3,33,-2893.587890118071
-3,34,-3966.716154007547
-3,35,-295.8653433164284
-3,36,-2663.492229657278
-3,37,-325.14135857377323
-3,38,-2602.9474581693676
-3,39,132.98568105996395
-3,40,645.9200743183399
-3,41,-1333.285432000002
-3,42,-3615.713818511161
-3,43,-2655.2277809710536
-3,44,-3069.3640490702755
-3,45,-4218.047242053069
-3,46,-2030.0544400690706
-3,47,-2025.431986630461
-3,48,-2094.5482916262413
-3,49,-1213.1700257152243
-3,50,1686.4888995861113
-3,51,-1309.6574940961395
-3,52,-2126.897017028114
-3,53,-3031.23429051327
-3,54,-2649.9267380599763
-3,55,-3020.3816695160394
-3,56,-4225.978021853583
-3,57,-1360.1065189578092
-3,58,-1146.1143666796706
-3,59,-2075.0014753919854
-3,60,972.294655199718
-3,61,377.20731711782844
-3,62,-2891.895262257217
-3,63,-793.2902152327795
-3,64,-3841.399233896887
-3,65,-3175.276828267822
-3,66,-3615.4366944392573
-3,67,-4075.245669252872
-3,68,-1541.5789366047504
-3,69,-3631.062538354215
-3,70,-46.741429195597604
-3,71,1221.306046495678
-3,72,-2089.609205747127
-3,73,-2172.074416928112
-3,74,-941.3965872787383
-3,75,-4870.975833682922
-3,76,-2257.684894508549
-3,77,-3200.259596496434
-3,78,-3772.8466571525446
-3,79,-1561.721975729488
-3,80,-910.8963569245673
-3,81,2020.4044997866874
-3,82,-1325.72642638013
-3,83,-1685.6587241593836
-3,84,-1787.4999498382276
-3,85,-1490.0447152070915
-3,86,-3956.5316453047553
-3,87,-2030.3526131725669
