u,index,value
-3,0,-1482.2028917536243
-3,1,-3977.240870332745
-3,2,261.6255902861722
-3,3,-1222.925790042541
-3,4,-1384.0447746288742
-3,5,-2682.814627519379
-3,6,-930.8267466036026
-3,7,-1629.7355522742064
-3,8,-351.5320140981127
-3,9,-2590.775619267805
-3,10,-3525.5162772631174
-3,11,-1133.5614977744385
-3,12,-3601.2825161940273
-3,13,-196.91390574601206
-3,14,-1818.2490879454024
-3,15,-776.5902052729334
-3,16,-2558.2484191772924
-3,17,-833.7770946264254
-3,18,-682.6959113409941
-3,19,260.9803736422916
-3,20,-2428.9736184592803
-3,21,-4497.284213357379
-3,22,-2326.3259600270044
-3,23,-4865.754034774719
-3,24,-154.5228332591014
-3,25,-2472.5820763111815
-3,26,-1174.7056843083537
-3,27,-1990.0844942242388
-3,28,-1183.2168801028192
-3,29,356.59445910614545
-3,30,-685.8994105640392
-3,31,-2973.0213461588364
-3,32,-3763.3465957618746
-3,33,-2407.1166516221065
-3,34,-3622.6440065346255
-3,35,-236.75452614267417
-3,36,-3168.044925428675
-3,37,71.86290455757631
-3,38,-2461.3335191804695
-3,39,320.6252323881388
-3,40,636.2050571310147
-3,41,-1488.2844776146937
-3,42,-3041.1938659508523
-3,43,-4042.608428677601
-3,44,-1048.614104726214
-3,45,-3298.898454061649
-3,46,-2958.4026278557562
-3,47,-1418.500209371731
-3,48,-2113.188547936255
-3,49,-1821.3859945980744
-3,50,2297.9303279629703
-3,51,-1869.6908096243349
-3,52,-1837.2694430571546
-3,53,-3415.346099237711
-3,54,-3652.332488975711
-3,55,-493.58629175516677
-3,56,-3100.1334116542316
-3,57,-2441.0262078162023
-3,58,-357.0671920492417
-3,59,-2198.5904840388644
-3,60,1737.3845174125543
-3,61,429.43414959847
-3,62,-3232.38208447597
-3,63,-279.92744622321464
-3,64,-4529.06632160803
-3,65,-3017.454558083897
-3,66,-408.359651017397
-3,67,-2670.7802726228647
-3,68,-3530.541074855725
-3,69,-2439.6008250707323
-3,70,-990.6495594411291
-3,71,1355.9520869692494
-3,72,-2547.2050975820152
-3,73,-1981.122149339801
-3,74,-604.0990501663034
-3,75,-4977.909458403061
-3,76,-2469.604972503648
-3,77,-531.2044472076586
-3,78,-3006.7224624576143
-3,79,-2884.069965479467
-3,80,271.29412258624757
-3,81,1285.4519477998472
-3,82,-794.5018506365701
-3,83,-1717.4929560478176
-3,84,-1537.4527895056563
-3,85,-1739.4256995664732
-3,86,-3948.5422951892806
-3,87,-3125.9875356094826
-3,88,-1053.2186532860374
-3,89,-4053.3969913318892
-3,90,-2203.3872238417707
-3,91,-354.5142115919725
-3,92,-212.9586184651827
-3,93,-2275.627657143887
-3,94,-1128.0175776571307
-3,95,-2336.6420113321005
-3,96,-616.3906591838893
-3,97,-3563.3410918472323
-3,98,-4189.422537742211
-3,99,-2307.8911637768447
-3,100,-4400.236274962584
-3,101,-242.79768675465388
-3,102,1406.6419341485994
-3,103,-1620.6302589406769
-3,104,-852.9732785879091
-3,105,-1487.8067518394184
-3,106,-1932.951890645234
-3,107,-840.3077931387987
-3,108,-3525.310051534554
-3,109,-3569.140969751975
-3,110,-3103.7757863677884
-3,111,-3629.2533591271895
-3,112,267.02964906986017
-3,113,-1524.0364109191707
-3,114,-1061.860997961122
-3,115,-2638.309585199234
-3,116,-1042.2599140815112
-3,117,-1441.6100435021872
-3,118,-612.6901990330945
-3,119,-2043.790401748093
-3,120,-4300.873401577771
0,0,-3983.702575540416
0,1,-3687.293957306266
0,2,386.3538430272108
0,3,-1347.632122380249
0,4,-1465.6536101957709
0,5,-2606.5104491415796
0,6,-892.6344237336626
0,7,-1671.8518912543686
0,8,-222.0382680701587
0,9,-3060.9905078981724
0,10,-2844.6381936760076
0,11,-1285.3980179062394
0,12,-3270.2727806311204
0,13,-324.3065822639003
0,14,-1697.4454332010391
0,15,-731.8163589200557
0,16,-2630.4138011486652
0,17,-700.0535704418047
0,18,-705.1681135208167
0,19,375.3463981502213
0,20,-2914.348894108681
0,21,-3820.8748399597325
0,22,-2266.204227078711
0,23,-4595.407439851892
0,24,-206.90307314606204
0,25,-2522.4370256000825
0,26,-1164.657609496353
0,27,-1984.0552510490568
0,28,-1042.2484516303157
0,29,289.5486008466515
0,30,-668.1251338316216
0,31,-3126.0022932660963
0,32,-3609.494039188207
0,33,-2659.533500543643
0,34,-3426.492616196457
0,35,-268.3974943064488
0,36,-3039.525101835258
0,37,86.35836463561951
0,38,-2533.082176263282
