u,index,value
-3,0,-4544.022110642248
-3,1,-4692.737357370525
-3,2,849.3723899881296
-3,3,-1156.727599706211
-3,4,-1636.5218643274825
-3,5,-2155.3577948334528
-3,6,-1422.5334797641524
-3,7,-1159.4267337330386
-3,8,-760.9174584768999
-3,9,-2068.2690042848003
-3,10,-4523.953274251567
-3,11,-1032.1192986078324
-3,12,-2731.111547757531
-3,13,-709.6029160770555
-3,14,-1900.3476784172774
-3,15,-930.8853589646648
-3,16,-2188.3845711402264
-3,17,-1344.2151575531989
-3,18,-240.64476829206268
-3,19,-335.6302725259653
-3,20,-1682.1806186865379
-3,21,-5249.814809790437
-3,22,-1957.0308684458917
-3,23,-5034.19547423301
-3,24,-491.18776311368885
-3,25,-1436.9248018552712
-3,26,-2050.508443179716
-3,27,-1704.345318629525
-3,28,-1344.8844332573894
-3,29,367.1488342945416
-3,30,-564.5291416093935
-3,31,-2956.8588152190605
-3,32,-4485.993834744287
-3,33,-1997.734915051394
-3,34,-4074.030577947899
-3,35,-345.1980203886028
-3,36,-2787.757764486556
-3,37,-286.56492316996514
-3,38,-2205.509939001199
-3,39,-236.37469361969667
-3,40,1125.7490509387428
-3,41,-1835.8192810768396
-3,42,-3034.7731920881456
-3,43,-4065.4856410240386
-3,44,-1916.4471763687302
-3,45,-4361.074057713928
-3,46,-2129.5722583026545
-3,47,-2108.6125691780226
-3,48,-1598.2561045180362
-3,49,-2167.688722398843
-3,50,1916.1275694519331
-3,51,-988.9729702527093
-3,52,-2807.947319263769
-3,53,-2698.388564290949
-3,54,-4641.424595750866
-3,55,-2486.906187256784
-3,56,-4652.54091495451
-3,57,-1099.4665947543488
-3,58,-1318.3302054195883
-3,59,-1726.5302586112812
-3,60,988.7304255140613
-3,61,1021.1169853366836
-3,62,-3265.6228615119244
-3,63,-945.755358026956
-3,64,-3485.95202499484
-3,65,-4938.987357064827
-3,66,-2367.0704723143904
-3,67,-3990.037843714937
-3,68,-2247.56392908613
-3,69,-3356.69562952801
-3,70,-266.2110142601227
-3,71,1147.0575160381943
-3,72,-2093.063901321691
-3,73,-2014.2705132169865
-3,74,-1532.1284268495006
-3,75,-3952.8898085971587
-3,76,-4270.746317573881
-3,77,-2296.849902449916
-3,78,-3851.4860153203913
-3,79,-1511.9849511789027
-3,80,-677.4043982896275
-3,81,1653.6279041665464
-3,82,-1586.6806368809082
-3,83,-1342.1856596914115
-3,84,-1470.4193988611548
-3,85,-2306.729082301369
-3,86,-2690.182675459713
-3,87,-4739.815691477388
-3,88,-2378.72475342242
-3,89,-4582.471930810734
-3,90,-1660.4611797647171
-3,91,-1397.7148843308262
-3,92,545.141022489357
-3,93,-2444.7787070532654
-3,94,-577.7977750633962
-3,95,-2566.868538452701
-3,96,-1237.5440231477405
-3,97,-2419.7384491140774
-3,98,-6277.616514250559
-3,99,-2822.792180610653
-3,100,-4450.798043787452
-3,101,-75.0832959666476
-3,102,1077.3848184244937
-3,103,-1149.6731681845863
-3,104,-1581.5791835588498
-3,105,-1195.357161987165
-3,106,-1766.9066240469945
-3,107,-1410.8338645052402
-3,108,-2498.5280785648474
-3,109,-4876.292250035284
-3,110,-4247.888482112303
-3,111,-3193.230382783143
-3,112,76.13570357472527
-3,113,-1613.5355200670272
-3,114,-944.9187976783167
-3,115,-2535.63089961798
-3,116,-1357.3035551170865
-3,117,-1127.7551992006995
-3,118,-866.7483534358095
-3,119,-1828.9592952775213
-3,120,-5116.960066523471
0,0,-1773.4116606904633
0,1,-3977.372884648442
0,2,371.2923668527945
0,3,-1072.4731734292716
0,4,-1648.9654071946443
0,5,-2024.7809425653902
0,6,-1450.5488809892556
0,7,-1100.7707456153553
0,8,-811.5996415730423
0,9,-2151.9967190615616
0,10,-4630.370273042
0,11,-1956.759446109358
0,12,-3341.3657213038555
0,13,-343.051183777254
0,14,-1987.148963489501
0,15,-904.4479038393118
0,16,-2299.2559233217567
0,17,-1205.4054141734387
0,18,-231.7187899723638
0,19,-314.3814252867497
0,20,-1790.2743530742025
0,21,-5395.209101096188
0,22,-2224.755539621876
0,23,-4401.517023746222
0,24,-606.519149587444
0,25,-1468.8357675357502
0,26,-2016.4304170510704
0,27,-1667.893385704188
0,28,-1281.189828296073
0,29,397.91742913281973
0,30,-722.7715997082105
0,31,-2975.354503001358
0,32,-4413.40010676125
0,33,-2073.3581953129155
0,34,-3899.275000310305
0,35,-438.4682062110145
0,36,-2701.0432581415716
0,37,-302.9927378905948
0,38,-2247.587055766351
0,39,-46.61553779324556
0,40,1034.3170364654775
0,41,-1840.0488574525284
0,42,-3188.124872989095
0,43,-4058.09632968593
0,44,-2246.5867808349253
0,45,-4448.458400609779
0,46,-1874.381238695107
0,47,-2063.938906401179
0,48,-1660.5711929631323
0,49,-2028.5216480497947
0,50,2017.0247638744788
0,51,-1317.6219613307444
0,52,-2582.1247117203407
0,53,-3083.0807610110323
0,54,-4093.9445472012817
0,55,-2378.402144948043
0,56,-4496.0404717162555
0,57,-1030.4985541590836
0,58,-1617.9038586574088
0,59,-1561.3800728646534
0,60,1102.710059274164
0,61,843.1007326875156
0,62,-3287.4927069595014
0,63,-881.7491227690574
0,64,-3519.799220516227
0,65,-5099.143280307027
0,66,-2441.684085499038
0,67,-4296.341055305568
0,68,-1684.5328221278837
0,69,-3377.4896587297862
0,70,-43.03985076246573
0,71,1039.188672430399
0,72,-2185.249137239025
0,73,-1932.8526877648194
0,74,-1512.1124137777906
0,75,-4051.920244264015
0,76,-4180.169180978039
0,77,-2149.4461503390216
0,78,-3840.799034467133
0,79,-1581.1287559729628
0,80,-562.3357253743029
0,81,1607.692602272262
0,82,-1706.0375633897454
0,83,-1221.1428277004345
0,84,-1613.371634564814
0,85,-2254.8598678895914
0,86,-2967.8092270289094
0,87,-5216.398801706209
0,88,-2438.256356484431
0,89,-4271.153040588074
0,90,-1597.0819254548273
0,91,-1085.3736292766562
0,92,359.838942261576
0,93,-2397.475453829375
0,94,-568.4300009797417
0,95,-2637.1454534719846
0,96,-1068.1662110761608
0,97,-2552.4134371584396
0,98,-6178.975466832966
0,99,-3347.1176416530634
0,100,-4255.982063754806
0,101,105.60843645736142
0,102,915.4084281748546
0,103,-1171.074723210921
0,104,-1561.863191468673
0,105,-1174.7061678166303
0,106,-1804.8918250577717
0,107,-1372.3318144234404
0,108,-2667.572880691583
0,109,-4946.179658627681
0,110,-4153.458798627694
0,111,-3085.2741046441065
0,112,97.0759309493969
0,113,-1608.9711402127807
0,114,-948.4789253404178
0,115,-2570.582248735316
0,116,-1269.1552148628195
0,117,-1117.6741039763433
0,118,-835.3189535853918
0,119,-1977.9370450459332
0,120,-5132.421421853132
3,0,-3486.2430172267127
3,1,-3251.4608361687083
3,2,256.4557839325325
3,3,-1178.5256885222102
3,4,-1524.152232278587
3,5,-2178.8923295713325
3,6,-1363.3622612678016
3,7,-1128.5128176937685
3,8,-812.3889787225191
3,9,-2175.671504169884
3,10,-4802.032108251306
3,11,-2991.914887346905
3,12,-3024.90193308837
3,13,-314.1147552063727
3,14,-1957.2132223207436
3,15,-1000.4041905122941
3,16,-2273.6409910150896
3,17,-1165.9485204032715
3,18,-211.08612186380253
3,19,-362.4752100028217
3,20,-2023.7031938846008
3,21,-5417.423977590294
3,22,-1924.6419083175456
3,23,-4098.838289642558
3,24,-813.0810649532258
3,25,-1527.7080637609135
3,26,-1975.9648004665157
3,27,-1708.6849334817555
3,28,-1198.658528293351
3,29,399.2262128955968
3,30,-757.662140981425
3,31,-3133.916760834288
3,32,-4411.450507787214
3,33,-2479.1759759260963
3,34,-4095.2323808041774
3,35,-242.89087720993163
3,36,-2633.3699254587505
3,37,-304.81337726180675
3,38,-2331.0470739991124
3,39,142.5775295879928
3,40,912.979764874973
3,41,-1993.3074113904872
3,42,-3431.2768857372316
3,43,-3606.669883623703
3,44,-2333.0444351656165
3,45,-4116.4672183666235
3,46,-2104.616579485804
3,47,-2075.599426609669
3,48,-1745.6691375090218
3,49,-1881.024289858466
3,50,2095.690430621004
3,51,-1648.8024236408378
3,52,-2266.7376187871578
3,53,-3165.69105634111
3,54,-4617.920124602489
3,55,-2617.5133246382056
3,56,-4424.862880971372
3,57,-952.9444218344407
3,58,-1536.4006845237718
3,59,-1579.3244419489563
3,60,1258.2953409404975
3,61,611.6614238975243
3,62,-3248.4151658510314
3,63,-1031.9032909275902
3,64,-3735.8227661659453
3,65,-4983.904577792801
3,66,-2631.640323039029
3,67,-4089.9035000535214
3,68,-1628.373353801965
3,69,-3476.5554249501156
3,70,178.97720409603326
3,71,910.6211270008209
3,72,-2300.154219474453
3,73,-1898.632302477318
3,74,-1485.9938486600042
3,75,-4111.205522225563
3,76,-4189.780832087343
3,77,-2025.1137831975798
3,78,-3859.1716620182
3,79,-1598.9531564051263
3,80,-529.1104725999528
3,81,1561.0432082721552
3,82,-1854.6856374941003
3,83,-1111.7114719815852
3,84,-1700.328408645024
3,85,-2286.0522233851534
3,86,-2855.680966123416
3,87,-5186.906950026968
3,88,-2150.181002541908
3,89,-4558.047601262552
3,90,-1671.064770222748
3,91,-774.6527659594508
3,92,177.68683241052997
3,93,-2368.7934847337037
3,94,-601.9348938658272
3,95,-2703.4101621620384
3,96,-963.0485238441081
3,97,-2914.149701133402
3,98,-6146.397807071235
3,99,-3199.932860926492
3,100,-4205.881635905638
3,101,408.7710365084564
3,102,741.8171570258007
3,103,-1224.3551800358757
3,104,-1575.8784403424124
3,105,-1158.7251958456673
3,106,-1844.0836201369495
3,107,-1234.5269511747829
3,108,-2933.6156255427254
3,109,-4892.1362814312115
3,110,-4700.295360463764
3,111,-2556.1399601493945
3,112,-121.47598186664989
3,113,-1532.534650602128
3,114,-1036.9709187506794
3,115,-2561.864175172784
3,116,-1256.3485004766558
3,117,-1129.1485845662694
3,118,-904.1692369380336
3,119,-2032.48368795742
3,120,-5227.50002749927
