u,index,value
-3,0,-4921.115154049797
-3,1,-3407.397233615734
-3,2,-106.21191049168125
-3,3,-1278.484484532675
-3,4,-1274.7716833282052
-3,5,-2675.8240913410814
-3,6,-1107.1719597184901
-3,7,-1518.2667912315765
-3,8,-702.3802152430894
-3,9,-2588.1659635124856
-3,10,-3842.717140698064
-3,11,-2988.271091715429
-3,12,-2922.8093665817482
-3,13,-589.3046026263336
-3,14,-1905.1342642342004
-3,15,-660.5935668634677
-3,16,-2429.3029900376414
-3,17,-1032.265118463471
-3,18,-603.6094893979015
-3,19,-119.65198541756429
-3,20,-2002.2860886469093
-3,21,-5880.661492149977
-3,22,-2733.9379273828877
-3,23,-4288.633625287021
-3,24,-547.5043444245858
-3,25,-2362.7760673657986
-3,26,-1401.3137917912948
-3,27,-1566.9959856893597
-3,28,-1319.4736278967366
-3,29,240.32079870297136
-3,30,-685.8238088939592
-3,31,-3163.6231563601777
-3,32,-4141.731294901681
-3,33,-4104.073534424301
-3,34,-4509.471276036176
-3,35,165.92791295725615
-3,36,-2888.3935387041906
-3,37,-253.13142275844325
-3,38,-2706.0873322590337
-3,39,125.51432753897555
-3,40,624.8248590464088
-3,41,-1297.814346657322
-3,42,-3880.249582756164
-3,43,-3527.158243246722
-3,44,-2641.5353531204364
-3,45,-4056.844639711349
-3,46,-1868.362863509565
-3,47,-2590.943841586952
-3,48,-1387.0966472113107
-3,49,-1524.7152644375183
-3,50,1778.2447159995716
-3,51,-1373.4542763961563
-3,52,-2304.5394700139627
-3,53,-3608.383917596866
-3,54,-2826.58648834472
-3,55,-1914.8347880396816
-3,56,-4666.421522342044
-3,57,-1004.4026748146488
-3,58,-1248.2565994958302
-3,59,-1887.3794071592208
-3,60,252.9642764941974
-3,61,873.6718574849655
-3,62,-3042.4340207587243
-3,63,-1206.0140465057857
-3,64,-3898.7387423260025
-3,65,-2632.890585099949
-3,66,-2217.306479002047
-3,67,-4271.955394601148
-3,68,-1678.9423062003998
-3,69,-3892.4389754906388
-3,70,-163.3284244818265
