u,index,value
-3,0,-3852.4022890544015
-3,1,-3336.815226673345
-3,2,-40.1669626242342
-3,3,-1264.3407944526807
-3,4,-1060.0038192976317
-3,5,-3133.639282770916
-3,6,-825.32043254944
-3,7,-1737.8747654946542
-3,8,-202.9516071597378
-3,9,-2820.9475529141923
-3,10,-3390.3014529025886
-3,11,-3931.15780134922
-3,12,-2638.461000557107
-3,13,-467.38832489519484
-3,14,-1951.8474684894422
-3,15,-740.604066234308
-3,16,-2457.0468240861696
-3,17,-747.1314859238777
-3,18,-963.4984033821424
-3,19,626.2341610832357
-3,20,-2977.350713150515
-3,21,-4299.428030626204
-3,22,-4092.459419872447
-3,23,-4205.693078623107
-3,24,-441.91341519280456
-3,25,-2348.584634456361
-3,26,-1404.9148166812074
-3,27,-1836.57974112672
-3,28,-1204.2576574830646
-3,29,174.63345005489597
-3,30,-319.9242039528295
-3,31,-3376.3808471923912
-3,32,-2867.662591203033
-3,33,-4797.825792091533
-3,34,-3758.226967388347
-3,35,366.61882892589614
-3,36,-3205.985891564309
-3,37,-54.82663364499766
-3,38,-2721.955149819631
-3,39,141.89260225720665
-3,40,764.7220577290781
-3,41,-1422.729630997364
-3,42,-3882.412607339945
-3,43,-1859.4692055196383
-3,44,-4366.521802786324
-3,45,-4430.930459933139
-3,46,-1816.1854088202947
-3,47,-2071.068333045858
-3,48,-2015.5633433745381
-3,49,-1051.7950626081752
-3,50,1638.7065272224497
-3,51,-1371.4354510477037
-3,52,-2214.455824065801
-3,53,-2849.8633021395435
-3,54,-847.4883175292736
-3,55,-2446.359271654527
-3,56,-5185.196372008994
-3,57,-666.935828953635
-3,58,-1021.8255006945715
-3,59,-2452.041618569097
-3,60,973.4030920048541
-3,61,194.4128294093372
-3,62,-2406.7226830132345
-3,63,-961.6949555478017
-3,64,-4227.887311714594
-3,65,-1343.8375769112295
-3,66,-1426.415685495099
-3,67,-4541.970132215635
-3,68,-1657.083902994522
-3,69,-3447.3390725043637
-3,70,-397.47400087999625
-3,71,1853.2821713643089
-3,72,-2159.070699022342
-3,73,-1867.3597811142279
-3,74,-891.3105229668026
-3,75,-4851.048403651369
-3,76,-2587.7189571635654
-3,77,-1355.7829352053805
-3,78,-4290.23850390306
-3,79,-1631.377281041215
-3,80,-206.64036729760937
-3,81,1516.2994228460857
-3,82,-1033.879219551762
-3,83,-2268.3173135734887
-3,84,-1496.0494464052429
-3,85,-1717.1959318745305
-3,86,-3626.539993896955
-3,87,-3263.627916307624
-3,88,-1836.3962757686877
-3,89,-4550.4955059990725
-3,90,-1269.0388777599949
-3,91,-1087.5129287726877
-3,92,560.6330267800405
-3,93,-2546.9097091098333
-3,94,-382.4994116726832
-3,95,-2708.723909230375
-3,96,-674.0463618974918
-3,97,-3370.9253587036496
-3,98,-3631.119850328971
-3,99,-2840.1924775536513
-3,100,-4261.781600888019
-3,101,590.8057524206477
-3,102,602.611553173332
-3,103,-721.408911842735
-3,104,-1781.5243853831873
-3,105,-1210.8445938290613
-3,106,-2395.8722160639677
-3,107,-328.83007957022653
-3,108,-4047.667178684294
-3,109,-3852.1433369698416
-3,110,-4744.779324886442
-3,111,-2396.547295249248
-3,112,-450.2535436332545
-3,113,-1404.557913387231
-3,114,-886.0208239376667
-3,115,-2786.5649462918
-3,116,-803.7386187142366
-3,117,-1689.5140645609133
-3,118,-194.1891337530188
-3,119,-2627.8826879632593
-3,120,-4059.0173174553897
0,0,-4540.901416496086
0,1,-2537.5976559099863
0,2,-236.9407749640983
0,3,-1218.6667145127863
0,4,-1040.3252684935328
0,5,-3147.7646438998
0,6,-729.3460719565885
0,7,-1797.736675833377
0,8,-96.01981872285974
0,9,-3071.3419096883704
0,10,-3449.1121021208724
0,11,-4167.451248246681
0,12,-2652.261685800983
0,13,-538.5077683920125
0,14,-1891.9566058664673
0,15,-812.5261763521833
0,16,-2451.501545861793
0,17,-679.4227862836567
0,18,-952.9819375000268
0,19,686.4183808961816
0,20,-3173.5001792859666
0,21,-4192.743251706772
0,22,-3926.514791861074
0,23,-4011.7173444454934
0,24,-437.67699781145086
0,25,-2384.452468727403
0,26,-1324.8898046338786
0,27,-1859.221893029522
0,28,-1127.1433669366047
0,29,229.76627265166894
0,30,-432.5593177912174
0,31,-3556.50124475595
0,32,-2641.5127551674414
0,33,-4968.781855953993
0,34,-3558.540265762464
0,35,454.4619744560835
0,36,-3148.8471010860144
0,37,-78.27838474730089
0,38,-2759.548972604006
0,39,376.80912080897605
0,40,587.9138308869951
0,41,-1422.4746466103911
0,42,-3966.725707576847
0,43,-1627.5281942705965
0,44,-3869.392305484577
0,45,-4366.822006716167
0,46,-1837.0254220026693
0,47,-2151.9491444495166
0,48,-1931.7958058279094
0,49,-940.5619988332575
0,50,1636.2608061098606
0,51,-1541.6458199974145
0,52,-2080.204854052187
0,53,-3145.2641123518456
