u,index,value
-3,0,-5410.438140991779
-3,1,-2950.6394023672738
-3,2,-233.6555712612209
-3,3,-1133.983839988697
-3,4,-917.8782627342564
-3,5,-3612.959042503133
-3,6,-889.8368907948344
-3,7,-1881.4410890569477
-3,8,-296.87753418343624
-3,9,-3507.7934188882077
-3,10,-2986.945467617744
-3,11,-4780.344323371942
-3,12,-1936.3418261128272
-3,13,-786.0140131205932
-3,14,-1755.507384178435
-3,15,-849.6114460196723
-3,16,-2089.933639168812
-3,17,-917.1308420398832
-3,18,-1124.9576634726634
-3,19,637.9649590044685
-3,20,-3423.125937175968
-3,21,-3923.5438853309192
-3,22,-3632.774852089477
-3,23,-3925.0768716625307
-3,24,-1015.0296820604262
-3,25,-1967.816901373681
-3,26,-1371.9541255569593
-3,27,-1543.7628722079169
-3,28,-1246.7955207939542
-3,29,-140.5947999691488
-3,30,-292.52894667484503
-3,31,-3455.26825385296
-3,32,-3474.9471725894327
-3,33,-3319.018690258631
-3,34,-4279.04856894041
-3,35,204.18840716898433
-3,36,-2552.276636003609
-3,37,-522.0257998904073
-3,38,-2167.390218411993
-3,39,-399.24817931071425
-3,40,831.7809303831758
-3,41,-1083.243056511626
-3,42,-4022.7791824678834
-3,43,-2351.366257215332
-3,44,-2924.384662331071
-3,45,-3739.041566995752
-3,46,-2161.691574672703
-3,47,-2375.0859115368303
-3,48,-1559.4494920334414
-3,49,-942.1779348401365
-3,50,1311.6399345570928
-3,51,-971.3609142619039
-3,52,-1984.6817208755747
-3,53,-3885.5940425986696
-3,54,-2300.6748725731677
-3,55,-2630.683479601898
-3,56,-5042.624171035507
-3,57,-874.0461426922172
-3,58,-568.4936891705491
-3,59,-2485.707289442543
-3,60,513.9354402984757
-3,61,328.5661280034321
-3,62,-2489.097678033341
-3,63,-1661.528018509913
-3,64,-3728.031571594681
-3,65,-2337.3987280162755
-3,66,-1535.5557526575192
-3,67,-3897.1828237410623
-3,68,-1313.271190968397
-3,69,-4017.1899872149934
-3,70,-84.34001839040528
-3,71,2237.980372353841
-3,72,-2223.0845669778028
-3,73,-1894.551327236088
-3,74,-1322.716747148023
-3,75,-4959.68902007793
-3,76,-2799.438236954452
-3,77,-896.261859814662
-3,78,-3222.3688386751714
-3,79,-1951.3080902101185
-3,80,-748.7808040606736
-3,81,2407.954492453583
-3,82,-1781.263996398306
-3,83,-2122.949616400014
-3,84,-1118.763163472312
-3,85,-2046.3578392525067
-3,86,-4801.046308977567
-3,87,-2878.6266412220475
-3,88,-1502.6848542756643
-3,89,-4071.457391953037
-3,90,-2454.1993894442903
-3,91,-187.1553050381957
-3,92,254.57393176181108
-3,93,-2572.7551440257625
-3,94,-237.58746637700222
-3,95,-3140.1646875263887
-3,96,-517.9569472006555
-3,97,-3677.817606268457
-3,98,-3609.393262957581
-3,99,-3076.905437464348
-3,100,-4130.254358892875
-3,101,-0.39187773131644943
-3,102,1329.0036646208735
-3,103,-1343.8463018114219
-3,104,-1389.7885339102324
-3,105,-1522.1087352700854
-3,106,-2329.9286528869075
-3,107,-231.0906104362177
-3,108,-4550.521090029803
-3,109,-4571.122422466626
-3,110,-4994.851461260166
-3,111,-2459.6952200379615
-3,112,-390.70687117360524
-3,113,-1304.4734271839009
-3,114,-968.2263918607391
-3,115,-2805.520671864233
-3,116,-1043.0509865965664
-3,117,-1645.612627851005
-3,118,-588.4728158960547
-3,119,-3255.6099790423837
-3,120,-3516.887402855897
0,0,-5658.36169197089
0,1,-2513.2004983113593
0,2,-395.7380985195741
0,3,-1113.2830405453449
0,4,-1020.7444378246553
0,5,-3635.4271791922524
0,6,-776.1757845032785
0,7,-1932.4488426173432
0,8,-299.8275769333875
0,9,-3393.1830580679793
0,10,-3459.613128312747
0,11,-4695.682502607858
0,12,-1864.1857844797323
0,13,-801.0989718402216
0,14,-1669.836469345247
0,15,-868.3691021404344
0,16,-2037.4380630748929
0,17,-934.9194620749438
0,18,-1012.5087336775986
0,19,610.3106328038625
0,20,-3451.699081098732
0,21,-4166.217963555036
0,22,-2718.712724513499
0,23,-3827.229079563691
0,24,-1018.9837815839727
0,25,-1944.5664243057308
0,26,-1368.8119280345509
0,27,-1561.070061017145
0,28,-1151.168066975664
0,29,-139.48033154792017
0,30,-370.10674997064757
0,31,-3615.939147910465
0,32,-2938.4895924234975
0,33,-3328.8911328592617
0,34,-4268.903468246199
0,35,212.8370790563291
0,36,-2614.2791075254704
0,37,-441.2276270208119
0,38,-2223.269059243061
0,39,-215.35243358705293
0,40,767.260661895299
0,41,-1013.35000148388
0,42,-4328.151184009174
0,43,-2435.170403721535
0,44,-3135.1048143233565
0,45,-3512.8021241703254
0,46,-2253.8757044258546
0,47,-2219.69921826348
0,48,-1579.0424445689837
0,49,-837.6948621274726
0,50,1365.9080730218031
0,51,-1165.9942134105586
0,52,-2122.7269588879844
0,53,-3833.8647167652375
0,54,-1353.8160820069943
0,55,-3096.084946469091
0,56,-4778.768036880891
0,57,-673.9877296874375
0,58,-822.8441837720908
0,59,-2394.248775503915
0,60,670.0149996587974
0,61,130.85975917214589
0,62,-2424.4419143563214
0,63,-1665.901649611524
0,64,-4003.1331156638525
0,65,-2116.406589983273
0,66,-1534.801273017855
0,67,-3861.796653085706
0,68,-1444.1457737413955
0,69,-4059.7588495817718
0,70,224.3507464161933
0,71,2097.2463301847692
0,72,-2387.894750604509
0,73,-1666.105620890179
0,74,-1482.155219785052
0,75,-4996.459713507981
0,76,-3478.8881905370363
0,77,-860.8757298461315
0,78,-3232.8097130995175
0,79,-1854.3520412069136
0,80,-414.6875495750821
0,81,2278.415841368245
0,82,-1925.8560862914528
0,83,-1983.8049928985765
0,84,-1127.150249724047
0,85,-2281.6317607355213
0,86,-4287.191376033051
0,87,-3103.435710026762
0,88,-1644.0139036560315
0,89,-4072.761901116336
0,90,-2471.313387934118
0,91,41.26346164532445
0,92,84.42268236871026
0,93,-2499.597133588195
0,94,-251.1620942657062
0,95,-3246.939305212615
0,96,-273.31131282499405
0,97,-3899.5682342841546
0,98,-4384.835169863678
0,99,-3126.3975715057472
0,100,-4020.988118841814
0,101,281.2331237773057
0,102,1158.1882007616991
0,103,-1403.1411053556235
0,104,-1321.6415660220978
0,105,-1623.690675445378
0,106,-2197.383076060474
0,107,-418.5574132449278
0,108,-4685.168837455657
0,109,-4060.2258910041714
0,110,-5032.225918266287
0,111,-2257.8789601570084
0,112,-438.7958484625668
0,113,-1266.6455920575697
0,114,-1011.2053275821455
0,115,-2842.415313322649
0,116,-926.4471922165404
0,117,-1730.2328469742183
0,118,-423.191002625473
0,119,-3490.739214337036
0,120,-3460.690817405503
3,0,-4654.066419332662
3,1,-2702.6926182425013
3,2,-298.22541296623626
3,3,-1063.4744016733205
3,4,-1186.9270930278449
3,5,-3562.8321496714875
3,6,-771.5344653836027
3,7,-1938.636625305286
3,8,-270.012689039082
3,9,-3488.791685907998
3,10,-3754.417060845914
3,11,-5248.92973960395
3,12,-1490.6030417080465
3,13,-940.9603860879048
3,14,-1703.6203316639653
3,15,-842.8400627792263
3,16,-2092.9730717488997
3,17,-871.1421149155908
3,18,-1040.7974297398316
3,19,668.0557565197337
3,20,-3872.289010884781
3,21,-3523.400709957325
3,22,-3803.028753804444
3,23,-3450.268796426492
3,24,-1135.2065148448785
3,25,-1844.6359777885361
3,26,-1445.5443843823828
3,27,-1542.244513775288
3,28,-1125.5196042043412
3,29,-110.45747778023417
3,30,-408.8168323416056
3,31,-3822.831543923557
3,32,-2800.93584950302
3,33,-3268.436551468713
3,34,-3897.07009351293
3,35,58.77506752370137
3,36,-2655.778140200122
3,37,-349.801342568355
3,38,-2346.220241077739
3,39,-30.61525502987462
3,40,709.1230810330309
3,41,-1269.8707412258238
3,42,-4196.3513299952
3,43,-2448.077109477155
3,44,-2338.428794873446
3,45,-3755.3561512367546
3,46,-2161.085807320897
3,47,-2182.5547906208035
3,48,-1670.6978784339424
3,49,-704.7553160970838
3,50,1402.415037736847
3,51,-1428.6458822730717
3,52,-2136.9950634857637
3,53,-3791.483493994179
3,54,-1799.562053991678
3,55,-3602.7082723729427
3,56,-4393.344554426492
3,57,-730.4710052745205
3,58,-859.41434848864
3,59,-2327.5445058354508
3,60,813.7940510299226
3,61,-129.25969142521052
3,62,-2284.611023750639
3,63,-1525.145192762517
3,64,-4297.045071962619
3,65,-2681.6267771638213
3,66,-2770.4847645047507
3,67,-3573.7700886073717
3,68,-1450.8437303180212
3,69,-3980.949591341024
3,70,470.8841668560356
3,71,1950.8179137143843
3,72,-2522.8885778296626
3,73,-1587.081718178663
3,74,-1893.077925372281
3,75,-4677.737627342797
3,76,-2471.274578489321
3,77,-1244.9392603336626
3,78,-2930.4730569165954
3,79,-2085.5192836494134
3,80,-303.14322266520213
3,81,2230.410495269237
3,82,-2114.8480929292537
3,83,-1912.657607739547
3,84,-1099.8374807661369
3,85,-2246.6244216500863
3,86,-4619.198236794969
3,87,-3448.485713571952
3,88,-2033.6748471793442
3,89,-3904.4521052256255
3,90,-2389.9853072013784
3,91,297.045295749567
3,92,-172.95238421744529
3,93,-2424.713644901971
3,94,-295.1663726092313
3,95,-3286.536352038828
3,96,-460.3827523497943
3,97,-3779.0069429407495
3,98,-4165.590441968648
3,99,-3440.4151307558877
3,100,-3774.2874821863793
3,101,361.69649831414824
3,102,1052.9467186800746
3,103,-1478.508925659884
3,104,-1288.4322839186214
3,105,-1697.2609696630975
3,106,-2067.7851154926234
3,107,-396.3333807356245
3,108,-4992.519192046172
3,109,-4262.335257085342
3,110,-5049.616396464551
3,111,-2078.019780484837
3,112,-478.21443075625007
3,113,-1283.3423695719468
3,114,-1088.278780018221
3,115,-2834.0791321721044
3,116,-890.6906432000548
3,117,-1832.731650968199
3,118,-386.02638668346253
3,119,-3518.549483969014
3,120,-3459.5286413141425
