u,index,value
-3,0,-5438.397195069652
-3,1,-3446.1213572610877
-3,2,-92.11701647466123
-3,3,-1413.6831734195043
-3,4,-969.8981204589002
-3,5,-3328.1418860786725
-3,6,-1013.917249766798
-3,7,-1603.0072073722702
-3,8,-427.9934723514755
-3,9,-3013.103306066969
-3,10,-3198.215545582567
-3,11,-1427.4181981373295
-3,12,-2612.1559011717763
-3,13,-752.5027243536825
-3,14,-1996.2876521004089
-3,15,-660.136325358971
-3,16,-2330.3318419814796
-3,17,-877.0142031601332
-3,18,-845.0780877040528
-3,19,324.6069835126098
-3,20,-3113.6589228025937
-3,21,-4411.529398874605
-3,22,-1946.1402885854754
-3,23,-4672.873828793469
-3,24,-406.18195112195485
-3,25,-2183.9184760832572
-3,26,-1493.0506994187695
-3,27,-1738.486645930836
-3,28,-1328.3724440080962
-3,29,241.76102180761708
-3,30,-686.8913387912747
-3,31,-3201.0071628529618
-3,32,-3706.7151493930123
-3,33,-2716.0269182606207
-3,34,-4226.841034731818
-3,35,21.922270336627673
-3,36,-2964.4514330807174
-3,37,-74.2933236465084
-3,38,-2359.79854997454
-3,39,-68.2859758141424
-3,40,903.4480924785347
-3,41,-1804.4925491656818
-3,42,-3907.059575064556
-3,43,-2686.465082543524
-3,44,-2355.7946648835964
-3,45,-3945.1978479812105
-3,46,-2066.281101975629
-3,47,-2269.8237989690815
-3,48,-1726.717845436495
-3,49,-1496.508123414296
-3,50,1894.89073516757
-3,51,-1807.5064997717634
-3,52,-2144.6100303597545
-3,53,-3097.338006517377
-3,54,-2513.4131081962655
-3,55,-2054.708082859807
-3,56,-4196.841298983975
-3,57,-1099.4355383340835
-3,58,-1190.754067153333
-3,59,-2049.549190784118
-3,60,939.3534144210815
-3,61,356.82667854258966
-3,62,-2820.841165368247
-3,63,-979.78122353323
-3,64,-3892.6178032587673
-3,65,-2957.902801427882
-3,66,-1949.699208939999
-3,67,-3701.0563242820544
-3,68,-2057.7675193550017
-3,69,-3429.0359977798626
-3,70,-294.3216039235186
-3,71,1527.761407726464
-3,72,-2297.9119909525484
-3,73,-1797.7703902559535
-3,74,-1249.959012573516
-3,75,-5014.421152497965
-3,76,-2893.4064467702933
-3,77,-1639.3779331460562
-3,78,-3603.670619538932
-3,79,-2251.499852961646
-3,80,-522.898170088187
-3,81,1729.5555154974077
-3,82,-1365.6389554056816
-3,83,-1673.373578956624
-3,84,-1573.5504774818505
-3,85,-1791.5757168500234
-3,86,-3610.767003789571
-3,87,-2851.604774337086
-3,88,-2461.737975560775
-3,89,-4567.689093734438
-3,90,-1633.7355458697866
-3,91,-1065.799369990232
-3,92,539.2138581491766
-3,93,-2594.5865815396833
-3,94,-438.4052832617234
-3,95,-2845.3106064146123
-3,96,-634.9002961918188
-3,97,-4028.029077754773
-3,98,-3972.3261973540366
-3,99,-3154.060359813459
-3,100,-4362.988709339769
-3,101,17.532992769079645
-3,102,999.297397930539
-3,103,-1126.6913616135632
-3,104,-1448.261794609168
-3,105,-1177.4242457170446
-3,106,-2288.9880058924805
-3,107,-309.67867796748965
-3,108,-3991.0956783800434
-3,109,-4050.051762271896
-3,110,-5090.76193967542
-3,111,-2526.2483020540326
-3,112,-487.2043890159943
-3,113,-1534.1815233624127
-3,114,-788.6332085902216
-3,115,-3144.3336852525713
-3,116,-912.7705289918381
-3,117,-1549.8503380773238
-3,118,-622.3187644569379
-3,119,-2655.240885714158
-3,120,-3966.1855458410723
0,0,-1604.0422854471844
0,1,-3429.996379923789
0,2,-193.70983220136898
0,3,-1318.1090496818597
0,4,-1164.8381383306155
0,5,-3246.262399103074
0,6,-972.8347606091343
0,7,-1628.388423725784
0,8,-353.0326106760545
0,9,-3492.0061418184187
0,10,-2572.8554377645023
0,11,-2344.280516021198
0,12,-3075.795500072679
0,13,-408.2026593796143
0,14,-2154.8186287930084
0,15,-457.6019408373873
0,16,-2476.017817380385
0,17,-699.3863195615764
0,18,-924.5017777437912
0,19,516.0457696072157
0,20,-3501.163049570826
0,21,-4411.140211916505
0,22,-2446.3609477399355
0,23,-3984.3395414395986
0,24,-602.5488063240846
0,25,-2092.636509233942
0,26,-1559.73185083584
0,27,-1697.0891043204424
0,28,-1260.9294376698356
0,29,269.4757820830291
0,30,-793.405130733997
0,31,-3326.613050307619
0,32,-3672.939292394501
0,33,-2625.1912895609007
0,34,-4052.3080469881193
0,35,-155.44076586935176
0,36,-2883.126929531149
0,37,-19.821894341130836
0,38,-2431.748535728438
0,39,142.87760261660648
0,40,775.4680831202695
0,41,-1851.7996323810396
0,42,-3811.887333068468
0,43,-2638.4615660736513
0,44,-2397.438942356478
0,45,-3924.863551621998
0,46,-1847.73665600501
0,47,-2254.9880001967563
0,48,-1764.6062225685766
0,49,-1328.6024796058246
0,50,1900.9577668229329
0,51,-1982.4787968937358
0,52,-2062.059528332708
0,53,-3601.37794334509
0,54,-2523.1315666435275
0,55,-1467.468300977543
0,56,-4357.549503569967
0,57,-963.9667940369908
0,58,-1343.4036267786269
0,59,-1958.3620031573585
0,60,1068.8450622658615
0,61,168.29466503726618
0,62,-2807.432406774029
0,63,-904.675786109251
0,64,-4305.607414341349
0,65,-2055.8219368934065
0,66,-1583.714566909072
0,67,-3745.376993079683
0,68,-2001.8643683989662
0,69,-3424.516139616826
0,70,34.710892529213886
0,71,1378.472761519593
0,72,-2416.82391838442
0,73,-1610.4152386610897
0,74,-1451.656792867649
0,75,-4978.715495998474
0,76,-2251.5384800780957
0,77,-2198.4174810299337
0,78,-3384.6982866269013
0,79,-2306.2813038319573
0,80,-306.1073652886442
0,81,1612.1789899819246
0,82,-1494.4781057253726
0,83,-1538.6397964782461
0,84,-1768.0044345089937
0,85,-1497.7317990692484
0,86,-4330.05708339011
0,87,-2850.1530213896162
0,88,-2251.6397901926925
0,89,-4618.7783742876145
0,90,-1683.0437154324356
0,91,-734.7491187390684
0,92,357.43134981589907
0,93,-2516.899551836291
0,94,-470.19763497379273
0,95,-2822.6163151652922
0,96,-632.45233096285
0,97,-4272.924656711823
0,98,-2919.805455131916
0,99,-3255.092676182674
0,100,-4191.4293381767
0,101,241.54649407572165
0,102,852.5715818132769
0,103,-1171.7467643815567
0,104,-1425.6354463787127
0,105,-1171.9669873080677
0,106,-2360.6881196616337
0,107,-166.94147988295518
0,108,-4329.120276170107
0,109,-4146.449212020754
0,110,-5104.610306323421
0,111,-2292.140679614474
0,112,-567.9278799373923
0,113,-1478.378467246671
0,114,-849.3547414160038
0,115,-3136.795354310233
0,116,-844.6421480012235
0,117,-1562.4344059878813
0,118,-489.69139576086377
0,119,-3021.6207623211267
0,120,-3540.7465070494864
3,0,-5428.604274220163
3,1,-2658.3100896205456
3,2,-180.26037648793675
3,3,-1471.6956126350924
3,4,-1130.0601032380607
3,5,-3305.401832606665
3,6,-881.5459363360758
3,7,-1693.1935005967287
3,8,-324.1325247555461
3,9,-3470.064746604515
3,10,-3203.932952324725
3,11,-3186.0191549801107
3,12,-2195.3073067099385
3,13,-948.7502697171014
3,14,-1821.77309278764
3,15,-692.6572400118023
3,16,-2375.926047535174
3,17,-746.491083672902
3,18,-824.6897938410333
3,19,358.4053224635791
3,20,-3494.6354534896473
3,21,-4388.76431086018
3,22,-2055.3515358678064
3,23,-4229.862608397984
3,24,-454.2387781532787
3,25,-2297.8106990680567
3,26,-1436.1541274397346
3,27,-1781.0597817444634
3,28,-1170.0126617372528
3,29,279.6180988836334
3,30,-913.9170128397146
3,31,-3428.4778517646555
3,32,-3274.4416441096087
3,33,-3134.7844525173737
3,34,-3766.900603621788
3,35,-135.2726552328981
3,36,-2819.427592857644
3,37,21.282305508954362
3,38,-2570.7072982673953
3,39,407.25770923137515
3,40,546.9543219969281
3,41,-1816.6520687145703
3,42,-4188.73789111862
3,43,-2778.71331406489
3,44,-2643.341323802826
3,45,-3537.045242133875
3,46,-2132.1405110369556
3,47,-2202.733863078299
3,48,-1871.9434717073
3,49,-1147.0784864670154
3,50,1887.0525415603581
3,51,-2244.2263579264218
3,52,-1892.0976967093727
3,53,-3384.1801113579677
3,54,-2056.2399602748146
3,55,-2515.3497345937044
3,56,-4172.0546335800145
3,57,-809.4447210838779
3,58,-1332.5727022220856
3,59,-1906.7316355209616
3,60,1179.5463970196765
3,61,-62.81820499712104
3,62,-2750.7597100585876
3,63,-1012.9097887411049
3,64,-4421.694144317208
3,65,-2620.7023285149003
3,66,-2211.546853541181
3,67,-3413.332358188915
3,68,-2215.8988262697494
3,69,-3478.3338988432815
3,70,275.1347897673434
3,71,1246.0984255587719
3,72,-2545.777381003624
3,73,-1493.2049656305257
3,74,-1536.2959569572395
3,75,-4938.170216795129
3,76,-2643.635077436491
3,77,-2312.3252181959115
3,78,-3456.226597094477
3,79,-2207.4537158604985
3,80,-172.97517379808173
3,81,1558.7189408658453
3,82,-1641.85390993022
3,83,-1484.5556042311507
3,84,-1766.368062499168
3,85,-1820.4749268268577
3,86,-4007.4947311634173
3,87,-2648.120192106988
3,88,-2542.172605485267
3,89,-4369.165850832933
3,90,-1700.3233128831623
3,91,-489.8975748547315
3,92,146.45034666254833
3,93,-2448.4928688125487
3,94,-508.0304895163331
3,95,-2852.4273452973744
3,96,-489.9837366801149
3,97,-4422.921787442277
3,98,-3436.9122608976663
3,99,-3684.52449719999
3,100,-3787.4445534988904
3,101,172.51974565225862
3,102,786.1811007084907
3,103,-1238.6708730085875
3,104,-1428.8111855575232
3,105,-1188.221461170313
3,106,-2348.621538642082
3,107,-301.28796611000683
3,108,-4373.926207817638
3,109,-3977.6614370599304
3,110,-5094.608751813618
3,111,-2138.2182034534935
3,112,-583.8197585199345
3,113,-1448.6541901065818
3,114,-948.5098177846526
3,115,-3116.8054382992295
3,116,-804.6798966353635
3,117,-1636.294693835137
3,118,-360.94437488977144
3,119,-3327.7162671696406
3,120,-3360.17215085016
