k,l,t,current_theta1,current_thetadot1,current_theta2,current_thetadot2,force1,force2,next_theta1,next_thetadot1,next_theta2,next_thetadot2,reward
39,1,39,-0.048531965402641764,-0.42973951847383796,1.3022797516739353,1.5336760791875133,-1.5,0.0,-0.08407462415529968,-0.7108531750531584,1.394799004275617,1.8503850520336371,-1.8251298217662753
40,1,40,-0.08407462415529968,-0.7108531750531584,1.394799004275617,1.8503850520336371,0.0,1.0,-0.12955664547799273,-0.9096404264538611,1.5297810584854632,2.699641084196923,-2.148994658618742
41,1,41,-0.12955664547799273,-0.9096404264538611,1.5297810584854632,2.699641084196923,-1.5,-1.0,-0.1763671932113368,-0.9362109546668813,1.6292412970915016,1.989204772120766,-2.7627903957345694
42,1,42,-0.1763671932113368,-0.9362109546668813,1.6292412970915016,1.989204772120766,1.5,-1.0,-0.19620115814324338,-0.39667929863813156,1.666543466719144,0.7460433925528511,-2.9272039198429587
43,1,43,-0.19620115814324338,-0.39667929863813156,1.666543466719144,0.7460433925528511,-1.5,1.0,-0.24032687118731166,-0.8825142608813656,1.7586574961981856,1.8422805895808294,-2.8515587813980035
44,1,44,-0.24032687118731166,-0.8825142608813656,1.7586574961981856,1.8422805895808294,-1.5,-1.0,-0.28969514677062025,-0.9873655116661718,1.818984802360809,1.20654612325247,-3.359274653519017
45,1,45,-0.28969514677062025,-0.9873655116661718,1.818984802360809,1.20654612325247,0.0,0.0,-0.33814565650123163,-0.969010194612228,1.8757663199785566,1.1356303523549498,-3.514161199340211
46,1,46,-0.33814565650123163,-0.969010194612228,1.8757663199785566,1.1356303523549498,0.0,1.0,-0.3935223376079514,-1.1075336221343952,1.9683648668264868,1.8519709369586024,-3.7442736248991584
47,1,47,-0.3935223376079514,-1.1075336221343952,1.9683648668264868,1.8519709369586024,-1.5,1.0,-0.4706049410526154,-1.5416520688932795,2.1051838531088922,2.736379725648111,-4.262141432928153
48,1,48,-0.4706049410526154,-1.5416520688932795,2.1051838531088922,2.736379725648111,0.0,1.0,-0.5519230819079416,-1.6263628171065228,2.271543249931041,3.327187936442977,-5.146491321156587
49,1,49,-0.5519230819079416,-1.6263628171065228,2.271543249931041,3.327187936442977,0.0,1.0,-0.6357200781253367,-1.6759399243479018,2.4658196704416713,3.8855284102126015,-6.150289603513953
50,1,50,-0.6357200781253367,-1.6759399243479018,2.4658196704416713,3.8855284102126015,-1.5,-1.0,-0.7300169677373618,-1.885937792240501,2.623933533037406,3.1622772519146896,-7.379711947698383
51,1,51,-0.7300169677373618,-1.885937792240501,2.623933533037406,3.1622772519146896,1.5,-1.0,-0.8009641351957367,-1.4189433491674985,2.7368158827133486,2.2576469935188532,-8.09578989769152
52,1,52,-0.8009641351957367,-1.4189433491674985,2.7368158827133486,2.2576469935188532,1.5,0.0,-0.8516797709336522,-1.0143127147583104,2.842139196233079,2.1064662703946055,-8.48722323051647
53,1,53,-0.8516797709336522,-1.0143127147583104,2.842139196233079,2.1064662703946055,0.0,-1.0,-0.8987865563488839,-0.9421357083046339,2.911411047992549,1.3854370351893903,-9.076415164563539
54,1,54,-0.8987865563488839,-0.9421357083046339,2.911411047992549,1.3854370351893903,0.0,-1.0,-0.942754736846398,-0.8793636099502822,2.9454629429300465,0.681037898749955,-9.424484337813409
55,1,55,-0.942754736846398,-0.8793636099502822,2.9454629429300465,0.681037898749955,1.5,0.0,-0.9662880659615324,-0.4706665823026889,2.9754079092742494,0.5988993268840548,-9.62639309092238
56,1,56,-0.9662880659615324,-0.4706665823026889,2.9754079092742494,0.5988993268840548,0.0,0.0,-0.9893269608894526,-0.4607778985584047,3.0047971032473484,0.5877838794619785,-9.815775224763373
57,1,57,-0.9893269608894526,-0.4607778985584047,3.0047971032473484,0.5877838794619785,0.0,1.0,-1.0139071191323428,-0.4916031648578026,3.067304345897287,1.2501448529987709,-10.03546377526418
58,1,58,-1.0139071191323428,-0.4916031648578026,3.067304345897287,1.2501448529987709,0.0,-1.0,-1.0359326722868605,-0.4405110630903557,3.0952258717776595,0.5584305176074537,-10.526590387846506
59,1,59,-1.0359326722868605,-0.4405110630903557,3.0952258717776595,0.5584305176074537,-1.5,-1.0,-1.075319026442114,-0.7877270831050698,3.0919847622807675,-0.06482218993784195,-10.678874430818185
60,1,60,-1.075319026442114,-0.7877270831050698,3.0919847622807675,-0.06482218993784195,0.0,-1.0,-1.111919785693284,-0.7320151850234033,3.0549764138781987,-0.7401669680513705,-10.747916572493148
61,1,61,-1.111919785693284,-0.7320151850234033,3.0549764138781987,-0.7401669680513705,-1.5,0.0,-1.167411680109119,-1.1098378883166973,3.0211937522990993,-0.6756532315819906,-10.623431167753258
62,1,62,-1.167411680109119,-1.1098378883166973,3.0211937522990993,-0.6756532315819906,1.5,1.0,-1.2038373745030881,-0.728513887879383,3.017965093211185,-0.06457318175829296,-10.574874091170829
63,1,63,-1.2038373745030881,-0.728513887879383,3.017965093211185,-0.06457318175829296,-1.5,-1.0,-1.257182159034337,-1.0668956906249785,2.9838981879044923,-0.6813381061338517,-10.58408283712346
64,1,64,-1.257182159034337,-1.0668956906249785,2.9838981879044923,-0.6813381061338517,-1.5,0.0,-1.3288209781648719,-1.4327763826106945,2.952780989043915,-0.6223439772115517,-10.56427977825116
65,1,65,-1.3288209781648719,-1.4327763826106945,2.952780989043915,-0.6223439772115517,-1.5,0.0,-1.4181970114213271,-1.7875206651291033,2.92412715807346,-0.5730766194090999,-10.60668877069713
66,1,66,-1.4181970114213271,-1.7875206651291033,2.92412715807346,-0.5730766194090999,0.0,0.0,-1.5052118433058288,-1.7402966376900313,2.8939909172753913,-0.6027248159613784,-10.737984746786003
67,1,67,-1.5052118433058288,-1.7402966376900313,2.8939909172753913,-0.6027248159613784,-1.5,0.0,-1.6093034426510546,-2.081831986904518,2.8656220144445403,-0.5673780566170195,-10.810441602047137
68,1,68,-1.6093034426510546,-2.081831986904518,2.8656220144445403,-0.5673780566170195,1.5,1.0,-1.6934161797861818,-1.6822547427025443,2.8648700267127998,-0.015039754634814995,-11.034444214239187
69,1,69,-1.6934161797861818,-1.6822547427025443,2.8648700267127998,-0.015039754634814995,1.5,-1.0,-1.7539661485139066,-1.2109993745544982,2.824924497461016,-0.7989105850356697,-11.216648988597258
70,1,70,-1.7539661485139066,-1.2109993745544982,2.824924497461016,-0.7989105850356697,-1.5,-1.0,-1.8294151795133122,-1.5089806199881126,2.754021348780974,-1.418062973600837,-11.161834546890754
71,1,71,-1.8294151795133122,-1.5089806199881126,2.754021348780974,-1.418062973600837,1.5,0.0,-1.882316073991254,-1.0580178895588335,2.6774934946158253,-1.530557083302973,-11.145789744004968
72,1,72,-1.882316073991254,-1.0580178895588335,2.6774934946158253,-1.530557083302973,-1.5,-1.0,-1.947923494470814,-1.3121484095912028,2.5705942724949438,-2.1379844424176304,-10.885185558109683
73,1,73,-1.947923494470814,-1.3121484095912028,2.5705942724949438,-2.1379844424176304,1.5,0.0,-1.9896449498358626,-0.8344291073009735,2.4563984533356744,-2.2839163831853893,-10.716996400335823
74,1,74,-1.9896449498358626,-0.8344291073009735,2.4563984533356744,-2.2839163831853893,-1.5,0.0,-2.0440706122935044,-1.0885132491528315,2.347095383473254,-2.186061397248413,-10.28820768698193
75,1,75,-2.0440706122935044,-1.0885132491528315,2.347095383473254,-2.186061397248413,-1.5,-1.0,-2.105069730549633,-1.2199823651225778,2.2067561106001805,-2.806785457461467,-9.98526768346945
76,1,76,-2.105069730549633,-1.2199823651225778,2.2067561106001805,-2.806785457461467,-1.5,0.0,-2.17312223051585,-1.3610499993243383,2.0692120691321803,-2.7508808293600056,-9.769411180918905
77,1,77,-2.17312223051585,-1.3610499993243383,2.0692120691321803,-2.7508808293600056,0.0,0.0,-2.2305461337639407,-1.1484780649618151,1.9237378760198751,-2.909483862246101,-9.475088937704523
78,1,78,-2.2305461337639407,-1.1484780649618151,1.9237378760198751,-2.909483862246101,-1.5,1.0,-2.300483155704845,-1.3987404388180849,1.819718462659015,-2.0803882672172005,-9.165308381001172
79,1,79,-2.300483155704845,-1.3987404388180849,1.819718462659015,-2.0803882672172005,1.5,-1.0,-2.338281739473054,-0.7559716753641865,1.6543253924829875,-3.307861403520549,-8.91782254090181
80,1,80,-2.338281739473054,-0.7559716753641865,1.6543253924829875,-3.307861403520549,1.5,0.0,-2.3499156450029086,-0.23267811059708532,1.4656207518569084,-3.774092812521581,-8.780026009309816
81,1,81,-2.3499156450029086,-0.23267811059708532,1.4656207518569084,-3.774092812521581,0.0,0.0,-2.351704865123103,-0.03578440240389291,1.2685906984513107,-3.940601068111956,-8.38504350993695
82,1,82,-2.351704865123103,-0.03578440240389291,1.2685906984513107,-3.940601068111956,1.5,-1.0,-2.315610651287276,0.7218842767165414,0.9933469033173765,-5.504875902678682,-7.916318997913881
83,1,83,-2.315610651287276,0.7218842767165414,0.9933469033173765,-5.504875902678682,0.0,0.0,-2.2683120076254673,0.9459728732361765,0.7044178320088592,-5.778581426170344,-7.890029539328454
84,1,84,-2.2683120076254673,0.9459728732361765,0.7044178320088592,-5.778581426170344,1.5,0.0,-2.1948033788071113,1.4701725763671165,0.3902585666498799,-6.283185307179586,-7.355787244778918
85,1,85,-2.1948033788071113,1.4701725763671165,0.3902585666498799,-6.283185307179586,1.5,0.0,-2.0989534540812445,1.9169984945173384,0.07609930129090059,-6.283185307179586,-7.051454870899699
86,1,86,-2.0989534540812445,1.9169984945173384,0.07609930129090059,-6.283185307179586,1.5,-1.0,-1.962607343476391,2.7269222120970675,-0.23805996406807872,-6.283185307179586,-6.5690617476735085
87,1,87,-1.962607343476391,2.7269222120970675,-0.23805996406807872,-6.283185307179586,1.5,0.0,-1.8162828145493704,2.926490578540413,-0.552219229427058,-6.283185307179586,-6.254226248918841
88,1,88,-1.8162828145493704,2.926490578540413,-0.552219229427058,-6.283185307179586,-1.5,1.0,-1.7221161210044558,1.8833338708982914,-0.7292217223243993,-3.5400498579468245,-6.005967575308558
89,1,89,-1.7221161210044558,1.8833338708982914,-0.7292217223243993,-3.5400498579468245,0.0,-1.0,-1.6144154076018453,2.1540142680522094,-0.9543018763718489,-4.501603080948992,-4.301393227834301
90,1,90,-1.6144154076018453,2.1540142680522094,-0.9543018763718489,-4.501603080948992,1.5,0.0,-1.4980111509086984,2.328085133862936,-1.1813026136561344,-4.540014745685709,-4.7622395678181615
91,1,91,-1.4980111509086984,2.328085133862936,-1.1813026136561344,-4.540014745685709,1.5,-1.0,-1.3591198707728058,2.7778256027178507,-1.4576868516003827,-5.5276847588849645,-4.941098987355481
92,1,92,-1.3591198707728058,2.7778256027178507,-1.4576868516003827,-5.5276847588849645,-1.5,0.0,-1.2445967000277152,2.2904634149018133,-1.6873145745684797,-4.59255445936194,-5.88563847409432
93,1,93,-1.2445967000277152,2.2904634149018133,-1.6873145745684797,-4.59255445936194,0.0,0.0,-1.1359290446875017,2.173353106804272,-1.8974899162758134,-4.203506834146674,-5.712940375131534
94,1,94,-1.1359290446875017,2.173353106804272,-1.8974899162758134,-4.203506834146674,0.0,0.0,-1.0315229047410959,2.0881227989281155,-2.092224653015469,-3.894694734793111,-6.010449448511733
95,1,95,-1.0315229047410959,2.0881227989281155,-2.092224653015469,-3.894694734793111,-1.5,0.0,-0.9465364452477332,1.6997291898672529,-2.2651320671062125,-3.458148281814871,-6.417888696722637
96,1,96,-0.9465364452477332,1.6997291898672529,-2.2651320671062125,-3.458148281814871,1.5,0.0,-0.8473587259133959,1.9835543866867447,-2.437440081913759,-3.446160296150933,-6.769147966510374
97,1,97,-0.8473587259133959,1.9835543866867447,-2.437440081913759,-3.446160296150933,1.5,-1.0,-0.7283455993876701,2.3802625305145155,-2.6422850053176914,-4.096898468078648,-7.449656402886891
98,1,98,-0.7283455993876701,2.3802625305145155,-2.6422850053176914,-4.096898468078648,-1.5,-1.0,-0.6269192758476587,2.028526470800227,-2.8675330720814562,-4.504961335275299,-8.634668700069923
99,1,99,-0.6269192758476587,2.028526470800227,-2.8675330720814562,-4.504961335275299,0.0,1.0,-0.5307227920142039,1.9239296766690968,-3.0531350766766248,-3.712040091903371,-9.836253511663399
100,2,0,-1.3119153329739628,4.935860467669675,-1.1072057090648428,-2.5295060185193416,-1.5,0.0,-1.0954596489336978,4.3291136808053,-1.1435931445277518,-0.7277487092581789,-4.485082285779459
101,2,1,-1.0954596489336978,4.3291136808053,-1.1435931445277518,-0.7277487092581789,-1.5,-1.0,-0.8966267938530823,3.97665710161231,-1.1525871215139198,-0.17987953972336046,-3.47137929491094
102,2,2,-0.8966267938530823,3.97665710161231,-1.1525871215139198,-0.17987953972336046,-1.5,0.0,-0.7295670966370857,3.3411939443199308,-1.0878480705496445,1.2947810192855047,-2.924704597765736
103,2,3,-0.7295670966370857,3.3411939443199308,-1.0878480705496445,1.2947810192855047,0.0,-1.0,-0.5657779045756914,3.2757838412278857,-1.0316471665067908,1.1240180808570743,-2.3576833161671606
104,2,4,-0.5657779045756914,3.2757838412278857,-1.0316471665067908,1.1240180808570743,1.5,-1.0,-0.38688672821406633,3.5778235272325025,-1.0116022818878996,0.40089769237782347,-1.9841093344947174
105,2,5,-0.38688672821406633,3.5778235272325025,-1.0116022818878996,0.40089769237782347,1.5,0.0,-0.20742450965723064,3.5892443711367137,-0.969505332398728,0.8419389897834307,-1.821097524777605
106,2,6,-0.20742450965723064,3.5892443711367137,-0.969505332398728,0.8419389897834307,0.0,1.0,-0.06227861316791594,2.9029179297862937,-0.8210915800069785,2.9682750478349917,-1.662542337668817
107,2,7,-0.06227861316791594,2.9029179297862937,-0.8210915800069785,2.9682750478349917,1.5,0.0,0.0773499747970865,2.7925717593000488,-0.6527736387378383,3.366358825382803,-1.5399494717502034
108,2,8,0.0773499747970865,2.7925717593000488,-0.6527736387378383,3.366358825382803,0.0,0.0,0.19561587568810826,2.365318017820435,-0.4407506952282655,4.240458870191456,-1.3886378806357904
109,2,9,0.19561587568810826,2.365318017820435,-0.4407506952282655,4.240458870191456,-1.5,0.0,0.2781579265293964,1.6508410168257628,-0.16316798868045018,5.551654130956305,-1.4113377839259944
110,2,10,0.2781579265293964,1.6508410168257628,-0.16316798868045018,5.551654130956305,0.0,-1.0,0.3784027301135957,2.004896071683986,0.04571627059611855,4.177685185531375,-1.7813026072510831
111,2,11,0.3784027301135957,2.004896071683986,0.04571627059611855,4.177685185531375,-1.5,0.0,0.46039177071618853,1.6397808120518564,0.2852412562222776,4.7904997125231805,-1.21891169193775
112,2,12,0.46039177071618853,1.6397808120518564,0.2852412562222776,4.7904997125231805,0.0,1.0,0.5295849586111827,1.3838637578998838,0.5765655627113316,5.826486129781081,-1.5752115871573567
113,2,13,0.5295849586111827,1.3838637578998838,0.5765655627113316,5.826486129781081,0.0,0.0,0.6224976927380146,1.8582546825366373,0.8210902275880678,4.890493297534723,-2.406039052539848
114,2,14,0.6224976927380146,1.8582546825366373,0.8210902275880678,4.890493297534723,0.0,1.0,0.7228654870774487,2.0073558867886816,1.078506295914209,5.1483213665228265,-2.4301942972248467
115,2,15,0.7228654870774487,2.0073558867886816,1.078506295914209,5.1483213665228265,-1.5,1.0,0.823881927248461,2.0203288034202465,1.3573377810693146,5.576629703102108,-3.2124448701953368
116,2,16,0.823881927248461,2.0203288034202465,1.3573377810693146,5.576629703102108,-1.5,-1.0,0.9591237118239636,2.704835691510053,1.5501958213150382,3.857160804914474,-4.2801736479373185
117,2,17,0.9591237118239636,2.704835691510053,1.5501958213150382,3.857160804914474,0.0,-1.0,1.131696514625963,3.451456056039989,1.6535574248989022,2.067232071677279,-4.43271665865734
118,2,18,1.131696514625963,3.451456056039989,1.6535574248989022,2.067232071677279,1.5,0.0,1.3366058824264704,4.098187356010146,1.700158947609111,0.9320304542041769,-4.824289025902154
119,2,19,1.3366058824264704,4.098187356010146,1.700158947609111,0.9320304542041769,0.0,-1.0,1.5627745748564,4.52337384859859,1.6583564733845417,-0.8360494844913877,-5.560246750698638
120,2,20,1.5627745748564,4.52337384859859,1.6583564733845417,-0.8360494844913877,0.0,-1.0,1.8024656349956012,4.793821202784027,1.5277820150056705,-2.6114891675774237,-6.250405050369213
121,2,21,1.8024656349956012,4.793821202784027,1.5277820150056705,-2.6114891675774237,-1.5,0.0,2.025969559679416,4.470078493676298,1.3667494669181997,-3.2206509617494152,-7.0730301205466795
122,2,22,2.025969559679416,4.470078493676298,1.3667494669181997,-3.2206509617494152,-1.5,-1.0,2.2448627914344876,4.377864635101434,1.1381955407173523,-4.571078524016947,-7.49026647992103
123,2,23,2.2448627914344876,4.377864635101434,1.1381955407173523,-4.571078524016947,1.5,0.0,2.4789671278618286,4.682086728546817,0.8549159181368551,-5.6655924516099425,-8.337920923075945
124,2,24,2.4789671278618286,4.682086728546817,0.8549159181368551,-5.6655924516099425,-1.5,1.0,2.6793739968320267,4.008137379403966,0.6260293741873673,-4.577730878989757,-9.577202946171996
125,2,25,2.6793739968320267,4.008137379403966,0.6260293741873673,-4.577730878989757,0.0,-1.0,2.899536523187128,4.403250527102033,0.3133632145331171,-6.253323193085003,-9.421997054876638
126,2,26,2.899536523187128,4.403250527102033,0.3133632145331171,-6.253323193085003,1.5,-1.0,-3.123515224361808,5.202671192612998,-0.0007960508258622045,-6.283185307179586,-11.430141861598585
127,2,27,-3.123515224361808,5.202671192612998,-0.0007960508258622045,-6.283185307179586,1.5,1.0,-2.876630743279811,4.937689621639942,-0.2528322696764591,-5.040724377011938,-13.083658247657043
128,2,28,-2.876630743279811,4.937689621639942,-0.2528322696764591,-5.040724377011938,0.0,0.0,-2.6414392062891983,4.703830739812256,-0.46714356680784463,-4.286225942627711,-10.828412642004965
129,2,29,-2.6414392062891983,4.703830739812256,-0.46714356680784463,-4.286225942627711,1.5,-1.0,-2.378266605974567,5.263452006292624,-0.739973784821762,-5.456604360278347,-9.22031201553454
130,2,30,-2.378266605974567,5.263452006292624,-0.739973784821762,-5.456604360278347,0.0,1.0,-2.1499203961789175,4.566924195912986,-0.8792093997612369,-2.784712298789497,-9.077636159674956
131,2,31,-2.1499203961789175,4.566924195912986,-0.8792093997612369,-2.784712298789497,-1.5,-1.0,-1.9342355143989762,4.3136976355988255,-0.9960987538356203,-2.337787081487667,-6.8257378384468765
132,2,32,-1.9342355143989762,4.3136976355988255,-0.9960987538356203,-2.337787081487667,-1.5,-1.0,-1.73087256167451,4.067259054489326,-1.093405412186931,-1.9461331670262128,-5.937141539042225
133,2,33,-1.73087256167451,4.067259054489326,-1.093405412186931,-1.9461331670262128,1.5,1.0,-1.5371461330812666,3.874528571864869,-1.1113213100736599,-0.35831795773457653,-5.207956746163596
134,2,34,-1.5371461330812666,3.874528571864869,-1.1113213100736599,-0.35831795773457653,0.0,-1.0,-1.343167795468015,3.879566752265031,-1.1339748779078318,-0.45307135668344045,-4.354871459322142
135,2,35,-1.343167795468015,3.879566752265031,-1.1339748779078318,-0.45307135668344045,-1.5,-1.0,-1.1647475776311373,3.5684043567375507,-1.139391047728204,-0.10832339640744554,-3.85281434248485
136,2,36,-1.1647475776311373,3.5684043567375507,-1.139391047728204,-0.10832339640744554,-1.5,0.0,-1.0156359818657332,2.982231915308083,-1.0802925413234383,1.1819701280953145,-3.2921110598104155
137,2,37,-1.0156359818657332,2.982231915308083,-1.0802925413234383,1.1819701280953145,0.0,1.0,-0.8965849947490343,2.381019742333977,-0.929768094689698,3.0104889326748054,-2.7130864515190134
138,2,38,-0.8965849947490343,2.381019742333977,-0.929768094689698,3.0104889326748054,0.0,1.0,-0.8137229238570001,1.6572414178406856,-0.6835673711934493,4.924014469924972,-2.40494829406912
139,2,39,-0.8137229238570001,1.6572414178406856,-0.6835673711934493,4.924014469924972,-1.5,-1.0,-0.7501756971755149,1.2709445336297032,-0.4381885273190675,4.907576877487637,-2.479027728622564
140,2,40,-0.7501756971755149,1.2709445336297032,-0.4381885273190675,4.907576877487637,0.0,-1.0,-0.6769091151599754,1.4653316403107899,-0.24518222562201025,3.8601260339411447,-2.0397533029075494
