k,l,t,current_theta1,current_thetadot1,current_theta2,current_thetadot2,force1,force2,next_theta1,next_thetadot1,next_theta2,next_thetadot2,reward
529,6,29,-2.1590297227560744,1.92373689408713,2.4806261414028303,-4.1337746359875585,0.0,1.0,-2.0677639869273654,1.8253147165741823,2.3067861803359104,-3.4767992213384007,-11.85435821609557
530,6,30,-2.0677639869273654,1.8253147165741823,2.3067861803359104,-3.4767992213384007,-1.5,0.0,-1.9951512133216567,1.4522554721141736,2.1379634464228507,-3.3764546782611973,-10.367905719424572
531,6,31,-1.9951512133216567,1.4522554721141736,2.1379634464228507,-3.3764546782611973,0.0,0.0,-1.9225941090573329,1.4511420852864745,1.9676270037504233,-3.4067288534485494,-9.226990669791029
532,6,32,-1.9225941090573329,1.4511420852864745,1.9676270037504233,-3.4067288534485494,1.5,1.0,-1.840997070217726,1.6319407767921377,1.8226932823776425,-2.898674427455615,-8.253504875700251
533,6,33,-1.840997070217726,1.6319407767921377,1.8226932823776425,-2.898674427455615,0.0,0.0,-1.760562213432267,1.6086971357091842,1.6751047561553278,-2.9517705244462937,-7.264758220941939
534,6,34,-1.760562213432267,1.6086971357091842,1.6751047561553278,-2.9517705244462937,1.5,1.0,-1.6749247162793166,1.712749943059005,1.5525861567480115,-2.450371988146326,-6.470598036631167
535,6,35,-1.6749247162793166,1.712749943059005,1.5525861567480115,-2.450371988146326,1.5,0.0,-1.57544455657317,1.9896031941229326,1.4113862599798703,-2.8239979353628217,-5.662788341715951
536,6,36,-1.57544455657317,1.9896031941229326,1.4113862599798703,-2.8239979353628217,1.5,0.0,-1.4620068296648498,2.2687545381664025,1.2478830723810148,-3.270063751977111,-5.0707109861458814
537,6,37,-1.4620068296648498,2.2687545381664025,1.2478830723810148,-3.270063751977111,1.5,1.0,-1.3474155979817768,2.2918246336614616,1.1080141483435266,-2.7973784807497624,-4.486704337144009
538,6,38,-1.3474155979817768,2.2918246336614616,1.1080141483435266,-2.7973784807497624,0.0,-1.0,-1.2194234375952795,2.5598432077299482,0.9081440303260614,-3.997402360349304,-3.697113472414987
539,6,39,-1.2194234375952795,2.5598432077299482,0.9081440303260614,-3.997402360349304,0.0,0.0,-1.091978301602498,2.548902719855632,0.7007522805049484,-4.147834996422259,-3.4383202439079175
540,6,40,-1.091978301602498,2.548902719855632,0.7007522805049484,-4.147834996422259,0.0,0.0,-0.96524751160077,2.5346158000345587,0.48836916262060853,-4.247662357686798,-2.868542381445196
541,6,41,-0.96524751160077,2.5346158000345587,0.48836916262060853,-4.247662357686798,-1.5,1.0,-0.8803697458576704,1.6975553148619933,0.3791134377554619,-2.185114497302932,-2.3935528355849423
542,6,42,-0.8803697458576704,1.6975553148619933,0.3791134377554619,-2.185114497302932,1.5,0.0,-0.7784044561595755,2.039305793961895,0.2384057411587417,-2.8141539319344044,-1.3015988587752458
543,6,43,-0.7784044561595755,2.039305793961895,0.2384057411587417,-2.8141539319344044,-1.5,-1.0,-0.6748243987562363,2.071601148066785,0.06119191967086127,-3.544276429757608,-1.2666623184819548
544,6,44,-0.6748243987562363,2.071601148066785,0.06119191967086127,-3.544276429757608,0.0,0.0,-0.5748599563550296,1.9992888480241338,-0.10752376447346193,-3.3743136828864637,-1.3018037565500689
545,6,45,-0.5748599563550296,1.9992888480241338,-0.10752376447346193,-3.3743136828864637,0.0,1.0,-0.5034374780029783,1.4284495670410258,-0.18698433898685282,-1.5892114902678178,-1.1111827657644748
546,6,46,-0.5034374780029783,1.4284495670410258,-0.18698433898685282,-1.5892114902678178,-1.5,-1.0,-0.4301186745469599,1.4663760691203684,-0.30139588084389235,-2.288230837140791,-0.5167155036032972
547,6,47,-0.4301186745469599,1.4663760691203684,-0.30139588084389235,-2.288230837140791,-1.5,1.0,-0.4026465336951198,0.5494428170368021,-0.29638124480908634,0.10029272069612016,-0.6451545081902468
548,6,48,-0.4026465336951198,0.5494428170368021,-0.29638124480908634,0.10029272069612016,1.5,0.0,-0.3565293619415768,0.9223434350708609,-0.325107132537873,-0.5745177545757332,-0.26556337532217716
549,6,49,-0.3565293619415768,0.9223434350708609,-0.325107132537873,-0.5745177545757332,1.5,0.0,-0.29260205265762057,1.2785461856791243,-0.3850823203722963,-1.1995037566884656,-0.2918472366805189
550,6,50,-0.29260205265762057,1.2785461856791243,-0.3850823203722963,-1.1995037566884656,1.5,1.0,-0.23460237316390134,1.1599935898743845,-0.3989990993917079,-0.2783355803882326,-0.38757883524398373
551,6,51,-0.23460237316390134,1.1599935898743845,-0.3989990993917079,-0.2783355803882326,-1.5,1.0,-0.22005120352888974,0.2910233927002319,-0.3006695196765267,1.9665915943036236,-0.28539134600251426
552,6,52,-0.22005120352888974,0.2910233927002319,-0.3006695196765267,1.9665915943036236,0.0,1.0,-0.22950983423302537,-0.18917261408271263,-0.1266851340702033,3.479687712126468,-0.33643354793124725
553,6,53,-0.22950983423302537,-0.18917261408271263,-0.1266851340702033,3.479687712126468,0.0,1.0,-0.2624976983720231,-0.6597572827799546,0.12176904748385856,4.9690836310812365,-0.6759245297961973
554,6,54,-0.2624976983720231,-0.6597572827799546,0.12176904748385856,4.9690836310812365,1.5,-1.0,-0.24644857967831002,0.32098237387426143,0.24289235196403786,2.422466089603586,-1.3400863328187695
555,6,55,-0.24644857967831002,0.32098237387426143,0.24289235196403786,2.422466089603586,0.0,1.0,-0.2517997893550083,-0.10702419353396564,0.43480704654211205,3.8382938915614835,-0.4183021790489406
556,6,56,-0.2517997893550083,-0.10702419353396564,0.43480704654211205,3.8382938915614835,0.0,1.0,-0.27289387615501604,-0.4218817360001547,0.6854127092130412,5.012113253418583,-0.9896580104418906
557,6,57,-0.27289387615501604,-0.4218817360001547,0.6854127092130412,5.012113253418583,0.0,-1.0,-0.26181123788266786,0.2216527654469636,0.8456701394833149,3.2051486054054745,-1.809224822806906
558,6,58,-0.26181123788266786,0.2216527654469636,0.8456701394833149,3.2051486054054745,-1.5,1.0,-0.2782258161923367,-0.32829156619337724,1.0801051314865544,4.688699840064789,-1.2998084856535317
559,6,59,-0.2782258161923367,-0.32829156619337724,1.0801051314865544,4.688699840064789,0.0,-1.0,-0.26622414967887637,0.24003333026920742,1.2380351826026144,3.1586010223212,-2.348620776992343
560,6,60,-0.26622414967887637,0.24003333026920742,1.2380351826026144,3.1586010223212,0.0,0.0,-0.2462320237071591,0.3998425194343453,1.3835255704387464,2.9098077567226395,-2.105325232126562
561,6,61,-0.2462320237071591,0.3998425194343453,1.3835255704387464,2.9098077567226395,0.0,0.0,-0.2187448962359581,0.5497425494240199,1.5180552379839352,2.6905933509037743,-2.4061159746283236
562,6,62,-0.2187448962359581,0.5497425494240199,1.5180552379839352,2.6905933509037743,0.0,-1.0,-0.17352995631043508,0.9042987985104606,1.5982887147168294,1.6046695346578852,-2.729416507728483
563,6,63,-0.17352995631043508,0.9042987985104606,1.5982887147168294,1.6046695346578852,0.0,1.0,-0.13462807746605157,0.77803757688767,1.715206831778709,2.3383623412375902,-2.754275492950607
564,6,64,-0.13462807746605157,0.77803757688767,1.715206831778709,2.3383623412375902,1.5,1.0,-0.08325064183536524,1.0275487126137268,1.8516778908266454,2.7294211809587265,-3.263723240520931
565,6,65,-0.08325064183536524,1.0275487126137268,1.8516778908266454,2.7294211809587265,1.5,-1.0,0.00018966867899863904,1.6688062102872774,1.9263532625015092,1.4935074334972782,-3.860921497735227
566,6,66,0.00018966867899863904,1.6688062102872774,1.9263532625015092,1.4935074334972782,1.5,-1.0,0.11144156365719463,2.2250378995639197,1.9415800956059315,0.30453666208844665,-3.961610858994667
567,6,67,0.11144156365719463,2.2250378995639197,1.9415800956059315,0.30453666208844665,-1.5,1.0,0.2007977926371396,1.7871245795988995,1.9952187618307593,1.072773324496555,-4.034329301416088
568,6,68,0.2007977926371396,1.7871245795988995,1.9952187618307593,1.072773324496555,0.0,0.0,0.29316274506084594,1.8472990484741265,2.0399818247864467,0.8952612591137494,-4.238450504527313
569,6,69,0.29316274506084594,1.8472990484741265,2.0399818247864467,0.8952612591137494,1.5,1.0,0.3973736554349794,2.084218207482669,2.1037127774958084,1.27461905418723,-4.458170565378818
570,6,70,0.3973736554349794,2.084218207482669,2.1037127774958084,1.27461905418723,0.0,1.0,0.49940247320763265,2.0405763554530654,2.1931813538659815,1.7893715274034603,-4.8819442357178575
571,6,71,0.49940247320763265,2.0405763554530654,2.1931813538659815,1.7893715274034603,0.0,-1.0,0.6126572181968324,2.2650948997839953,2.2352649053222478,0.8416710291253217,-5.427737397467135
572,6,72,0.6126572181968324,2.2650948997839953,2.2352649053222478,0.8416710291253217,1.5,-1.0,0.7499993791324768,2.7468432187128897,2.2234246919004907,-0.23680426843513847,-5.663711315288775
573,6,73,0.7499993791324768,2.7468432187128897,2.2234246919004907,-0.23680426843513847,-1.5,0.0,0.8694677413498617,2.3893672443476985,2.2075654073549975,-0.31718569090986226,-5.886177625738797
574,6,74,0.8694677413498617,2.3893672443476985,2.2075654073549975,-0.31718569090986226,-1.5,1.0,0.965403990898263,1.9187249909680268,2.2270505403808345,0.3897026605167415,-5.91980331054245
575,6,75,0.965403990898263,1.9187249909680268,2.2270505403808345,0.3897026605167415,1.5,0.0,1.078365996565862,2.259240113351982,2.2318923212555206,0.09683561749372549,-6.083427662781814
576,6,76,1.078365996565862,2.259240113351982,2.2318923212555206,0.09683561749372549,1.5,-1.0,1.2130544363448361,2.6937687955794813,2.184398128257249,-0.949883859965426,-6.399893707558545
577,6,77,1.2130544363448361,2.6937687955794813,2.184398128257249,-0.949883859965426,-1.5,-1.0,1.3339756231501656,2.418423736106588,2.098550019786694,-1.7169621694111004,-6.651029731842689
578,6,78,1.3339756231501656,2.418423736106588,2.098550019786694,-1.7169621694111004,-1.5,0.0,1.43507468691216,2.021981275239888,2.0143707292545794,-1.6835858106422952,-6.623239771633237
579,6,79,1.43507468691216,2.021981275239888,2.0143707292545794,-1.6835858106422952,-1.5,-1.0,1.5241059900651874,1.7806260630605502,1.8977508748100727,-2.3323970888901333,-6.463272264854501
580,6,80,1.5241059900651874,1.7806260630605502,1.8977508748100727,-2.3323970888901333,0.0,0.0,1.6109292814106302,1.7364658269088566,1.7778831584754164,-2.3973543266931228,-6.354892719630666
581,6,81,1.6109292814106302,1.7364658269088566,1.7778831584754164,-2.3973543266931228,0.0,0.0,1.695846925762242,1.6983528870322369,1.6548897436472847,-2.4598682965626337,-6.194092741683517
582,6,82,1.695846925762242,1.6983528870322369,1.6548897436472847,-2.4598682965626337,1.5,0.0,1.7945389732921297,1.973840950597758,1.5146174731051076,-2.80544541084354,-6.061324587512457
583,6,83,1.7945389732921297,1.973840950597758,1.5146174731051076,-2.80544541084354,0.0,0.0,1.8915845125565773,1.9409107852889513,1.3696424418860713,-2.899500624380726,-6.102764819073659
584,6,84,1.8915845125565773,1.9409107852889513,1.3696424418860713,-2.899500624380726,0.0,1.0,1.9752342794829454,1.6729953385273608,1.2677389328980422,-2.0380701797605822,-6.062724314121304
585,6,85,1.9752342794829454,1.6729953385273608,1.2677389328980422,-2.0380701797605822,1.5,1.0,2.060055252866893,1.6964194676789484,1.193359087674929,-1.4875969044622637,-5.856344633848158
586,6,86,2.060055252866893,1.6964194676789484,1.193359087674929,-1.4875969044622637,-1.5,1.0,2.113884175356085,1.0765784497838338,1.1883356997075714,-0.10046775934715324,-5.922472735025108
587,6,87,2.113884175356085,1.0765784497838338,1.1883356997075714,-0.10046775934715324,-1.5,0.0,2.151740924978456,0.757134992447422,1.2021441531884929,0.27616906961843224,-5.939103788480717
588,6,88,2.151740924978456,0.757134992447422,1.2021441531884929,0.27616906961843224,1.5,0.0,2.2056473402578605,1.0781283055880935,1.193642685289827,-0.17002935797331836,-6.107615710862532
589,6,89,2.2056473402578605,1.0781283055880935,1.193642685289827,-0.17002935797331836,1.5,-1.0,2.2890806842874194,1.6686668805911804,1.1108096987568263,-1.6566597306600108,-6.349226581026636
590,6,90,2.2890806842874194,1.6686668805911804,1.1108096987568263,-1.6566597306600108,-1.5,0.0,2.3551638705264537,1.321663724780689,1.0476812630604957,-1.2625687139266126,-6.750237097108611
591,6,91,2.3551638705264537,1.321663724780689,1.0476812630604957,-1.2625687139266126,1.5,-1.0,2.451915597006976,1.9350345296104419,0.9050902458503131,-2.851820344203653,-6.811476623940555
592,6,92,2.451915597006976,1.9350345296104419,0.9050902458503131,-2.851820344203653,0.0,1.0,2.5304378423716813,1.5704449072941118,0.8192883787621478,-1.7160373417633057,-7.424940343299383
593,6,93,2.5304378423716813,1.5704449072941118,0.8192883787621478,-1.7160373417633057,0.0,1.0,2.5895774426869944,1.1827920063062638,0.7947946388014746,-0.48987479921346266,-7.344903189939963
594,6,94,2.5895774426869944,1.1827920063062638,0.7947946388014746,-0.48987479921346266,0.0,1.0,2.629750625854296,0.8034636633460275,0.8321333711810961,0.7467746475924297,-7.419558561995202
595,6,95,2.629750625854296,0.8034636633460275,0.8321333711810961,0.7467746475924297,1.5,1.0,2.6701058187968925,0.8071038588519314,0.9010027577897867,1.3773877321738124,-7.668195613244488
596,6,96,2.6701058187968925,0.8071038588519314,0.9010027577897867,1.3773877321738124,-1.5,-1.0,2.713422234591569,0.866328315893528,0.9300011164853346,0.579967173910957,-8.068701733303655
597,6,97,2.713422234591569,0.866328315893528,0.9300011164853346,0.579967173910957,-1.5,1.0,2.72405234087584,0.2126021256854198,1.040023933131659,2.200456332926487,-8.281906633526532
598,6,98,2.72405234087584,0.2126021256854198,1.040023933131659,2.200456332926487,1.5,1.0,2.7394271263320604,0.307495709124406,1.1750357763238655,2.7002368638441316,-8.7464713241659
599,6,99,2.7394271263320604,0.307495709124406,1.1750357763238655,2.7002368638441316,0.0,0.0,2.76098323087682,0.43112209089518483,1.2998465601297204,2.4962156761171017,-9.254461692724597
600,7,0,0.33533218827621836,3.7135248328862165,-0.42691371382549015,2.4756268353775788,1.5,1.0,0.49855796261639296,3.264515486803491,-0.21937927050463485,4.150688866417106,-1.2906527411716002
601,7,1,0.49855796261639296,3.264515486803491,-0.21937927050463485,4.150688866417106,-1.5,1.0,0.6053781471982989,2.136403691638117,0.09477999485434446,6.283185307179586,-1.6909512778842921
602,7,2,0.6053781471982989,2.136403691638117,0.09477999485434446,6.283185307179586,1.5,0.0,0.7387203238039426,2.6668435321128734,0.35477646482606784,5.199929399434467,-2.577597865429955
603,7,3,0.7387203238039426,2.6668435321128734,0.35477646482606784,5.199929399434467,1.5,0.0,0.9100295662857352,3.426184849635852,0.5376877401752285,3.6582255069832117,-2.379140065989242
604,7,4,0.9100295662857352,3.426184849635852,0.5376877401752285,3.6582255069832117,1.5,0.0,1.1215890164109863,4.2311890025050225,0.6355840233615386,1.9579256637262041,-2.3733297416397883
605,7,5,1.1215890164109863,4.2311890025050225,0.6355840233615386,1.9579256637262041,0.0,0.0,1.3529198368475466,4.626616408731204,0.6761535046968967,0.811389626707163,-2.7487506364660614
