k,current_theta,current_thetadot,force,reward
0,-1.5707963267948966,0.0,3,-21.337005501361695
1,-1.5715469530004629,-0.1501252411132544,3,-21.351052886227126
2,-1.5730422031653726,-0.29905003298194066,3,-21.381251956919495
3,-1.5752761172233447,-0.44678281159442584,3,-21.427435715544906
4,-1.5782427671226895,-0.5933299798689642,3,-21.489455206376547
5,-1.5819362420183196,-0.7386949791260029,3,-21.567178396273814
6,-1.5863506289875022,-0.882877393836532,3,-21.66048883969998
7,-1.5914799894342593,-1.0258720893514215,3,-21.769284138219376
8,-1.5973183313473276,-1.1676683826136671,3,-21.893474203466617
9,-1.603859577578365,-1.3082492462074935,0,-13.032979331969507
10,-1.6133130166707403,-1.8906878184750362,0,-13.371364491489212
11,-1.625654305671388,-2.4682578001295306,0,-13.82298926452964
12,-1.6408585741111448,-3.0408536879513526,0,-14.386763416323031
13,-1.6589001169404958,-3.6083085658701792,0,-15.061737060579166
14,-1.6797520220463114,-4.170381021163115,0,-15.847042064011108
15,-1.703385735995166,-4.7267427897709595,0,-16.741824568024143
16,-1.7297705722303247,-5.276967247031715,0,-17.745169495394673
17,-1.7588731667190087,-5.820518897736819,0,-18.856018106911915
18,-1.7906568870138067,-6.356744058959607,0,-20.07307993816171
19,-1.825081201857331,-6.884862968704884,0,-21.394740776649385
20,-1.8621010198112848,-7.403963590790764,0,-22.818968725286663
21,-1.9016660069051308,-7.9129974187692,0,-24.343220824037324
22,-1.9437198949349654,-8.410777605966917,0,-25.964353143533422
23,-1.9881997937418603,-8.895979761378973,0,-27.67853769066231
24,-2.0350355224841525,-9.367145748458492,0,-29.48118983614814
25,-2.0841489764947396,-9.822690802117434,0,-31.3669102405206
26,-2.1354535476702714,-10.260914235106371,0,-33.329445365308594
27,-2.18885361734882,-10.68001393570976,0,-35.36167055760053
28,-2.2442441411631724,-11.078104762870483,0,-37.455599339439495
29,-2.301510345276023,-11.453240822570079,0,-39.602421881041366
30,-2.360527552589727,-11.803441462740855,0,-41.79257466911123
31,-2.4211611558787083,-12.126720657796245,0,-44.015842104901836
32,-2.4832667522549556,-12.421119275249492,0,-46.26148921927182
33,-2.546690449932814,-12.684739535571653,-3,-57.518422947424455
34,-2.613484840313987,-13.358878076234571,-3,-60.9974773983252
35,-2.68345530585394,-13.994093107990581,-3,-64.58812608408925
36,-2.7563936767511783,-14.5876741794477,-3,-68.2685543027419
37,-2.8320788743969576,-15.137039529155862,-3,-72.0163503247504
38,-2.9102779044160147,-15.639806003811445,-3,-75.808940588346
39,-2.9907472069091248,-16.09386049862201,-3,-79.62407885308426
40,-3.0732343568642255,-16.497429991020184,-3,-83.44036669191458
41,3.1257052151685185,-16.849147029368417,-3,-86.23954102238584
42,3.0399646775574922,-17.148107522205272,-3,-84.61268536329744
43,2.952995088180046,-17.393917875489223,-3,-82.85573786000374
44,2.8650614434353256,-17.586728948944064,-3,-80.97218888566128
45,2.7764251687949426,-17.72725492807657,-3,-78.96824031809163
46,2.6873412888321964,-17.816775992549218,-3,-76.85276669017927
