k,current_theta,current_thetadot,force,reward
0,-1.5707963267948966,0.0,3,-21.337005501361695
1,-1.5715469530004629,-0.1501252411132544,3,-21.351052886227126
2,-1.5730422031653726,-0.29905003298194066,0,-12.381251956919495
3,-1.5774916035832234,-0.8898800835701768,0,-12.521587453191334
4,-1.5848714762164409,-1.4759745266434998,0,-12.776938060952453
5,-1.5951581640152022,-2.0573375597522467,0,-13.145911624598485
6,-1.60832784004964,-2.633935206887533,0,-13.627353672801869
7,-1.6243562455766611,-3.205681105404241,0,-14.220305197674108
8,-1.6432183599018912,-3.7724228650460208,0,-14.92395031886551
9,-1.6648880051582167,-4.3339290512650805,0,-15.737554450738477
10,-1.6893373895425046,-4.889876876857559,0,-16.660393665614045
11,-1.7165365931544,-5.43984072237912,0,-17.69167608667599
12,-1.7464530013825592,-5.983281645631805,0,-18.83045635528619
13,-1.7790506917934759,-6.519538082183316,0,-20.075544500358077
14,-1.8142897816958448,-7.047817980473781,0,-21.42541088841873
15,-1.8521257449669561,-7.567192654222276,0,-22.87808934245857
16,-1.8925087083106371,-8.0765926687362,3,-33.431080968826315
17,-1.9331672524660928,-8.131708831091151,0,-25.298146981401093
18,-1.97627421339818,-8.621392186417486,3,-35.96113915591503
19,-2.019546641318186,-8.65448558400117,0,-27.88285525466624
20,-2.065145534962533,-9.11977872886944,0,-29.641166809232384
21,-2.1129908587497854,-9.569064757450457,0,-31.480351879028817
22,-2.1629943570962635,-10.000699669295633,0,-33.39412233169637
23,-2.215059097592467,-10.412948099240758,0,-35.375382840883944
24,-2.269079103659047,-10.804001213315985,0,-37.41624411504405
25,-2.3249390946711466,-11.171998202419916,0,-39.50806335313884
26,-2.382514350616119,-11.515051188994477,0,-41.64151354297505
27,-2.4416707166593086,-11.831273208637908,0,-43.806682016701224
28,-2.5022647604884,-12.118808765818319,0,-45.99319724815784
29,-2.564144091986611,-12.375866299642166,0,-48.19038128901108
30,-2.6271478507005392,-12.600751742785635,0,-50.38742359553384
31,-2.6911073618308747,-12.791902226067133,-3,-61.57357042062778
32,-2.7580624426141576,-13.391016156656528,-3,-64.96647355757749
33,-2.827807599180916,-13.94903131335166,-3,-68.4400265480132
34,-2.9001261387616757,-14.463707916151941,-3,-71.97354277201917
35,-2.97479124029205,-14.933020306074875,-3,-75.54642416275601
36,-3.051567326102278,-15.355217162045632,-3,-79.13858513803311
37,-3.1302117224191006,-15.728879263364545,-3,-82.73089142399968
38,3.07270872378308,-16.052972195481114,0,-72.9774861369522
39,2.9932897527939692,-15.88379419782219,-3,-79.0284095327839
40,2.912728538845309,-16.112242789732132,-3,-77.38037447654716
41,2.8312688681011196,-16.29193414883787,-3,-75.62312884839993
42,2.7491507506009913,-16.42362350002568,-3,-73.76269013470956
43,2.666608075293569,-16.508535061484512,-3,-71.80716612373071
44,2.5838663358967917,-16.548347879355415,-3,-69.76660796252025
45,2.501140487434879,-16.545169692382515,-3,-67.65278270440322
46,2.4186329872272747,-16.50150004152087,-3,-65.47887799655098
47,2.3365320655269164,-16.42018434007168,-3,-63.259155842370916
