k,current_theta,current_thetadot,force,reward
0,1.5707963267948966,0.0,-3,-21.337005501361695
1,1.5715469530004629,0.1501252411132544,-3,-21.351052886227126
2,1.5730422031653726,0.29905003298194066,0,-12.381251956919495
3,1.5774916035832234,0.8898800835701768,0,-12.521587453191334
4,1.5848714762164409,1.4759745266434998,0,-12.776938060952453
5,1.5951581640152022,2.0573375597522467,0,-13.145911624598485
6,1.60832784004964,2.633935206887533,0,-13.627353672801869
7,1.6243562455766611,3.205681105404241,0,-14.220305197674108
8,1.6432183599018912,3.7724228650460208,0,-14.92395031886551
9,1.6648880051582167,4.3339290512650805,0,-15.737554450738477
10,1.6893373895425046,4.889876876857559,0,-16.660393665614045
11,1.7165365931544,5.43984072237912,0,-17.69167608667599
12,1.7464530013825592,5.983281645631805,0,-18.83045635528619
13,1.7790506917934759,6.519538082183316,-3,-29.075544500358077
14,1.812074295335966,6.6047207084980295,-3,-29.78029982281296
15,1.845498576413624,6.684856215531594,-3,-30.498055239956706
16,1.8792950383076392,6.759292378803054,-3,-31.22755255125306
17,1.91343188799843,6.827369938158159,0,-22.967405977292756
18,1.9500895063262906,7.331523665572126,0,-24.389369339303997
19,1.9892093402648108,7.8239667877040375,0,-25.9062146264934
20,2.030726643670115,8.303460681060818,0,-27.51399943475075
21,2.0745698920360756,8.768649673192128,0,-29.20812289383011
22,2.120660228650969,9.218067322978694,0,-30.98327554400666
23,2.168910958236162,9.650145917038623,0,-32.833405345798255
24,2.2192271049205217,10.06322933687192,0,-34.75170318471757
25,2.2715050517656006,10.455589369015787,0,-36.73061090633082
26,2.3256322788987345,10.825445426626736,0,-38.761854351765976
27,2.381487216536206,11.170987527494308,0,-40.83650304657017
28,2.4389392277082416,11.490402234407071,0,-42.94505713311707
29,2.497848733283038,11.781901114959359,0,-45.07756086008645
30,2.558067488919014,12.043751127195161,0,-47.22374051070362
31,2.6194390198913657,12.274306194470332,0,-49.37316315020848
32,2.6817992154323047,12.472039108187808,0,-51.51541111108324
33,2.7449770794397814,12.635572801495368,0,-53.64026583543772
34,2.8087956293435887,12.76370998076146,0,-55.73789368439721
35,2.873072929808362,12.855460092954669,0,-57.79902572014303
36,2.9376232430650946,12.910062651346514,0,-59.81512335715063
37,3.0022582732694607,12.927006040873186,0,-61.77852221515181
38,3.066788478646285,12.906041075364923,0,-63.68254748768864
39,3.131024422519363,12.847188774615594,0,-65.52159561312445
40,-3.0884071743659804,12.750742058848497,3,-72.9494366785051
41,-3.0231053814693967,13.060358579316746,3,-71.75312735937939
42,-2.9564608282766094,13.328910638557453,3,-70.46928902673508
43,-2.8886796160645964,13.556242442402592,3,-69.09952053705527
44,-2.8199670388542692,13.742515442065464,3,-67.64674356866335
45,-2.7505259620200255,13.888215366848785,3,-66.11521794632841
46,-2.6805552018290193,13.994152038201245,3,-64.51051007709228
47,-2.610247942551134,14.061451855577076,3,-62.839414436633334
48,-2.539790226685067,14.091543173213335,3,-61.10983087807846
49,-2.4693595511843967,14.086135100134104,3,-59.330603171051024
50,-2.3991235985225945,14.047190532360405,3,-57.5113263901836
