k,current_theta,current_thetadot,force,reward
0,1.5707963267948966,0.0,-3,-21.337005501361695
1,1.5715469530004629,0.1501252411132544,-3,-21.351052886227126
2,1.5730422031653726,0.29905003298194066,-3,-21.381251956919495
3,1.5752761172233447,0.44678281159442584,-3,-21.427435715544906
4,1.5782427671226895,0.5933299798689642,-3,-21.489455206376547
5,1.5819362420183196,0.7386949791260029,-3,-21.567178396273814
6,1.5863506289875022,0.882877393836532,-3,-21.66048883969998
7,1.5914799894342593,1.0258720893514215,-3,-21.769284138219376
8,1.5973183313473276,1.1676683826136671,-3,-21.893474203466617
9,1.603859577578365,1.3082492462074935,-3,-22.032979331969507
10,1.6110975303108614,1.4475905464992853,-3,-22.187728099900195
11,1.619025831896207,1.5856603170691157,-3,-22.357655085848798
12,1.6276379222417656,1.722418069111727,-3,-22.542698430077717
13,1.6369269929467418,1.8578141409952347,-3,-22.7427972394365
14,1.646885938395227,1.9917890896970287,-3,-22.957888848203247
15,1.6575073040321322,2.1242731273810493,-3,-23.18790594657066
16,1.6687832320667804,2.2551856069296434,0,-14.43277359030651
17,1.682920891230591,2.8275318327621517,0,-14.960607257230166
18,1.6998930041358895,3.3944225810596826,0,-15.600391593431485
19,1.7196708518427666,3.955569541375403,0,-16.350992233053812
20,1.74222387492518,4.51060461648265,0,-17.211275552420005
21,1.7675192179775825,5.059068610480499,0,-18.18003845015533
22,1.7955212228679929,5.600400978082072,0,-19.255931420377124
23,1.826190876973423,6.1339308210859995,0,-20.437376327491673
24,1.8594852237373347,6.658869352782364,0,-21.72248059222985
25,1.895356744154216,7.174304083376253,0,-23.10894984612927
26,1.933752719188229,7.679195006802629,0,-24.594001490089592
27,1.9746145846311667,8.17237308858751,0,-26.17428197909751
28,2.0178772914433964,8.652541362445975,0,-27.845791019498535
29,2.0634686861270697,9.118278936734638,0,-29.603816169944736
30,2.111308927064167,9.568048187419462,0,-31.442881539182306
31,2.1613099539090594,10.000205368978454,0,-33.356714326506456
32,2.213375027941356,10.413014806459287,0,-35.338232807526026
33,2.2673983616398883,10.804666739706475,0,-37.37955898744818
34,2.323264855515128,11.173298775047972,0,-39.47205849600749
35,2.3808499593295274,11.517020762879858,0,-41.60640936945764
36,2.4400196731604336,11.833942766181249,0,-43.772700166375095
37,2.500630701269874,12.12220562188807,0,-45.960556434600775
38,2.5625307684362664,12.380013433278483,0,-48.15929295672838
39,2.6255591043256223,12.605667177871183,0,-50.35808755146171
40,2.689547096744076,12.797598483690704,0,-52.5461706229987
41,2.7543191093896584,12.954402529116445,0,-54.71302327038306
42,2.8196934542340384,13.074868968875954,0,-56.84857573457895
43,2.885483503182869,13.158009789766087,0,-58.94339739846043
44,2.9514989184810934,13.203083059644893,0,-60.98886955696351
45,3.017546976746223,13.209611653025856,0,-62.97733278672699
46,3.0834339578073995,13.177396212235369,0,-64.90220195422253
47,-3.1342187402437114,13.106521825695058,3,-75.29472699521648
48,-3.067016463077396,13.440455433263034,3,-74.09753414929187
49,-2.9983569919466917,13.731894226140934,3,-72.80721515957035
